Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,120.305204,[ 60 212] ; [121  38],[114.22737819 157.77262181] ; [66.77262181 92.22737819],1
s2,1,0.0,61.907562,[ 74 211] ; [105  60],[113.36666667 171.63333333] ; [65.63333333 99.36666667],1
s6,1,0.0,54.02437,[126 159] ; [133  34],[163.30752212 121.69247788] ; [95.69247788 71.30752212],1
s3,1,0.0,43.921931,[106 180] ; [114  50],[139.82222222 146.17777778] ; [80.17777778 83.82222222],1
p3,1,3.2e-05,17.285761,[106 178] ; [96 71],[127.20177384 156.79822616] ; [74.79822616 92.20177384],1
p6,1,0.000144,14.448357,[ 70 211] ; [70 96],[ 88.00894855 192.99105145] ; [ 51.99105145 114.00894855],1
p4,1,0.000223,13.629765,[142 143] ; [113  54],[160.78539823 124.21460177] ; [94.21460177 72.78539823],1
r1,1,0.000478,12.199062,[199  87] ; [140  26],[214.5  71.5] ; [124.5  41.5],1
d2,1,0.001131,10.600144,[117 168] ; [95 72],[133.67256637 151.32743363] ; [78.32743363 88.67256637],0
v3,1,0.001538,10.033001,[ 92 188] ; [77 83],[107.54545455 172.45454545] ; [61.45454545 98.54545455],0
p12,1,0.001745,9.799932,[  9 276] ; [ 17 148],[ 16.46666667 268.53333333] ; [  9.53333333 155.46666667],0
d1,1,0.001822,9.720773,[137 150] ; [105  62],[152.98237885 134.01762115] ; [89.01762115 77.98237885],0
p10,1,0.001855,9.687373,[210  73] ; [143  22],[222.98883929  60.01116071] ; [130.01116071  34.98883929],0
p9,1,0.00189,9.653008,[218  64] ; [147  18],[230.26845638  51.73154362] ; [134.73154362  30.26845638],0
p8,1,0.004446,8.092142,[121 160] ; [93 70],[135.43693694 145.56306306] ; [78.56306306 84.43693694],0
u4,1,0.005397,7.741327,[  3 284] ; [  9 158],[  7.58590308 279.41409692] ; [  4.41409692 162.58590308],0
r4,1,0.005521,7.700258,[229  58] ; [150  17],[239.58810573  47.41189427] ; [139.41189427  27.58810573],0
p11,1,0.00565,7.658819,[212  75] ; [142  25],[223.78414097  63.21585903] ; [130.21585903  36.78414097],0
d4,1,0.006527,7.398769,[205  80] ; [139  28],[216.90265487  68.09734513] ; [127.09734513  39.90265487],0
a3,1,0.008052,7.02185,[180 104] ; [126  41],[192.69179601  91.30820399] ; [113.30820399  53.69179601],0
n6,1,0.009209,6.78179,[233  51] ; [152  15],[242.43902439  41.56097561] ; [142.56097561  24.43902439],0
r3,1,0.011621,6.367819,[251  34] ; [159   8],[258.51769912  26.48230088] ; [151.48230088  15.51769912],0
v2,1,0.022008,5.245121,[132 143] ; [95 65],[143.50574713 131.49425287] ; [83.49425287 76.50574713],0
p5,1,0.028183,4.816808,[ 14 271] ; [ 17 147],[ 19.67706013 265.32293987] ; [ 11.32293987 152.67706013],0
p7,1,0.032384,4.578049,[153 127] ; [106  57],[163.7020316 116.2979684] ; [95.2979684 67.7020316],0
n4,1,0.035912,4.4013,[237  50] ; [150  17],[244.64537445  42.35462555] ; [142.35462555  24.64537445],0
a5,1,0.053864,3.716903,[190  97] ; [125  42],[199.12995595  87.87004405] ; [115.87004405  51.12995595],0
d5,1,0.054033,3.71167,[214  72] ; [138  29],[222.23399558  63.76600442] ; [129.76600442  37.23399558],0
u3,1,0.063272,3.449461,[47 60] ; [25 16],[52.05405405 54.94594595] ; [19.94594595 21.05405405],0
v4,1,0.064345,3.421692,[256  30] ; [157   9],[261.32300885  24.67699115] ; [151.67699115  14.32300885],0
v1,1,0.083285,2.999603,[138 144] ; [92 68],[146.74208145 135.25791855] ; [83.25791855 76.74208145],0
b2,1,0.08783,2.913695,[ 53 106] ; [52 68],[59.83870968 99.16129032] ; [45.16129032 74.83870968],0
b3,1,0.08783,2.913695,[ 53 106] ; [52 68],[59.83870968 99.16129032] ; [45.16129032 74.83870968],0
r2,1,0.106359,2.607508,[254  30] ; [155  10],[258.69933185  25.30066815] ; [150.30066815  14.69933185],0
u1,1,0.114927,2.485124,[ 39 248] ; [ 32 135],[ 44.88325991 242.11674009] ; [ 26.11674009 140.88325991],0
p2,1,0.126138,2.339399,[217  67] ; [137  29],[223.41333333  60.58666667] ; [130.58666667  35.41333333],0
u2,1,0.133188,2.254947,[50 56] ; [25 16],[54.08163265 51.91836735] ; [20.91836735 20.08163265],0
a2,1,0.171155,1.872796,[ 58 229] ; [ 43 124],[ 63.84801762 223.15198238] ; [ 37.15198238 129.84801762],0
a7,1,0.189789,1.719257,[207  80] ; [110  56],[200.83664459  86.16335541] ; [116.16335541  49.83664459],0
a6,1,0.198062,1.656609,[200  86] ; [107  60],[193.82339956  92.17660044] ; [113.17660044  53.82339956],0
a1,1,0.426507,0.632316,[ 17 270] ; [  7 160],[ 15.17180617 271.82819383] ; [  8.82819383 158.17180617],0
p1,1,0.431375,0.619119,[ 17 270] ; [ 13 153],[ 19.00662252 267.99337748] ; [ 10.99337748 155.00662252],0
a4,1,0.441259,0.593006,[117 167] ; [75 92],[120.90465632 163.09534368] ; [71.09534368 95.90465632],0
b4,1,0.451939,0.565784,[158 129] ; [98 69],[161.83259912 125.16740088] ; [94.16740088 72.83259912],0
n3,1,0.512978,0.427989,[51 25] ; [20 13],[49.50458716 26.49541284] ; [21.49541284 11.50458716],0
n2,1,0.570766,0.321402,[54 23] ; [22 12],[52.72072072 24.27927928] ; [23.27927928 10.72072072],0
a8,1,0.616601,0.250674,[ 37 224] ; [ 24 126],[ 38.73722628 222.26277372] ; [ 22.26277372 127.73722628],0
b5,1,0.635754,0.224339,[180 107] ; [101  66],[177.63656388 109.36343612] ; [103.36343612  63.63656388],0
d3,1,0.637353,0.222221,[178 107] ; [108  59],[180.33185841 104.66814159] ; [105.66814159  61.33185841],0
