Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,47.617731,[29 37] ; [69  2],[47.21167883 18.78832117] ; [50.78832117 20.21167883],1
d2,1,0.0,45.743129,[ 9 58] ; [50 21],[28.64492754 38.35507246] ; [30.35507246 40.64492754],1
d3,1,0.0,36.995509,[33 33] ; [68  3],[48.65693431 17.34306569] ; [52.34306569 18.65693431],1
a5,1,2.5e-05,17.768552,[33 34] ; [59 12],[44.66666667 22.33333333] ; [47.33333333 23.66666667],1
a4,1,0.000123,14.748547,[13 54] ; [36 35],[23.78985507 43.21014493] ; [25.21014493 45.78985507],1
a2,1,0.00019,13.930544,[ 3 64] ; [20 51],[11.16666667 55.83333333] ; [11.83333333 59.16666667],1
r4,1,0.00042,12.440272,[50 17] ; [68  3],[57.28985507  9.71014493] ; [60.71014493 10.28985507],1
u1,1,0.00215,9.41656,[ 2 65] ; [14 57],[ 7.76811594 59.23188406] ; [ 8.23188406 62.76811594],0
p9,1,0.003528,8.512125,[42 25] ; [60 11],[49.52173913 17.47826087] ; [52.47826087 18.52173913],0
s8,1,0.003595,8.477687,[15 51] ; [33 38],[23.12408759 42.87591241] ; [24.87591241 46.12408759],0
p10,1,0.00365,8.450424,[39 27] ; [58 13],[46.72992701 19.27007299] ; [50.27007299 20.72992701],0
a6,1,0.003787,8.383443,[33 34] ; [52 19],[41.26811594 25.73188406] ; [43.73188406 27.26811594],0
r1,1,0.003989,8.288917,[41 26] ; [59 12],[48.55072464 18.44927536] ; [51.44927536 19.55072464],0
v4,1,0.011441,6.395481,[58  8] ; [70  1],[61.66423358  4.33576642] ; [66.33576642  4.66423358],0
a3,1,0.012732,6.206039,[38 28] ; [55 16],[44.80291971 21.19708029] ; [48.19708029 22.80291971],0
r2,1,0.01611,5.790881,[54 11] ; [67  3],[58.25925926  6.74074074] ; [62.74074074  7.25925926],0
r3,1,0.023145,5.157622,[60  7] ; [70  1],[63.11594203  3.88405797] ; [66.88405797  4.11594203],0
v2,1,0.036434,4.376672,[26 39] ; [39 28],[32.00757576 32.99242424] ; [32.99242424 34.00757576],0
a7,1,0.048297,3.899636,[42 24] ; [56 15],[47.21167883 18.78832117] ; [50.78832117 20.21167883],0
b4,1,0.06506,3.403455,[36 31] ; [49 22],[41.26811594 25.73188406] ; [43.73188406 27.26811594],0
s4,1,0.077722,3.111898,[ 9 58] ; [18 53],[13.10869565 53.89130435] ; [13.89130435 57.10869565],0
p3,1,0.091025,2.856155,[30 37] ; [42 29],[34.95652174 32.04347826] ; [37.04347826 33.95652174],0
s6,1,0.096287,2.765991,[32 33] ; [45 26],[36.80147059 28.19852941] ; [40.19852941 30.80147059],0
n4,1,0.105924,2.613999,[23 44] ; [34 37],[27.67391304 39.32608696] ; [29.32608696 41.67391304],0
b2,1,0.121335,2.4,[ 7 33] ; [13 27],[10. 30.] ; [10. 30.],0
b3,1,0.121335,2.4,[ 7 33] ; [13 27],[10. 30.] ; [10. 30.],0
u3,1,0.122454,2.385643,[12 15] ; [11  5],[14.44186047 12.55813953] ; [8.55813953 7.44186047],0
p4,1,0.151771,2.05436,[33 34] ; [43 27],[37.16788321 29.83211679] ; [38.83211679 31.16788321],0
u2,1,0.152594,2.046131,[13 15] ; [11  5],[15.27272727 12.72727273] ; [8.72727273 7.27272727],0
v1,1,0.179571,1.801174,[26 39] ; [20 49],[22.31343284 42.68656716] ; [23.68656716 45.31343284],0
v3,1,0.184634,1.759928,[14 52] ; [21 46],[17.36842105 48.63157895] ; [17.63157895 49.36842105],0
s7,1,0.200283,1.640308,[22 44] ; [30 38],[25.6119403 40.3880597] ; [26.3880597 41.6119403],0
p6,1,0.244379,1.355154,[21 43] ; [29 39],[24.24242424 39.75757576] ; [25.75757576 42.24242424],0
b1,1,0.249917,1.323767,[31 36] ; [26 45],[27.67391304 39.32608696] ; [29.32608696 41.67391304],0
b5,1,0.252431,1.309798,[38 29] ; [47 24],[41.26811594 25.73188406] ; [43.73188406 27.26811594],0
a1,1,0.260713,1.264966,[ 6 61] ; [ 3 68],[ 4.36956522 62.63043478] ; [ 4.63043478 66.36956522],0
p8,1,0.277537,1.179114,[35 32] ; [43 27],[38.1459854 28.8540146] ; [39.8540146 30.1459854],0
n3,1,0.305982,1.047938,[19  4] ; [15  1],[20.05128205  2.94871795] ; [13.94871795  2.05128205],0
p11,1,0.330764,0.945905,[46 21] ; [54 17],[48.55072464 18.44927536] ; [51.44927536 19.55072464],0
s1,1,0.416018,0.661537,[ 5 62] ; [ 3 68],[ 3.88405797 63.11594203] ; [ 4.11594203 66.88405797],0
p5,1,0.416018,0.661537,[ 5 62] ; [ 3 68],[ 3.88405797 63.11594203] ; [ 4.11594203 66.88405797],0
n2,1,0.447493,0.576993,[17  6] ; [10  6],[15.92307692  7.07692308] ; [11.07692308  4.92307692],0
n1,1,0.459577,0.546924,[ 5 18] ; [ 2 14],[ 4.12820513 18.87179487] ; [ 2.87179487 13.12820513],0
s3,1,0.486028,0.485308,[35 30] ; [33 36],[32.98507463 32.01492537] ; [35.01492537 33.98507463],0
a8,1,0.526729,0.400698,[ 6 58] ; [ 4 59],[ 5.03937008 58.96062992] ; [ 4.96062992 58.03937008],0
p1,1,0.54264,0.370668,[ 4 63] ; [ 6 63],[ 4.92647059 62.07352941] ; [ 5.07352941 63.92647059],0
p12,1,0.640616,0.217938,[ 4 63] ; [ 3 68],[ 3.39855072 63.60144928] ; [ 3.60144928 67.39855072],0
n6,1,0.704652,0.143678,[47 20] ; [47 23],[45.97080292 21.02919708] ; [48.02919708 21.97080292],0
p2,1,0.726242,0.12259,[57 10] ; [61  9],[57.7080292  9.2919708] ; [60.2919708  9.7080292],0
s2,1,0.91768,0.010682,[27 40] ; [28 43],[26.70289855 40.29710145] ; [28.29710145 42.70289855],0
