Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000659,11.600523,[53 49] ; [41 10],[62.66666667 39.33333333] ; [31.33333333 19.66666667],1
s2,1,0.005201,7.808037,[30 71] ; [27 24],[37.875 63.125] ; [19.125 31.875],0
s3,1,0.005938,7.568896,[45 55] ; [35 16],[52.98013245 47.01986755] ; [27.01986755 23.98013245],0
a3,1,0.007402,7.172722,[53 49] ; [38 13],[60.66666667 41.33333333] ; [30.33333333 20.66666667],0
s5,1,0.02943,4.742291,[25 74] ; [21 28],[30.77027027 68.22972973] ; [15.22972973 33.77027027],0
n1,1,0.037181,4.342105,[11 29] ; [11  9],[14.66666667 25.33333333] ; [ 7.33333333 12.66666667],0
v3,1,0.038607,4.278075,[15 84] ; [15 36],[19.8 79.2] ; [10.2 40.8],0
a2,1,0.055659,3.662234,[ 5 97] ; [ 7 44],[ 8. 94.] ; [ 4. 47.],0
s8,1,0.058887,3.568451,[31 71] ; [23 27],[36.23684211 65.76315789] ; [17.76315789 32.23684211],0
r2,1,0.068089,3.3285,[79 22] ; [46  5],[83.05921053 17.94078947] ; [41.94078947  9.05921053],0
u3,1,0.079415,3.076825,[17 32] ; [8 5],[19.75806452 29.24193548] ; [5.24193548 7.75806452],0
s6,1,0.082434,3.016243,[50 48] ; [33 17],[54.95945946 43.04054054] ; [28.04054054 21.95945946],0
n2,1,0.084978,2.967033,[23 17] ; [16  4],[26. 14.] ; [13.  7.],0
s7,1,0.110319,2.549641,[38 59] ; [26 23],[42.52054795 54.47945205] ; [21.47945205 27.52054795],0
p7,1,0.119299,2.426504,[47 54] ; [30 20],[51.50331126 49.49668874] ; [25.49668874 24.50331126],0
n3,1,0.132495,2.263027,[18 20] ; [13  6],[20.66666667 17.33333333] ; [10.33333333  8.66666667],0
d4,1,0.141523,2.161323,[61 41] ; [36 14],[65.09210526 36.90789474] ; [31.90789474 18.09210526],0
u1,1,0.144913,2.125,[ 4 98] ; [ 5 46],[ 6. 96.] ; [ 3. 48.],0
b3,1,0.146823,2.10495,[20 41] ; [18 20],[23.41414141 37.58585859] ; [14.58585859 23.41414141],0
b2,1,0.146823,2.10495,[20 41] ; [18 20],[23.41414141 37.58585859] ; [14.58585859 23.41414141],0
r4,1,0.172857,1.857989,[67 35] ; [39 12],[70.66666667 31.33333333] ; [35.33333333 15.66666667],0
p10,1,0.181141,1.788235,[60 42] ; [35 15],[63.75 38.25] ; [31.25 18.75],0
a4,1,0.182702,1.775506,[39 62] ; [25 25],[42.80794702 58.19205298] ; [21.19205298 28.80794702],0
v4,1,0.241881,1.369598,[82 20] ; [44  6],[84.55263158 17.44736842] ; [41.44736842  8.55263158],0
a5,1,0.242992,1.36315,[58 44] ; [34 17],[61.33333333 40.66666667] ; [30.66666667 20.33333333],0
b1,1,0.252407,1.309932,[50 52] ; [30 21],[53.33333333 48.66666667] ; [26.66666667 24.33333333],0
b5,1,0.252651,1.308587,[46 56] ; [28 23],[49.33333333 52.66666667] ; [24.66666667 26.33333333],0
p11,1,0.267511,1.229464,[67 35] ; [38 13],[70. 32.] ; [35. 16.],0
p4,1,0.271294,1.210193,[42 59] ; [26 25],[45.18421053 55.81578947] ; [22.81578947 28.18421053],0
p9,1,0.348729,0.878076,[65 35] ; [37 14],[67.54966887 32.45033113] ; [34.45033113 16.54966887],0
p1,1,0.363082,0.827206,[13 89] ; [ 4 47],[11.33333333 90.66666667] ; [ 5.66666667 45.33333333],0
a1,1,0.376039,0.783611,[ 6 96] ; [ 5 46],[ 7.33333333 94.66666667] ; [ 3.66666667 47.33333333],0
n6,1,0.390792,0.736475,[78 24] ; [35 15],[75.82894737 26.17105263] ; [37.17105263 12.82894737],0
r3,1,0.404315,0.695455,[78 24] ; [42  9],[80. 22.] ; [40. 11.],0
d5,1,0.466871,0.529373,[59 43] ; [32 18],[61.06578947 40.93421053] ; [29.93421053 20.06578947],0
a8,1,0.562797,0.334884,[ 9 87] ; [ 6 42],[10. 86.] ; [ 5. 43.],0
s4,1,0.608145,0.262884,[22 79] ; [13 38],[23.25657895 77.74342105] ; [11.74342105 39.25657895],0
n4,1,0.62013,0.245684,[72 30] ; [34 17],[70.66666667 31.33333333] ; [35.33333333 15.66666667],0
s1,1,0.620752,0.244812,[ 6 96] ; [ 4 46],[ 6.71052632 95.28947368] ; [ 3.28947368 46.71052632],0
d3,1,0.643661,0.213986,[42 60] ; [23 28],[43.33333333 58.66666667] ; [21.66666667 29.33333333],0
p6,1,0.705457,0.142857,[29 71] ; [16 34],[30. 70.] ; [15. 35.],0
p12,1,0.775053,0.081665,[ 5 96] ; [ 2 49],[ 4.65131579 96.34868421] ; [ 2.34868421 48.65131579],0
p5,1,0.790355,0.070676,[11 91] ; [ 6 43],[11.48344371 90.51655629] ; [ 5.51655629 43.48344371],0
b4,1,0.818668,0.052559,[54 48] ; [28 23],[54.66666667 47.33333333] ; [27.33333333 23.66666667],0
n5,1,0.821318,0.051008,[75 26] ; [37 14],[74.42105263 26.57894737] ; [37.57894737 13.42105263],0
p3,1,0.833859,0.043997,[39 63] ; [20 30],[39.59210526 62.40789474] ; [19.40789474 30.59210526],0
d2,1,0.893603,0.017888,[42 58] ; [22 29],[42.38410596 57.61589404] ; [21.61589404 29.38410596],0
d1,1,0.906203,0.013884,[39 63] ; [19 32],[38.66666667 63.33333333] ; [19.33333333 31.66666667],0
u2,1,0.935529,0.006543,[22 27] ; [6 7],[22.12903226 26.87096774] ; [5.87096774 7.12903226],0
p2,1,0.968613,0.001548,[69 32] ; [34 16],[68.89403974 32.10596026] ; [34.10596026 15.89403974],0
p8,1,1.0,0.0,[38 64] ; [19 32],[38. 64.] ; [19. 32.],0
a6,1,1.0,0.0,[42 60] ; [21 30],[42. 60.] ; [21. 30.],0
