Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,71.877799,[100  67] ; [ 2 76],[69.52653061 97.47346939] ; [32.47346939 45.52653061],1
d4,1,0.0,38.015973,[139  28] ; [35 43],[118.60408163  48.39591837] ; [55.39591837 22.60408163],1
a5,1,0.0,28.5929,[118  49] ; [27 51],[98.83673469 68.16326531] ; [46.16326531 31.83673469],1
a7,1,0.0,25.936415,[128  39] ; [34 44],[110.4244898  56.5755102] ; [51.5755102 26.4244898],1
d3,1,1e-06,24.221929,[107  59] ; [24 54],[89.12295082 76.87704918] ; [41.87704918 36.12295082],1
a3,1,6.8e-05,15.868148,[104  63] ; [26 49],[89.7107438 77.2892562] ; [40.2892562 34.7107438],1
r4,1,8.9e-05,15.353362,[139  28] ; [47 31],[126.78367347  40.21632653] ; [59.21632653 18.78367347],1
r2,1,9.1e-05,15.307731,[151  12] ; [58 20],[141.35684647  21.64315353] ; [67.64315353 10.35684647],1
d2,1,0.000117,14.845709,[81 84] ; [18 60],[67.22222222 97.77777778] ; [31.77777778 46.22222222],1
r1,1,0.000176,14.069573,[116  50] ; [35 43],[102.7295082  63.2704918] ; [48.2704918 29.7295082],1
p2,1,0.001045,10.746417,[128  36] ; [45 33],[117.23966942  46.76033058] ; [55.76033058 22.23966942],0
a4,1,0.001244,10.424125,[68 98] ; [15 61],[ 56.9338843 109.0661157] ; [26.0661157 49.9338843],0
a2,1,0.001416,10.184823,[ 32 135] ; [ 3 75],[ 23.85714286 143.14285714] ; [11.14285714 66.85714286],0
a6,1,0.001623,9.93312,[120  47] ; [40 38],[109.06122449  57.93877551] ; [50.93877551 27.06122449],0
v4,1,0.002219,9.358766,[150  16] ; [59 19],[142.18852459  23.81147541] ; [66.81147541 11.18852459],0
r3,1,0.002978,8.820871,[147  20] ; [56 21],[138.93852459  28.06147541] ; [64.06147541 12.93852459],0
n4,1,0.004318,8.144897,[117  50] ; [40 38],[107.01632653  59.98367347] ; [49.98367347 28.01632653],0
u3,1,0.009863,6.659393,[37 25] ; [18 33],[30.17699115 31.82300885] ; [24.82300885 26.17699115],0
n6,1,0.015476,5.861483,[127  39] ; [48 30],[119.05737705  46.94262295] ; [55.94262295 22.05737705],0
u1,1,0.016372,5.762466,[ 20 147] ; [ 2 76],[ 14.99591837 152.00408163] ; [ 7.00408163 70.99591837],0
a1,1,0.018157,5.580922,[  5 162] ; [ 8 70],[  8.86122449 158.13877551] ; [ 4.13877551 73.86122449],0
p3,1,0.019512,5.455005,[ 61 105] ; [17 61],[ 53.06557377 112.93442623] ; [24.93442623 53.06557377],0
u2,1,0.020176,5.396639,[36 27] ; [18 33],[29.84210526 33.15789474] ; [24.15789474 26.84210526],0
p10,1,0.024732,5.042577,[111  53] ; [40 36],[103.18333333  60.81666667] ; [47.81666667 28.18333333],0
s8,1,0.031891,4.604329,[ 33 133] ; [ 7 71],[ 27.21311475 138.78688525] ; [12.78688525 65.21311475],0
p11,1,0.045115,4.014328,[118  49] ; [45 33],[111.10612245  55.89387755] ; [51.89387755 26.10612245],0
s1,1,0.050682,3.818752,[  4 161] ; [ 6 71],[  6.81818182 158.18181818] ; [ 3.18181818 73.81818182],0
n5,1,0.064249,3.424165,[115  51] ; [44 33],[108.61728395  57.38271605] ; [50.38271605 26.61728395],0
p4,1,0.064343,3.421757,[76 91] ; [25 51],[69.41152263 97.58847737] ; [31.58847737 44.41152263],0
p9,1,0.089136,2.889904,[118  46] ; [47 30],[112.28215768  51.71784232] ; [52.71784232 24.28215768],0
p7,1,0.101818,2.676836,[85 78] ; [31 45],[79.11297071 83.88702929] ; [36.88702929 39.11297071],0
s6,1,0.11057,2.546056,[78 85] ; [28 48],[72.29288703 90.70711297] ; [33.70711297 42.29288703],0
p6,1,0.157921,1.994024,[ 42 124] ; [13 63],[ 37.72727273 128.27272727] ; [17.27272727 58.72727273],0
v1,1,0.191253,1.707942,[ 59 106] ; [21 56],[ 54.54545455 110.45454545] ; [25.45454545 51.54545455],0
p8,1,0.220384,1.501872,[71 96] ; [26 50],[ 66.66255144 100.33744856] ; [30.33744856 45.66255144],0
v3,1,0.352917,0.862941,[ 20 143] ; [13 65],[ 22.31950207 140.68049793] ; [10.68049793 67.31950207],0
n2,1,0.391939,0.732919,[29 20] ; [18  8],[30.70666667 18.29333333] ; [16.29333333  9.70666667],0
s3,1,0.399408,0.710109,[ 58 107] ; [31 45],[ 60.93360996 104.06639004] ; [28.06639004 47.93360996],0
b5,1,0.442755,0.589131,[107  60] ; [46 32],[104.28979592  62.71020408] ; [48.71020408 29.28979592],0
s5,1,0.532647,0.389339,[ 36 126] ; [14 61],[ 34.17721519 127.82278481] ; [15.82278481 59.17721519],0
b3,1,0.595535,0.281784,[27 64] ; [17 33],[28.39716312 62.60283688] ; [15.60283688 34.39716312],0
b2,1,0.595535,0.281784,[27 64] ; [17 33],[28.39716312 62.60283688] ; [15.60283688 34.39716312],0
