Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,290.465465,[645  64] ; [36 95],[574.79642857 134.20357143] ; [106.20357143  24.79642857],1
p11,1,0.0,50.175772,[599 114] ; [76 57],[568.88297872 144.11702128] ; [106.11702128  26.88297872],1
n5,1,0.0,33.242912,[548 160] ; [71 62],[521.10820452 186.89179548] ; [97.89179548 35.10820452],1
p2,1,0.0,33.185559,[614  96] ; [88 45],[591.2455516 118.7544484] ; [110.7544484  22.2455516],1
b1,1,1e-06,24.444788,[241 472] ; [75 58],[266.321513 446.678487] ; [49.678487 83.321513],1
s8,1,8e-06,20.060447,[340 370] ; [35 96],[316.58739596 393.41260404] ; [58.41260404 72.58739596],1
n6,1,8e-06,19.866269,[615  94] ; [95 38],[597.85035629 111.14964371] ; [112.14964371  20.85035629],1
s6,1,1.5e-05,18.769459,[494 207] ; [67 64],[472.66947115 228.33052885] ; [88.33052885 42.66947115],1
s7,1,3.7e-05,16.993974,[357 329] ; [40 85],[335.81011097 350.18988903] ; [61.18988903 63.81011097],1
p8,1,0.000116,14.858537,[387 316] ; [49 84],[366.63636364 336.36363636] ; [69.36363636 63.63636364],1
v1,1,0.000288,13.14519,[393 297] ; [53 80],[373.92466586 316.07533414] ; [72.07533414 60.92466586],1
s5,1,0.000576,11.85125,[244 439] ; [ 26 103],[227.10591133 455.89408867] ; [42.89408867 86.10591133],1
a5,1,0.000583,11.828122,[537 176] ; [81 52],[520.84397163 192.15602837] ; [97.15602837 35.84397163],1
p6,1,0.000589,11.811024,[275 428] ; [30 99],[257.71033654 445.28966346] ; [47.28966346 81.71033654],1
p4,1,0.000873,11.079438,[442 266] ; [62 70],[424.8 283.2] ; [79.2 52.8],1
a3,1,0.000875,11.074961,[518 192] ; [78 55],[501.96915777 208.03084223] ; [94.03084223 38.96915777],1
p12,1,0.00098,10.864847,[ 65 645] ; [  1 131],[ 55.65320665 654.34679335] ; [ 10.34679335 121.65320665],1
p3,1,0.00139,10.219662,[374 337] ; [49 82],[357.1888361 353.8111639] ; [65.8111639 65.1888361],0
s2,1,0.00158,9.982509,[379 329] ; [50 80],[362.44868735 345.55131265] ; [66.55131265 63.44868735],0
p7,1,0.002059,9.496186,[465 232] ; [69 62],[449.51449275 247.48550725] ; [84.48550725 46.51449275],0
r4,1,0.002802,8.932395,[676  37] ; [117  16],[668.3321513  44.6678487] ; [124.6678487   8.3321513],0
v2,1,0.003053,8.775747,[399 281] ; [58 72],[383.65432099 296.34567901] ; [73.34567901 56.65432099],0
n4,1,0.003121,8.735496,[555 156] ; [88 45],[541.67417062 169.32582938] ; [101.32582938  31.67417062],0
d1,1,0.004076,8.249596,[433 280] ; [63 70],[418.02364066 294.97635934] ; [77.97635934 55.02364066],0
p5,1,0.007835,7.070896,[ 88 620] ; [  6 127],[ 79.13436385 628.86563615] ; [ 14.86563615 118.13436385],0
d3,1,0.013312,6.127116,[503 206] ; [80 53],[490.91092637 218.08907363] ; [92.08907363 40.91092637],0
a4,1,0.013482,6.104709,[331 381] ; [46 86],[318.03791469 393.96208531] ; [58.96208531 73.03791469],0
s1,1,0.015047,5.910937,[ 19 684] ; [  9 122],[ 23.60191847 679.39808153] ; [  4.39808153 126.60191847],0
