Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.0366,4.368912,[28 17] ; [3 8],[24.91071429 20.08928571] ; [6.08928571 4.91071429],0
n5,1,0.039807,4.226083,[26 19] ; [10  1],[28.92857143 16.07142857] ; [7.07142857 3.92857143],0
a5,1,0.04891,3.878433,[23 22] ; [2 9],[20.08928571 24.91071429] ; [4.91071429 6.08928571],0
u3,1,0.053372,3.732229,[ 5 20] ; [4 3],[ 7.03125 17.96875] ; [1.96875 5.03125],0
s6,1,0.065077,3.403014,[15 30] ; [7 4],[17.67857143 27.32142857] ; [4.32142857 6.67857143],0
s1,1,0.112768,2.514996,[ 2 43] ; [2 9],[ 3.21428571 41.78571429] ; [ 0.78571429 10.21428571],0
b3,1,0.141815,2.158152,[ 9 15] ; [1 8],[ 7.27272727 16.72727273] ; [2.72727273 6.27272727],0
b2,1,0.141815,2.158152,[ 9 15] ; [1 8],[ 7.27272727 16.72727273] ; [2.72727273 6.27272727],0
s7,1,0.155997,2.012607,[10 32] ; [5 6],[11.88679245 30.11320755] ; [3.11320755 7.88679245],0
b5,1,0.157479,1.998264,[27 18] ; [4 7],[24.91071429 20.08928571] ; [6.08928571 4.91071429],0
p3,1,0.16675,1.911919,[11 34] ; [5 6],[12.85714286 32.14285714] ; [3.14285714 7.85714286],0
v4,1,0.196087,1.671278,[23 22] ; [8 3],[24.91071429 20.08928571] ; [6.08928571 4.91071429],0
p8,1,0.211684,1.559874,[15 29] ; [6 5],[16.8 27.2] ; [4.2 6.8],0
r4,1,0.215839,1.531826,[12 33] ; [ 1 10],[10.44642857 34.55357143] ; [2.55357143 8.44642857],0
r1,1,0.218506,1.514157,[17 28] ; [2 9],[15.26785714 29.73214286] ; [3.73214286 7.26785714],0
n4,1,0.243958,1.357576,[24 21] ; [8 3],[25.71428571 19.28571429] ; [6.28571429 4.71428571],0
p11,1,0.29939,1.076909,[25 20] ; [8 3],[26.51785714 18.48214286] ; [6.48214286 4.51785714],0
n3,1,0.35002,0.873383,[12  7] ; [2 3],[11.08333333  7.91666667] ; [2.91666667 2.08333333],0
p2,1,0.362788,0.828218,[26 19] ; [8 3],[27.32142857 17.67857143] ; [6.67857143 4.32142857],0
a6,1,0.362788,0.828218,[19 26] ; [3 8],[17.67857143 27.32142857] ; [4.32142857 6.67857143],0
s5,1,0.363045,0.827334,[ 7 38] ; [3 8],[ 8.03571429 36.96428571] ; [1.96428571 9.03571429],0
d2,1,0.363045,0.827334,[ 7 38] ; [3 8],[ 8.03571429 36.96428571] ; [1.96428571 9.03571429],0
v2,1,0.376024,0.783661,[10 33] ; [4 7],[11.14814815 31.85185185] ; [2.85185185 8.14814815],0
p7,1,0.455255,0.557534,[23 22] ; [7 4],[24.10714286 20.89285714] ; [5.89285714 5.10714286],0
u2,1,0.462562,0.539688,[14 11] ; [5 2],[14.84375 10.15625] ; [4.15625 2.84375],0
a7,1,0.537773,0.379683,[21 24] ; [4 7],[20.08928571 24.91071429] ; [4.91071429 6.08928571],0
p1,1,0.53954,0.376393,[ 2 43] ; [ 1 10],[ 2.41071429 42.58928571] ; [ 0.58928571 10.41071429],0
s8,1,0.560179,0.339394,[12 33] ; [2 9],[11.25 33.75] ; [2.75 8.25],0
p9,1,0.578834,0.308123,[28 16] ; [6 5],[27.2 16.8] ; [6.8 4.2],0
a3,1,0.586591,0.295699,[20 24] ; [4 7],[19.2 24.8] ; [4.8 6.2],0
b1,1,0.640263,0.218398,[28 17] ; [6 5],[27.32142857 17.67857143] ; [6.67857143 4.32142857],0
s3,1,0.661619,0.191563,[13 31] ; [4 7],[13.6 30.4] ; [3.4 7.6],0
s2,1,0.722101,0.126488,[10 35] ; [3 8],[10.44642857 34.55357143] ; [2.55357143 8.44642857],0
d5,1,0.741675,0.10866,[18 27] ; [5 6],[18.48214286 26.51785714] ; [4.51785714 6.48214286],0
r3,1,0.773828,0.082583,[30 14] ; [7 4],[29.6 14.4] ; [7.4 3.6],0
d3,1,0.803986,0.061599,[14 31] ; [3 8],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
a1,1,0.846026,0.03771,[ 5 40] ; [ 1 10],[ 4.82142857 40.17857143] ; [1.17857143 9.82142857],0
p6,1,0.866151,0.028409,[ 9 35] ; [2 9],[ 8.8 35.2] ; [2.2 8.8],0
a4,1,0.891774,0.018512,[ 9 36] ; [2 9],[ 8.83928571 36.16071429] ; [2.16071429 8.83928571],0
n6,1,0.891864,0.018481,[25 19] ; [6 5],[24.8 19.2] ; [6.2 4.8],0
n1,1,0.896743,0.016842,[ 7 12] ; [2 3],[ 7.125 11.875] ; [1.875 3.125],0
n2,1,0.932294,0.007218,[11  8] ; [3 2],[11.08333333  7.91666667] ; [2.91666667 2.08333333],0
d4,1,0.942395,0.005221,[24 21] ; [6 5],[24.10714286 20.89285714] ; [5.89285714 5.10714286],0
p4,1,0.951829,0.003649,[20 25] ; [5 6],[20.08928571 24.91071429] ; [4.91071429 6.08928571],0
v1,1,0.967544,0.001656,[12 33] ; [3 8],[12.05357143 32.94642857] ; [2.94642857 8.05357143],0
p10,1,1.0,0.0,[24 20] ; [6 5],[24. 20.] ; [6. 5.],0
