Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.007603,7.124705,[3 2] ; [ 18 104],[0.82677165 4.17322835] ; [ 20.17322835 101.82677165],0
a8,1,0.012105,6.295397,[2 4] ; [  7 110],[0.43902439 5.56097561] ; [  8.56097561 108.43902439],0
p4,1,0.016435,5.755743,[4 1] ; [36 87],[1.5625 3.4375] ; [38.4375 84.5625],0
v3,1,0.029311,4.749231,[4 2] ; [31 89],[1.66666667 4.33333333] ; [33.33333333 86.66666667],0
s8,1,0.036763,4.361369,[2 4] ; [ 10 114],[0.55384615 5.44615385] ; [ 11.44615385 112.55384615],0
v1,1,0.065373,3.395534,[4 2] ; [38 86],[1.93846154 4.06153846] ; [40.06153846 83.93846154],0
p10,1,0.07389,3.194417,[4 1] ; [49 74],[2.0703125 2.9296875] ; [50.9296875 72.0703125],0
n5,1,0.137941,2.200781,[5 1] ; [65 59],[3.23076923 2.76923077] ; [66.76923077 57.23076923],0
u3,1,0.147812,2.094692,[3 1] ; [21 34],[1.62711864 2.37288136] ; [22.37288136 32.62711864],0
p6,1,0.164273,1.934448,[2 4] ; [ 16 106],[0.84375 5.15625] ; [ 17.15625 104.84375],0
p8,1,0.191943,1.702644,[3 3] ; [32 92],[1.61538462 4.38461538] ; [33.38461538 90.61538462],0
n6,1,0.193027,1.694363,[5 1] ; [70 54],[3.46153846 2.53846154] ; [71.53846154 52.46153846],0
p1,1,0.206765,1.593934,[1 5] ; [  6 119],[0.32061069 5.67938931] ; [  6.67938931 118.32061069],0
p3,1,0.231244,1.433192,[3 3] ; [34 90],[1.70769231 4.29230769] ; [35.29230769 88.70769231],0
d2,1,0.248717,1.330493,[4 2] ; [53 71],[2.63076923 3.36923077] ; [54.36923077 69.63076923],0
a6,1,0.258297,1.277864,[2 4] ; [71 54],[3.34351145 2.65648855] ; [69.65648855 55.34351145],0
s4,1,0.267218,1.23097,[2 4] ; [ 20 105],[1.00763359 4.99236641] ; [ 20.99236641 104.00763359],0
a3,1,0.281797,1.158405,[2 4] ; [68 54],[3.28125 2.71875] ; [66.71875 55.28125],0
p9,1,0.290134,1.119,[4 2] ; [54 67],[2.74015748 3.25984252] ; [55.25984252 65.74015748],0
u1,1,0.331464,0.943168,[1 5] ; [  8 117],[0.41221374 5.58778626] ; [  8.58778626 116.41221374],0
s3,1,0.409144,0.681286,[3 3] ; [41 81],[2.0625 3.9375] ; [41.9375 80.0625],0
b4,1,0.414074,0.667072,[2 4] ; [63 62],[2.97709924 3.02290076] ; [62.02290076 62.97709924],0
b2,1,0.466284,0.530769,[2 2] ; [21 44],[1.33333333 2.66666667] ; [21.66666667 43.33333333],0
b3,1,0.466284,0.530769,[2 2] ; [21 44],[1.33333333 2.66666667] ; [21.66666667 43.33333333],0
u2,1,0.481051,0.49648,[2 2] ; [18 37],[1.3559322 2.6440678] ; [18.6440678 36.3559322],0
p2,1,0.50595,0.442434,[4 2] ; [66 59],[3.20610687 2.79389313] ; [66.79389313 58.20610687],0
d4,1,0.519002,0.415875,[5 1] ; [89 36],[4.30534351 1.69465649] ; [89.69465649 35.30534351],0
s2,1,0.533558,0.38761,[2 4] ; [28 97],[1.3740458 4.6259542] ; [28.6259542 96.3740458],0
r1,1,0.637035,0.22264,[4 2] ; [70 53],[3.44186047 2.55813953] ; [70.55813953 52.44186047],0
d1,1,0.687801,0.161476,[2 4] ; [52 73],[2.47328244 3.52671756] ; [51.52671756 73.47328244],0
v4,1,0.733975,0.115493,[5 1] ; [96 28],[4.66153846 1.33846154] ; [96.33846154 27.66153846],0
p7,1,0.738765,0.111215,[3 3] ; [53 70],[2.60465116 3.39534884] ; [53.39534884 69.60465116],0
a5,1,0.74277,0.107707,[3 3] ; [71 54],[3.38931298 2.61068702] ; [70.61068702 54.38931298],0
d3,1,0.860733,0.030779,[3 3] ; [66 57],[3.20930233 2.79069767] ; [65.79069767 57.20930233],0
b1,1,0.862899,0.02982,[3 3] ; [58 67],[2.79389313 3.20610687] ; [58.20610687 66.79389313],0
v2,1,0.900744,0.015556,[2 4] ; [43 77],[2.14285714 3.85714286] ; [42.85714286 77.14285714],0
a7,1,0.903063,0.014833,[4 2] ; [79 44],[3.86046512 2.13953488] ; [79.13953488 43.86046512],0
r2,1,0.90446,0.014407,[5 1] ; [103  18],[5.1023622 0.8976378] ; [102.8976378  18.1023622],0
d5,1,0.922823,0.009385,[4 2] ; [85 39],[4.10769231 1.89230769] ; [84.89230769 39.10769231],0
a4,1,0.934963,0.006659,[2 4] ; [43 80],[2.09302326 3.90697674] ; [42.90697674 80.09302326],0
a2,1,0.993191,7.3e-05,[1 5] ; [ 21 104],[1.00763359 4.99236641] ; [ 20.99236641 104.00763359],0
