Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,28.493986,[ 28 102] ; [72 63],[49.05660377 80.94339623] ; [50.94339623 84.05660377],1
r3,1,0.0,25.906626,[102  30] ; [132   3],[115.68539326  16.31460674] ; [118.31460674  16.68539326],1
v1,1,9.3e-05,15.271859,[42 90] ; [73 58],[57.71863118 74.28136882] ; [57.28136882 73.71863118],1
s8,1,0.000356,12.750112,[34 98] ; [64 73],[48.08921933 83.91078067] ; [49.91078067 87.08921933],1
p10,1,0.00049,12.153909,[77 56] ; [105  30],[90.32089552 42.67910448] ; [91.67910448 43.32089552],1
d4,1,0.000494,12.136872,[90 42] ; [117  19],[101.95522388  30.04477612] ; [105.04477612  30.95522388],1
p9,1,0.000783,11.281912,[81 48] ; [109  25],[93.19391635 35.80608365] ; [96.80608365 37.19391635],1
v4,1,0.001145,10.576826,[107  25] ; [128   8],[115.74626866  16.25373134] ; [119.25373134  16.74626866],0
p7,1,0.00191,9.634491,[49 80] ; [76 57],[61.54580153 67.45419847] ; [63.45419847 69.54580153],0
s2,1,0.00325,8.661542,[43 90] ; [68 68],[54.88104089 78.11895911] ; [56.11895911 79.88104089],0
p11,1,0.004745,7.97407,[83 50] ; [107  30],[93.59259259 39.40740741] ; [96.40740741 40.59259259],0
d1,1,0.005114,7.838757,[55 78] ; [80 57],[66.5 66.5] ; [68.5 68.5],0
n6,1,0.007024,7.266885,[96 36] ; [117  19],[104.91044776  27.08955224] ; [108.08955224  27.91044776],0
p3,1,0.008566,6.911207,[ 24 108] ; [44 93],[33.36802974 98.63197026] ; [ 34.63197026 102.36802974],0
s7,1,0.009182,6.786983,[46 80] ; [69 62],[56.38132296 69.61867704] ; [58.61867704 72.38132296],0
a7,1,0.021669,5.272161,[76 57] ; [96 40],[85.04089219 47.95910781] ; [86.95910781 49.04089219],0
r4,1,0.024323,5.071483,[99 34] ; [117  20],[106.4  26.6] ; [109.6  27.4],0
d5,1,0.032215,4.587021,[91 41] ; [110  27],[98.63197026 33.36802974] ; [102.36802974  34.63197026],0
n1,1,0.037363,4.333789,[26 23] ; [ 8 20],[21.63636364 27.36363636] ; [12.36363636 15.63636364],0
p5,1,0.039476,4.240259,[ 10 122] ; [  3 134],[  6.37918216 125.62081784] ; [  6.62081784 130.37918216],0
n3,1,0.043131,4.090249,[29 18] ; [25  5],[32.96103896 14.03896104] ; [21.03896104  8.96103896],0
r1,1,0.046106,3.977713,[91 41] ; [109  28],[98.14126394 33.85873606] ; [101.85873606  35.14126394],0
d3,1,0.062086,3.480764,[69 63] ; [87 50],[76.55018587 55.44981413] ; [79.44981413 57.55018587],0
p6,1,0.063487,3.443873,[ 18 114] ; [ 30 104],[ 23.81954887 108.18045113] ; [ 24.18045113 109.81954887],0
s1,1,0.071987,3.237114,[  9 123] ; [  3 131],[  5.95488722 126.04511278] ; [  6.04511278 127.95488722],0
u3,1,0.08796,2.911314,[14 25] ; [21 17],[17.72727273 21.27272727] ; [17.27272727 20.72727273],0
s3,1,0.143877,2.135991,[61 69] ; [76 60],[66.95488722 63.04511278] ; [70.04511278 65.95488722],0
r2,1,0.15248,2.047261,[118  13] ; [126   7],[121.07575758   9.92424242] ; [122.92424242  10.07575758],0
p2,1,0.166333,1.915683,[84 48] ; [98 39],[89.30855019 42.69144981] ; [92.69144981 44.30855019],0
s6,1,0.185719,1.751254,[65 65] ; [79 57],[70.37593985 59.62406015] ; [73.62406015 62.37593985],0
a6,1,0.23002,1.44074,[79 53] ; [91 45],[83.73134328 48.26865672] ; [86.26865672 49.73134328],0
a2,1,0.242024,1.368765,[ 32 101] ; [ 25 112],[ 28.07777778 104.92222222] ; [ 28.92222222 108.07777778],0
u4,1,0.3282,0.955988,[  1 132] ; [  3 134],[  1.97037037 131.02962963] ; [  2.02962963 134.97037037],0
b2,1,0.332659,0.938519,[28 53] ; [36 50],[31.04191617 49.95808383] ; [32.95808383 53.04191617],0
b3,1,0.332659,0.938519,[28 53] ; [36 50],[31.04191617 49.95808383] ; [32.95808383 53.04191617],0
p12,1,0.348867,0.877574,[  8 122] ; [  5 131],[  6.35338346 123.64661654] ; [  6.64661654 129.35338346],0
n2,1,0.366579,0.815228,[35 15] ; [23  6],[36.70886076 13.29113924] ; [21.29113924  7.70886076],0
s5,1,0.409637,0.679854,[ 30 101] ; [35 93],[32.87644788 98.12355212] ; [32.12355212 95.87644788],0
a8,1,0.410032,0.678708,[ 20 104] ; [25 99],[ 22.5 101.5] ; [ 22.5 101.5],0
u2,1,0.426202,0.63315,[17 22] ; [19 17],[18.72 20.28] ; [17.28 18.72],0
d2,1,0.439934,0.596456,[56 74] ; [65 71],[59.13533835 70.86466165] ; [61.86466165 74.13533835],0
b5,1,0.657877,0.196113,[80 53] ; [86 51],[81.77037037 51.22962963] ; [84.22962963 52.77037037],0
n5,1,0.700727,0.147717,[106  27] ; [105  30],[104.71268657  28.28731343] ; [106.28731343  28.71268657],0
p8,1,0.721942,0.12664,[40 92] ; [43 90],[41.34339623 90.65660377] ; [41.65660377 91.34339623],0
s4,1,0.746383,0.104596,[ 18 113] ; [ 17 120],[ 17.10820896 113.89179104] ; [ 17.89179104 119.10820896],0
a1,1,0.753758,0.0984,[  9 124] ; [  8 129],[  8.37407407 124.62592593] ; [  8.62592593 128.37407407],0
b4,1,0.835134,0.043314,[76 57] ; [80 57],[76.84444444 56.15555556] ; [79.15555556 57.84444444],0
b1,1,0.840022,0.04075,[55 78] ; [55 82],[54.18518519 78.81481481] ; [55.81481481 81.18518519],0
a3,1,0.849695,0.035913,[94 37] ; [99 37],[94.6928839 36.3071161] ; [98.3071161 37.6928839],0
a5,1,0.878886,0.02322,[95 38] ; [99 38],[95.56296296 37.43703704] ; [98.43703704 38.56296296],0
p1,1,0.891189,0.018714,[  9 122] ; [ 10 127],[  9.28731343 121.71268657] ; [  9.71268657 127.28731343],0
u1,1,0.941725,0.005344,[ 19 114] ; [ 20 117],[ 19.21111111 113.78888889] ; [ 19.78888889 117.21111111],0
a4,1,0.967059,0.001705,[58 73] ; [61 76],[58.16791045 72.83208955] ; [60.83208955 76.16791045],0
