Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,79.989832,[ 51 187] ; [208 147],[103.94940978 134.05059022] ; [155.05059022 199.94940978],1
a2,1,0.143952,2.135196,[ 58 183] ; [107 256],[ 65.83609272 175.16390728] ; [ 99.16390728 263.83609272],0
d1,1,0.18797,1.733456,[146  95] ; [239 124],[153.61754967  87.38245033] ; [231.38245033 131.61754967],0
a8,1,0.220055,1.504011,[ 28 192] ; [ 53 267],[ 33. 187.] ; [ 48. 272.],0
p2,1,0.223608,1.481065,[198  42] ; [311  50],[203.26123128  36.73876872] ; [305.73876872  55.26123128],0
n2,1,0.233255,1.420904,[44 19] ; [46 12],[46.85950413 16.14049587] ; [43.14049587 14.85950413],0
s7,1,0.236951,1.398641,[119 112] ; [195 150],[125.92708333 105.07291667] ; [188.07291667 156.92708333],0
s6,1,0.257656,1.28131,[172  60] ; [250 108],[165.93898305  66.06101695] ; [256.06101695 101.93898305],0
r2,1,0.28828,1.127638,[232   8] ; [352   7],[233.98998331   6.01001669] ; [350.01001669   8.98998331],0
b4,1,0.291831,1.111153,[135 106] ; [219 144],[141.24834437  99.75165563] ; [212.75165563 150.24834437],0
u3,1,0.323312,0.9755,[49 25] ; [48 34],[46.01282051 27.98717949] ; [50.98717949 31.01282051],0
p8,1,0.330603,0.946535,[127 112] ; [203 152],[132.77777778 106.22222222] ; [197.22222222 157.77777778],0
n3,1,0.349717,0.874485,[43 18] ; [46 13],[45.24166667 15.75833333] ; [43.75833333 15.24166667],0
u4,1,0.381109,0.767122,[  4 237] ; [ 10 353],[  5.58609272 235.41390728] ; [  8.41390728 354.58609272],0
d3,1,0.433143,0.614381,[168  73] ; [263  99],[172.25704809  68.74295191] ; [258.74295191 103.25704809],0
p1,1,0.449865,0.570992,[ 25 215] ; [ 31 330],[ 22.36272879 217.63727121] ; [ 33.63727121 327.36272879],0
p5,1,0.455438,0.557083,[ 34 204] ; [ 44 317],[ 30.99165275 207.00834725] ; [ 47.00834725 313.99165275],0
d5,1,0.506508,0.441274,[196  44] ; [304  59],[199.00497512  40.99502488] ; [300.99502488  62.00497512],0
v4,1,0.54868,0.359687,[233   8] ; [352   9],[234.19435216   6.80564784] ; [350.80564784  10.19435216],0
s2,1,0.554309,0.349654,[123 116] ; [192 164],[126.52941176 112.47058824] ; [188.47058824 167.52941176],0
r4,1,0.587869,0.293684,[231  10] ; [351  12],[232.2218543   8.7781457] ; [349.7781457  13.2218543],0
s5,1,0.607576,0.263719,[ 86 148] ; [136 214],[ 88.95205479 145.04794521] ; [133.04794521 216.95205479],0
p4,1,0.613666,0.254871,[150  90] ; [231 127],[152.909699  87.090301] ; [228.090301 129.909699],0
n4,1,0.620327,0.245408,[198  43] ; [303  59],[200.23383085  40.76616915] ; [300.76616915  61.23383085],0
u2,1,0.668743,0.183077,[40 34] ; [41 40],[38.67096774 35.32903226] ; [42.32903226 38.67096774],0
a4,1,0.699524,0.148967,[114 125] ; [178 183],[116.31333333 122.68666667] ; [175.68666667 185.31333333],0
b2,1,0.802882,0.062309,[55 92] ; [ 89 141],[56.14854111 90.85145889] ; [ 87.85145889 142.14854111],0
b3,1,0.802882,0.062309,[55 92] ; [ 89 141],[56.14854111 90.85145889] ; [ 87.85145889 142.14854111],0
n5,1,0.823441,0.049783,[198  43] ; [294  67],[196.96345515  44.03654485] ; [295.03654485  65.96345515],0
s3,1,0.846903,0.037277,[138 101] ; [201 152],[136.8597973 102.1402027] ; [202.1402027 150.8597973],0
b5,1,0.939511,0.005758,[140 101] ; [212 151],[140.45033113 100.54966887] ; [211.54966887 151.45033113],0
p6,1,0.989093,0.000187,[ 96 144] ; [143 215],[ 95.91973244 144.08026756] ; [143.08026756 214.91973244],0
