Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00015,14.373784,[30 54] ; [24  8],[39.10344828 44.89655172] ; [14.89655172 17.10344828],1
s6,1,0.000483,12.178416,[42 40] ; [27  4],[50.07079646 31.92920354] ; [18.92920354 12.07079646],1
s3,1,0.002616,9.05795,[38 43] ; [25  7],[45.15929204 35.84070796] ; [17.84070796 14.15929204],0
r1,1,0.004112,8.233533,[50 34] ; [28  4],[56.48275862 27.51724138] ; [21.51724138 10.48275862],0
v1,1,0.006803,7.324298,[28 53] ; [20 12],[34.40707965 46.59292035] ; [13.59292035 18.40707965],0
s4,1,0.018274,5.569694,[12 70] ; [11 21],[16.54385965 65.45614035] ; [ 6.45614035 25.54385965],0
s7,1,0.021104,5.318194,[31 49] ; [19 11],[36.36363636 43.63636364] ; [13.63636364 16.36363636],0
b5,1,0.021118,5.317066,[54 30] ; [13 19],[48.51724138 35.48275862] ; [18.48275862 13.51724138],0
n1,1,0.034057,4.491852,[ 5 11] ; [8 3],[7.7037037 8.2962963] ; [5.2962963 5.7037037],0
p7,1,0.034382,4.47561,[61 20] ; [28  2],[64.94594595 16.05405405] ; [24.05405405  5.94594595],0
p5,1,0.038137,4.298879,[ 7 77] ; [ 7 24],[10.22608696 73.77391304] ; [ 3.77391304 27.22608696],0
a8,1,0.074725,3.176044,[ 8 68] ; [ 7 22],[10.85714286 65.14285714] ; [ 4.14285714 24.85714286],0
v3,1,0.119724,2.420928,[26 54] ; [15 16],[29.54954955 50.45045045] ; [11.45045045 19.54954955],0
u1,1,0.124918,2.354544,[ 1 83] ; [ 2 30],[ 2.17241379 81.82758621] ; [ 0.82758621 31.17241379],0
r4,1,0.166251,1.916431,[67 17] ; [29  3],[69.51724138 14.48275862] ; [26.48275862  5.51724138],0
a7,1,0.166487,1.914294,[58 25] ; [18 14],[54.85217391 28.14782609] ; [21.14782609 10.85217391],0
p11,1,0.178959,1.806246,[64 20] ; [28  4],[66.62068966 17.37931034] ; [25.37931034  6.62068966],0
p2,1,0.202267,1.625928,[71 13] ; [29  2],[73.04347826 10.95652174] ; [26.95652174  4.04347826],0
p6,1,0.211148,1.563536,[36 47] ; [17 13],[38.92920354 44.07079646] ; [14.07079646 15.92920354],0
d1,1,0.225102,1.471544,[31 53] ; [ 8 24],[28.24137931 55.75862069] ; [10.75862069 21.24137931],0
a3,1,0.235452,1.407622,[36 46] ; [18 14],[38.84210526 43.15789474] ; [15.15789474 16.84210526],0
a4,1,0.245445,1.349044,[13 70] ; [ 8 24],[15.15652174 67.84347826] ; [ 5.84347826 26.15652174],0
n5,1,0.261811,1.259154,[56 27] ; [25  7],[58.46086957 24.53913043] ; [22.53913043  9.46086957],0
d2,1,0.272924,1.201989,[18 66] ; [ 4 28],[15.93103448 68.06896552] ; [ 6.06896552 25.93103448],0
b2,1,0.273406,1.19958,[10 35] ; [ 2 17],[ 8.4375 36.5625] ; [ 3.5625 15.4375],0
b3,1,0.273406,1.19958,[10 35] ; [ 2 17],[ 8.4375 36.5625] ; [ 3.5625 15.4375],0
p1,1,0.290715,1.116309,[ 8 76] ; [ 5 25],[ 9.57894737 74.42105263] ; [ 3.42105263 26.57894737],0
n4,1,0.306514,1.045638,[54 29] ; [24  8],[56.29565217 26.70434783] ; [21.70434783 10.29565217],0
d5,1,0.325288,0.967564,[55 29] ; [24  8],[57.20689655 26.79310345] ; [21.79310345 10.20689655],0
u3,1,0.376866,0.7809,[21 27] ; [8 6],[22.4516129 25.5483871] ; [6.5483871 7.4516129],0
u2,1,0.376866,0.7809,[27 21] ; [6 8],[25.5483871 22.4516129] ; [7.4516129 6.5483871],0
r2,1,0.442575,0.589596,[73  9] ; [30  2],[74.0877193  7.9122807] ; [28.9122807  3.0877193],0
a1,1,0.474361,0.5118,[ 1 83] ; [ 1 31],[ 1.44827586 82.55172414] ; [ 0.55172414 31.44827586],0
p12,1,0.526749,0.40066,[ 5 78] ; [ 3 29],[ 5.77391304 77.22608696] ; [ 2.22608696 29.77391304],0
s1,1,0.534543,0.385748,[ 3 80] ; [ 2 30],[ 3.60869565 79.39130435] ; [ 1.39130435 30.60869565],0
v2,1,0.57521,0.314043,[34 46] ; [15 16],[35.31531532 44.68468468] ; [13.68468468 17.31531532],0
n3,1,0.579639,0.306818,[10  6] ; [8 3],[10.66666667  5.33333333] ; [7.33333333 3.66666667],0
a6,1,0.595996,0.281077,[40 44] ; [17 15],[41.27586207 42.72413793] ; [15.72413793 16.27586207],0
n6,1,0.62942,0.232848,[64 19] ; [26  6],[64.95652174 18.04347826] ; [25.04347826  6.95652174],0
d3,1,0.696781,0.151842,[48 36] ; [17 15],[47.06896552 36.93103448] ; [17.93103448 14.06896552],0
b4,1,0.696781,0.151842,[48 36] ; [17 15],[47.06896552 36.93103448] ; [17.93103448 14.06896552],0
d4,1,0.723715,0.124961,[58 26] ; [21 11],[57.20689655 26.79310345] ; [21.79310345 10.20689655],0
b1,1,0.723715,0.124961,[26 58] ; [11 21],[26.79310345 57.20689655] ; [10.20689655 21.79310345],0
p3,1,0.730619,0.118544,[39 45] ; [16 16],[39.82758621 44.17241379] ; [15.17241379 16.82758621],0
p4,1,0.78107,0.077242,[51 31] ; [19 13],[50.35087719 31.64912281] ; [19.64912281 12.35087719],0
p10,1,0.78582,0.073844,[65 18] ; [25  6],[65.52631579 17.47368421] ; [24.47368421  6.52631579],0
s8,1,0.802655,0.062456,[32 52] ; [13 19],[32.5862069 51.4137931] ; [12.4137931 19.5862069],0
p9,1,0.808214,0.058918,[68 15] ; [26  5],[68.43859649 14.56140351] ; [25.56140351  5.43859649],0
