Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,72.133251,[102  36] ; [ 6 57],[74.14925373 63.85074627] ; [33.85074627 29.14925373],1
d3,1,0.0,53.015137,[126  12] ; [28 35],[105.73134328  32.26865672] ; [48.26865672 14.73134328],1
d5,1,0.0,42.26956,[134   3] ; [41 22],[119.875  17.125] ; [55.125  7.875],1
d4,1,0.0,42.26956,[134   3] ; [41 22],[119.875  17.125] ; [55.125  7.875],1
a5,1,0.0,37.480804,[127  12] ; [34 29],[110.78712871  28.21287129] ; [50.21287129 12.78712871],1
u1,1,0.000137,14.537104,[46 93] ; [ 5 58],[ 35.09405941 103.90594059] ; [15.90594059 47.09405941],1
a4,1,0.000152,14.345898,[85 54] ; [20 42],[72.6119403 66.3880597] ; [32.3880597 29.6119403],1
a3,1,0.000184,13.982823,[114  23] ; [37 26],[103.435  33.565] ; [47.565 15.435],1
a2,1,0.000513,12.068688,[51 88] ; [ 8 55],[40.5990099 98.4009901] ; [18.4009901 44.5990099],1
p9,1,0.000802,11.236343,[134   4] ; [53 10],[128.3880597   9.6119403] ; [58.6119403  4.3880597],1
s2,1,0.005081,7.850296,[94 45] ; [29 33],[85.05970149 53.94029851] ; [37.94029851 24.05970149],0
a7,1,0.00679,7.327801,[114  25] ; [40 22],[106.49751244  32.50248756] ; [47.50248756 14.49751244],0
s4,1,0.008725,6.878275,[ 29 108] ; [ 4 59],[ 22.605 114.395] ; [10.395 52.605],0
s3,1,0.018458,5.552157,[89 49] ; [29 33],[81.42 56.58] ; [36.58 25.42],0
r2,1,0.019959,5.415454,[136   2] ; [58  5],[133.19402985   4.80597015] ; [60.80597015  2.19402985],0
p3,1,0.023956,5.097826,[99 39] ; [35 28],[92. 46.] ; [42. 21.],0
p4,1,0.030221,4.696665,[120  18] ; [47 16],[114.65671642  23.34328358] ; [52.34328358 10.65671642],0
p10,1,0.032108,4.592728,[129   9] ; [52 10],[124.89  13.11] ; [56.11  5.89],0
a1,1,0.044105,4.052546,[ 13 126] ; [ 1 62],[  9.63366337 129.36633663] ; [ 4.36633663 58.63366337],0
r4,1,0.085487,2.957363,[134   5] ; [57  6],[131.43069307   7.56930693] ; [59.56930693  3.43069307],0
