Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001439,10.154943,[12  1] ; [ 5 10],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
s7,1,0.003069,8.766234,[8 2] ; [ 3 12],[4.4 5.6] ; [6.6 8.4],0
s6,1,0.009908,6.651312,[12  1] ; [7 8],[8.82142857 4.17857143] ; [10.17857143  4.82142857],0
p4,1,0.058137,3.589744,[9 4] ; [ 5 10],[6.5 6.5] ; [7.5 7.5],0
d1,1,0.062942,3.45812,[8 5] ; [ 4 11],[5.57142857 7.42857143] ; [6.42857143 8.57142857],0
b1,1,0.121924,2.392426,[9 4] ; [6 9],[6.96428571 6.03571429] ; [8.03571429 6.96428571],0
p3,1,0.135575,2.227482,[8 5] ; [ 5 10],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
a4,1,0.139445,2.184076,[6 7] ; [ 3 12],[4.17857143 8.82142857] ; [ 4.82142857 10.17857143],0
d4,1,0.193868,1.687977,[10  3] ; [8 7],[8.35714286 4.64285714] ; [9.64285714 5.35714286],0
n4,1,0.255623,1.292308,[8 5] ; [6 9],[6.5 6.5] ; [7.5 7.5],0
v2,1,0.262125,1.257498,[4 9] ; [ 2 13],[ 2.78571429 10.21428571] ; [ 3.21428571 11.78571429],0
p6,1,0.262125,1.257498,[4 9] ; [ 2 13],[ 2.78571429 10.21428571] ; [ 3.21428571 11.78571429],0
n2,1,0.280087,1.166667,[5 2] ; [3 4],[4. 3.] ; [4. 3.],0
p8,1,0.28315,1.151909,[6 7] ; [ 4 11],[4.64285714 8.35714286] ; [5.35714286 9.64285714],0
p11,1,0.28315,1.151909,[6 7] ; [ 4 11],[4.64285714 8.35714286] ; [5.35714286 9.64285714],0
r3,1,0.338939,0.91444,[10  3] ; [9 6],[8.82142857 4.17857143] ; [10.17857143  4.82142857],0
u2,1,0.398025,0.714286,[4 2] ; [4 5],[3.2 2.8] ; [4.8 4.2],0
r1,1,0.431316,0.619277,[8 5] ; [7 8],[6.96428571 6.03571429] ; [8.03571429 6.96428571],0
s5,1,0.432111,0.617143,[4 8] ; [ 3 12],[3.11111111 8.88888889] ; [ 3.88888889 11.11111111],0
d2,1,0.46376,0.536805,[7 6] ; [6 9],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
a3,1,0.46376,0.536805,[7 6] ; [6 9],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
a5,1,0.46376,0.536805,[7 6] ; [6 9],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
p10,1,0.468084,0.526496,[ 2 11] ; [ 4 11],[ 2.78571429 10.21428571] ; [ 3.21428571 11.78571429],0
u3,1,0.474549,0.511364,[5 1] ; [6 3],[4.4 1.6] ; [6.6 2.4],0
d5,1,0.549076,0.358974,[10  3] ; [10  5],[9.28571429 3.71428571] ; [10.71428571  4.28571429],0
n1,1,0.576999,0.311111,[3 4] ; [2 5],[2.5 4.5] ; [2.5 4.5],0
p7,1,0.66171,0.191453,[5 8] ; [7 8],[5.57142857 7.42857143] ; [6.42857143 8.57142857],0
v4,1,0.686239,0.163187,[11  2] ; [11  3],[10.59259259  2.40740741] ; [11.40740741  2.59259259],0
a7,1,0.704738,0.14359,[6 7] ; [8 7],[6.5 6.5] ; [7.5 7.5],0
n5,1,0.704738,0.14359,[6 7] ; [8 7],[6.5 6.5] ; [7.5 7.5],0
d3,1,0.742787,0.107692,[7 6] ; [9 6],[7.42857143 5.57142857] ; [8.57142857 6.42857143],0
b5,1,0.742787,0.107692,[7 6] ; [9 6],[7.42857143 5.57142857] ; [8.57142857 6.42857143],0
a6,1,0.777607,0.079772,[5 8] ; [ 5 10],[4.64285714 8.35714286] ; [5.35714286 9.64285714],0
v1,1,0.810595,0.057436,[4 9] ; [ 4 11],[3.71428571 9.28571429] ; [ 4.28571429 10.71428571],0
v3,1,0.84313,0.039161,[ 3 10] ; [ 3 12],[ 2.78571429 10.21428571] ; [ 3.21428571 11.78571429],0
p2,1,0.884799,0.020993,[9 4] ; [10  5],[8.82142857 4.17857143] ; [10.17857143  4.82142857],0
a1,1,0.916299,0.011045,[ 1 12] ; [ 1 14],[ 0.92857143 12.07142857] ; [ 1.07142857 13.92857143],0
r2,1,0.918011,0.010597,[10  3] ; [11  3],[10.11111111  2.88888889] ; [10.88888889  3.11111111],0
n6,1,0.933748,0.006911,[8 5] ; [9 6],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
b4,1,0.933748,0.006911,[8 5] ; [9 6],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
r4,1,0.978351,0.000736,[7 6] ; [8 7],[6.96428571 6.03571429] ; [8.03571429 6.96428571],0
n3,1,1.0,0.0,[4 3] ; [4 3],[4. 3.] ; [4. 3.],0
