Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,163.849008,[381  29] ; [10 34],[353.10572687  56.89427313] ; [37.89427313  6.10572687],1
p11,1,0.0,27.237321,[341  71] ; [23 23],[327.44104803  84.55895197] ; [36.55895197  9.44104803],1
p2,1,0.00012,14.791886,[355  54] ; [30 16],[346.07692308  62.92307692] ; [38.92307692  7.07692308],1
s8,1,0.000175,14.084515,[251 158] ; [15 31],[239.10769231 169.89230769] ; [26.89230769 19.10769231],1
s7,1,0.000357,12.746448,[267 132] ; [18 27],[256.11486486 142.88513514] ; [28.88513514 16.11486486],1
p6,1,0.000533,11.996941,[180 230] ; [ 8 38],[169.03508772 240.96491228] ; [18.96491228 27.03508772],1
n6,1,0.000696,11.500592,[364  44] ; [33 13],[356.7753304  51.2246696] ; [40.2246696  5.7753304],1
n5,1,0.001242,10.427105,[325  83] ; [27 19],[316.33480176  91.66519824] ; [35.66519824 10.33480176],0
b1,1,0.002571,9.089685,[148 264] ; [27 19],[157.42358079 254.57641921] ; [17.57641921 28.42358079],0
p7,1,0.003135,8.727152,[277 122] ; [22 24],[268.09213483 130.90786517] ; [30.90786517 15.09213483],0
v4,1,0.007012,7.269982,[398  12] ; [41  5],[394.71491228  15.28508772] ; [44.28508772  1.71491228],0
p3,1,0.00767,7.10906,[236 174] ; [17 29],[227.47807018 182.52192982] ; [25.52192982 20.47807018],0
s5,1,0.044024,4.05563,[193 207] ; [15 31],[186.5470852 213.4529148] ; [21.4529148 24.5470852],0
n4,1,0.048811,3.881844,[335  75] ; [32 14],[329.97807018  80.02192982] ; [37.02192982  8.97807018],0
s2,1,0.052114,3.772096,[281 129] ; [25 21],[275.13157895 134.86842105] ; [30.86842105 15.13157895],0
p5,1,0.056576,3.635029,[ 59 349] ; [ 2 44],[ 54.81938326 353.18061674] ; [ 6.18061674 39.81938326],0
r4,1,0.089332,2.886371,[386  26] ; [40  6],[383.2139738  28.7860262] ; [42.7860262  3.2139738],0
v2,1,0.105384,2.622112,[243 153] ; [22 23],[237.95918367 158.04081633] ; [27.04081633 17.95918367],0
a3,1,0.134885,2.235364,[333  78] ; [33 13],[329.15973742  81.84026258] ; [36.84026258  9.15973742],0
p8,1,0.164499,1.932371,[229 177] ; [21 25],[224.55752212 181.44247788] ; [25.44247788 20.55752212],0
b3,1,0.169185,1.890153,[108 150] ; [ 9 22],[104.44982699 153.55017301] ; [12.55017301 18.44982699],0
b2,1,0.169185,1.890153,[108 150] ; [ 9 22],[104.44982699 153.55017301] ; [12.55017301 18.44982699],0
v1,1,0.18487,1.758036,[240 159] ; [23 23],[235.81348315 163.18651685] ; [27.18651685 18.81348315],0
d1,1,0.196128,1.670974,[289 123] ; [28 18],[285.16157205 126.83842795] ; [31.83842795 14.16157205],0
p4,1,0.217476,1.520946,[283 127] ; [27 18],[279.34065934 130.65934066] ; [30.65934066 14.34065934],0
s1,1,0.231602,1.430999,[ 13 394] ; [ 3 42],[ 14.40707965 392.59292035] ; [ 1.59292035 43.40707965],0
r3,1,0.23987,1.381355,[398  13] ; [43  3],[396.61050328  14.38949672] ; [44.38949672  1.61050328],0
a6,1,0.241395,1.372427,[300 109] ; [30 16],[296.63736264 112.36263736] ; [33.36263736 12.63736264],0
d5,1,0.293224,1.10476,[360  49] ; [38  8],[357.76263736  51.23736264] ; [40.23736264  5.76263736],0
u2,1,0.295787,1.093093,[48 30] ; [6 7],[46.28571429 31.71428571] ; [7.71428571 5.28571429],0
a7,1,0.297387,1.085875,[307 105] ; [31 15],[304.05240175 107.94759825] ; [33.94759825 12.05240175],0
r2,1,0.352707,0.863695,[391  15] ; [43  3],[389.83185841  16.16814159] ; [44.16814159  1.83185841],0
a8,1,0.359645,0.839133,[ 58 318] ; [ 4 36],[ 56.03846154 319.96153846] ; [ 5.96153846 34.03846154],0
s3,1,0.367547,0.811942,[283 124] ; [29 17],[280.31788079 126.68211921] ; [31.68211921 14.31788079],0
v3,1,0.383163,0.760529,[168 229] ; [16 29],[165.26696833 231.73303167] ; [18.73303167 26.26696833],0
a4,1,0.45419,0.560176,[225 186] ; [22 23],[222.625 188.375] ; [24.375 20.625],0
d3,1,0.503457,0.447641,[304 106] ; [32 14],[302.10526316 107.89473684] ; [33.89473684 12.10526316],0
n2,1,0.531896,0.390768,[70 21] ; [11  2],[70.875 20.125] ; [10.125  2.875],0
a1,1,0.535193,0.384523,[ 26 386] ; [ 4 42],[ 26.98689956 385.01310044] ; [ 3.01310044 42.98689956],0
u4,1,0.560762,0.338386,[ 16 396] ; [ 1 45],[ 15.29257642 396.70742358] ; [ 1.70742358 44.29257642],0
r1,1,0.585651,0.297188,[351  59] ; [38  8],[349.75877193  60.24122807] ; [39.24122807  6.75877193],0
b4,1,0.594604,0.283211,[243 169] ; [29 17],[244.68122271 167.31877729] ; [27.31877729 18.68122271],0
p1,1,0.600436,0.274339,[ 36 373] ; [ 3 43],[ 35.05714286 373.94285714] ; [ 3.94285714 42.05714286],0
s4,1,0.624698,0.23932,[ 85 322] ; [ 8 37],[ 83.74115044 323.25884956] ; [ 9.25884956 35.74115044],0
n3,1,0.783242,0.075679,[66 24] ; [10  3],[66.40776699 23.59223301] ; [9.59223301 3.40776699],0
d2,1,0.809195,0.058305,[242 168] ; [28 18],[242.76315789 167.23684211] ; [27.23684211 18.76315789],0
d4,1,0.872711,0.025669,[359  50] ; [40  6],[358.66153846  50.33846154] ; [40.33846154  5.66153846],0
a2,1,0.877805,0.02364,[139 273] ; [15 31],[138.53275109 273.46724891] ; [15.46724891 30.53275109],0
u1,1,0.929301,0.007872,[105 307] ; [12 34],[105.2489083 306.7510917] ; [11.7510917 34.2489083],0
b5,1,0.955232,0.003151,[258 154] ; [29 17],[258.17467249 153.82532751] ; [28.82532751 17.17467249],0
u3,1,0.972741,0.001168,[47 30] ; [8 5],[47.05555556 29.94444444] ; [7.94444444 5.05555556],0
n1,1,0.995176,3.7e-05,[38 53] ; [5 7],[37.99029126 53.00970874] ; [5.00970874 6.99029126],0
