Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.05778,3.6,[1 4] ; [4 1],[2.5 2.5] ; [2.5 2.5],0
v3,1,0.05778,3.6,[1 4] ; [4 1],[2.5 2.5] ; [2.5 2.5],0
d2,1,0.196706,1.666667,[2 3] ; [4 1],[3. 2.] ; [3. 2.],0
b4,1,0.196706,1.666667,[4 1] ; [2 3],[3. 2.] ; [3. 2.],0
b3,1,0.270289,1.215278,[1 2] ; [3 1],[1.71428571 1.28571429] ; [2.28571429 1.71428571],0
b2,1,0.270289,1.215278,[1 2] ; [3 1],[1.71428571 1.28571429] ; [2.28571429 1.71428571],0
s7,1,0.342782,0.9,[1 4] ; [2 2],[1.66666667 3.33333333] ; [1.33333333 2.66666667],0
s2,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
v4,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
d5,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
p12,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
n4,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
p3,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
p6,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
a5,1,0.490153,0.47619,[4 1] ; [3 2],[3.5 1.5] ; [3.5 1.5],0
a4,1,0.490153,0.47619,[1 4] ; [2 3],[1.5 3.5] ; [1.5 3.5],0
p7,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
r4,1,0.490153,0.47619,[4 1] ; [3 2],[3.5 1.5] ; [3.5 1.5],0
b1,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
d3,1,0.527089,0.4,[2 3] ; [3 2],[2.5 2.5] ; [2.5 2.5],0
b5,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
r1,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
r3,1,1.0,0.0,[4 1] ; [4 1],[4. 1.] ; [4. 1.],0
s3,1,1.0,0.0,[1 4] ; [1 4],[1. 4.] ; [1. 4.],0
s5,1,1.0,0.0,[3 2] ; [3 2],[3. 2.] ; [3. 2.],0
s8,1,1.0,0.0,[1 4] ; [1 4],[1. 4.] ; [1. 4.],0
p1,1,1.0,0.0,[1 4] ; [1 4],[1. 4.] ; [1. 4.],0
a7,1,1.0,0.0,[2 3] ; [2 3],[2. 3.] ; [2. 3.],0
a6,1,1.0,0.0,[3 2] ; [3 2],[3. 2.] ; [3. 2.],0
p8,1,1.0,0.0,[3 2] ; [3 2],[3. 2.] ; [3. 2.],0
