Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.610693,[49  7] ; [10 20],[38.41860465 17.58139535] ; [20.58139535  9.41860465],1
r4,1,0.001464,10.123669,[50  6] ; [18 12],[44.27906977 11.72093023] ; [23.72093023  6.27906977],0
s8,1,0.001964,9.583289,[28 27] ; [ 5 25],[21.35294118 33.64705882] ; [11.64705882 18.35294118],0
p6,1,0.002234,9.34678,[21 34] ; [ 2 27],[15.05952381 39.94047619] ; [ 7.94047619 21.05952381],0
s4,1,0.006792,7.32704,[18 37] ; [ 2 28],[12.94117647 42.05882353] ; [ 7.05882353 22.94117647],0
r3,1,0.00983,6.665427,[55  1] ; [25  5],[52.09302326  3.90697674] ; [27.90697674  2.09302326],0
r2,1,0.010391,6.566618,[54  2] ; [23  6],[50.72941176  5.27058824] ; [26.27058824  2.72941176],0
s2,1,0.010531,6.542741,[33 23] ; [ 9 21],[27.34883721 28.65116279] ; [14.65116279 15.34883721],0
v4,1,0.013192,6.143127,[53  3] ; [23  7],[49.48837209  6.51162791] ; [26.51162791  3.48837209],0
p11,1,0.01739,5.656548,[39 17] ; [13 17],[33.86046512 22.13953488] ; [18.13953488 11.86046512],0
n5,1,0.023561,5.126631,[40 16] ; [14 16],[35.1627907 20.8372093] ; [18.8372093 11.1627907],0
d3,1,0.032104,4.592944,[37 18] ; [13 17],[32.35294118 22.64705882] ; [17.64705882 12.35294118],0
a4,1,0.036575,4.370074,[28 28] ; [ 8 22],[23.44186047 32.55813953] ; [12.55813953 17.44186047],0
u1,1,0.037492,4.327901,[11 45] ; [ 1 29],[ 7.81395349 48.18604651] ; [ 4.18604651 25.81395349],0
n4,1,0.04099,4.176437,[42 14] ; [16 14],[37.76744186 18.23255814] ; [20.23255814  9.76744186],0
n2,1,0.046322,3.969862,[14  3] ; [4 5],[11.76923077  5.23076923] ; [6.23076923 2.76923077],0
n6,1,0.058988,3.565623,[45 10] ; [19 11],[41.41176471 13.58823529] ; [22.58823529  7.41176471],0
s6,1,0.063073,3.454691,[41 15] ; [16 14],[37.11627907 18.88372093] ; [19.88372093 10.11627907],0
s5,1,0.075705,3.154776,[21 33] ; [ 6 24],[17.35714286 36.64285714] ; [ 9.64285714 20.35714286],0
s7,1,0.075927,3.15,[27 27] ; [ 9 21],[23.14285714 30.85714286] ; [12.85714286 17.14285714],0
a2,1,0.077174,3.123432,[12 44] ; [ 2 28],[ 9.11627907 46.88372093] ; [ 4.88372093 25.11627907],0
b1,1,0.088038,2.909887,[21 35] ; [17 13],[24.74418605 31.25581395] ; [13.25581395 16.74418605],0
d1,1,0.088038,2.909887,[35 21] ; [13 17],[31.25581395 24.74418605] ; [16.74418605 13.25581395],0
a6,1,0.092581,2.828918,[36 19] ; [14 16],[32.35294118 22.64705882] ; [17.64705882 12.35294118],0
v1,1,0.101374,2.6838,[29 27] ; [10 20],[25.39534884 30.60465116] ; [13.60465116 16.39534884],0
a5,1,0.102293,2.669424,[43 13] ; [18 12],[39.72093023 16.27906977] ; [21.27906977  8.72093023],0
p3,1,0.149811,2.074174,[24 31] ; [ 8 21],[20.95238095 34.04761905] ; [11.04761905 17.95238095],0
b5,1,0.157526,1.997812,[35 21] ; [14 16],[31.90697674 24.09302326] ; [17.09302326 12.90697674],0
r1,1,0.158984,1.983865,[45 11] ; [20 10],[42.3255814 13.6744186] ; [22.6744186  7.3255814],0
d4,1,0.171982,1.865584,[43 12] ; [27  3],[45.29411765  9.70588235] ; [24.70588235  5.29411765],0
p7,1,0.175089,1.83882,[27 27] ; [10 19],[24.07228916 29.92771084] ; [12.92771084 16.07228916],0
n3,1,0.201134,1.63412,[11  6] ; [3 5],[9.52 7.48] ; [4.48 3.52],0
a7,1,0.208225,1.583723,[41 15] ; [18 12],[38.41860465 17.58139535] ; [20.58139535  9.41860465],0
p8,1,0.238359,1.390273,[20 36] ; [ 7 23],[17.58139535 38.41860465] ; [ 9.41860465 20.58139535],0
d2,1,0.261779,1.259323,[29 26] ; [12 18],[26.52941176 28.47058824] ; [14.47058824 15.52941176],0
s3,1,0.287713,1.13029,[31 25] ; [13 17],[28.65116279 27.34883721] ; [15.34883721 14.65116279],0
a3,1,0.367314,0.81273,[39 17] ; [18 12],[37.11627907 18.88372093] ; [19.88372093 10.11627907],0
u3,1,0.428398,0.627163,[11  6] ; [6 6],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
s1,1,0.528387,0.397493,[ 2 53] ; [ 2 28],[ 2.58823529 52.41176471] ; [ 1.41176471 28.58823529],0
a1,1,0.53796,0.379335,[ 6 50] ; [ 2 28],[ 5.20930233 50.79069767] ; [ 2.79069767 27.20930233],0
b2,1,0.540291,0.375,[11 25] ; [ 7 11],[12. 24.] ; [ 6. 12.],0
b3,1,0.540291,0.375,[11 25] ; [ 7 11],[12. 24.] ; [ 6. 12.],0
