Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002969,8.826394,[11 21] ; [21  8],[16.78688525 15.21311475] ; [15.21311475 13.78688525],0
a6,1,0.561148,0.33772,[12 20] ; [13 16],[13.1147541 18.8852459] ; [11.8852459 17.1147541],0
a4,1,0.562069,0.336134,[ 4 28] ; [ 5 23],[ 4.8 27.2] ; [ 4.2 23.8],0
n5,1,0.595581,0.281712,[20 12] ; [20  9],[20.98360656 11.01639344] ; [19.01639344  9.98360656],0
n2,1,0.629063,0.233333,[8 4] ; [12  4],[8.57142857 3.42857143] ; [11.42857143  4.57142857],0
p4,1,0.693732,0.155075,[11 21] ; [11 17],[11.73333333 20.26666667] ; [10.26666667 17.73333333],0
n3,1,0.715697,0.132653,[6 6] ; [6 8],[5.53846154 6.46153846] ; [6.46153846 7.53846154],0
p7,1,0.723155,0.12549,[14 18] ; [14 15],[14.68852459 17.31147541] ; [13.31147541 15.68852459],0
a1,1,0.724536,0.124188,[ 3 29] ; [ 2 27],[ 2.62295082 29.37704918] ; [ 2.37704918 26.62295082],0
b4,1,0.740295,0.109868,[13 19] ; [13 16],[13.63934426 18.36065574] ; [12.36065574 16.63934426],0
v1,1,0.844165,0.038639,[11 20] ; [11 18],[11.36666667 19.63333333] ; [10.63333333 18.36666667],0
p2,1,0.851677,0.034961,[18 14] ; [17 12],[18.36065574 13.63934426] ; [16.63934426 12.36065574],0
s4,1,0.898924,0.016134,[ 3 29] ; [ 3 26],[ 3.14754098 28.85245902] ; [ 2.85245902 26.14754098],0
d1,1,0.943552,0.005014,[ 1 31] ; [ 1 28],[ 1.04918033 30.95081967] ; [ 0.95081967 28.04918033],0
a2,1,0.943552,0.005014,[ 1 31] ; [ 1 28],[ 1.04918033 30.95081967] ; [ 0.95081967 28.04918033],0
b3,1,0.983339,0.000436,[ 6 13] ; [ 5 11],[ 5.97142857 13.02857143] ; [ 5.02857143 10.97142857],0
b2,1,0.983339,0.000436,[ 6 13] ; [ 5 11],[ 5.97142857 13.02857143] ; [ 5.02857143 10.97142857],0
