Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.059537,3.550235,[14 23] ; [15  9],[17.59016393 19.40983607] ; [11.40983607 12.59016393],0
s7,1,0.70725,0.141039,[14 23] ; [ 9 12],[14.67241379 22.32758621] ; [ 8.32758621 12.67241379],0
n6,1,0.715203,0.133136,[27 11] ; [16  8],[26.35483871 11.64516129] ; [16.64516129  7.35483871],0
a3,1,0.736197,0.113498,[26 13] ; [15  9],[25.38095238 13.61904762] ; [15.61904762  8.38095238],0
p11,1,0.766591,0.088112,[21 18] ; [12 12],[20.42857143 18.57142857] ; [12.57142857 11.42857143],0
s6,1,0.767615,0.087318,[20 18] ; [13 10],[20.55737705 17.44262295] ; [12.44262295 10.55737705],0
r2,1,0.776039,0.080931,[34  4] ; [22  2],[34.32258065  3.67741935] ; [21.67741935  2.32258065],0
r1,1,0.814847,0.054839,[31  7] ; [19  5],[30.64516129  7.35483871] ; [19.35483871  4.64516129],0
p10,1,0.814847,0.054839,[ 7 31] ; [ 5 19],[ 7.35483871 30.64516129] ; [ 4.64516129 19.35483871],0
v4,1,0.908797,0.013123,[32  5] ; [21  3],[32.14754098  4.85245902] ; [20.85245902  3.14754098],0
n2,1,0.94766,0.004309,[11  2] ; [6 1],[11.05  1.95] ; [5.95 1.05],0
n5,1,0.972806,0.001162,[22 16] ; [14 10],[22.06451613 15.93548387] ; [13.93548387 10.06451613],0
r4,1,0.975646,0.000932,[31  8] ; [19  5],[30.95238095  8.04761905] ; [19.04761905  4.95238095],0
d1,1,0.980225,0.000614,[18 21] ; [11 13],[17.95238095 21.04761905] ; [11.04761905 12.95238095],0
