Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,63.875671,[133  35] ; [113 167],[92.25 75.75] ; [153.75 126.25],1
v1,1,0.0,35.363199,[116  53] ; [112 170],[85.4368071 83.5631929] ; [142.5631929 139.4368071],1
s7,1,0.000104,15.067451,[84 78] ; [ 93 188],[64.7268623 97.2731377] ; [112.2731377 168.7268623],1
n4,1,0.000463,12.257522,[148  23] ; [211  80],[132.87662338  38.12337662] ; [226.12337662  64.87662338],1
p3,1,0.000846,11.138213,[94 77] ; [113 177],[76.78308026 94.21691974] ; [130.21691974 159.78308026],1
d1,1,0.000887,11.049461,[109  63] ; [138 153],[91.75809935 80.24190065] ; [155.24190065 135.75809935],1
p12,1,0.000987,10.851221,[ 18 151] ; [  9 279],[  9.98468271 159.01531729] ; [ 17.01531729 270.98468271],1
n5,1,0.003326,8.619395,[141  30] ; [202  86],[127.78431373  43.21568627] ; [215.21568627  72.78431373],0
p10,1,0.005914,7.57633,[150  18] ; [229  60],[139.32603939  28.67396061] ; [239.67396061  49.32603939],0
s8,1,0.006851,7.311509,[78 93] ; [ 96 195],[ 64.4025974 106.5974026] ; [109.5974026 181.4025974],0
a3,1,0.007426,7.166981,[130  42] ; [185 106],[117.01943844  54.98056156] ; [197.98056156  93.01943844],0
d2,1,0.014693,5.952909,[88 84] ; [115 176],[75.412527 96.587473] ; [127.587473 163.412527],0
n6,1,0.020221,5.392755,[152  20] ; [232  58],[142.96103896  29.03896104] ; [241.03896104  48.96103896],0
r4,1,0.028336,4.807534,[158  14] ; [247  44],[150.45356371  21.54643629] ; [254.54643629  36.45356371],0
d4,1,0.032487,4.572617,[144  28] ; [219  72],[134.85097192  37.14902808] ; [228.14902808  62.85097192],0
p9,1,0.036394,4.378547,[151  18] ; [238  52],[143.22657952  25.77342048] ; [245.77342048  44.22657952],0
a2,1,0.037353,4.334247,[ 42 130] ; [ 48 243],[ 33.43412527 138.56587473] ; [ 56.56587473 234.43412527],0
r1,1,0.043085,4.092053,[140  32] ; [212  78],[131.04761905  40.95238095] ; [220.95238095  69.04761905],0
s4,1,0.052251,3.767715,[ 13 158] ; [ 39 249],[ 19.37254902 151.62745098] ; [ 32.62745098 255.37254902],0
p7,1,0.064914,3.407173,[112  55] ; [165 118],[102.79777778  64.20222222] ; [174.20222222 108.79777778],0
v4,1,0.094775,2.791337,[166   6] ; [268  21],[161.92624729  10.07375271] ; [272.07375271  16.92624729],0
d5,1,0.109735,2.558031,[141  31] ; [220  71],[134.10799136  37.89200864] ; [226.89200864  64.10799136],0
a4,1,0.127131,2.327192,[76 95] ; [108 182],[ 68.2516269 102.7483731] ; [115.7483731 174.2516269],0
p6,1,0.128602,2.309299,[ 60 109] ; [ 82 204],[ 52.74285714 116.25714286] ; [ 89.25714286 196.74285714],0
u4,1,0.134418,2.240729,[  5 167] ; [  3 288],[  2.97192225 169.02807775] ; [  5.02807775 285.97192225],0
b2,1,0.137805,2.2023,[48 77] ; [ 49 114],[42.10069444 82.89930556] ; [ 54.89930556 108.10069444],0
b3,1,0.137805,2.2023,[48 77] ; [ 49 114],[42.10069444 82.89930556] ; [ 54.89930556 108.10069444],0
a8,1,0.166484,1.914325,[ 27 125] ; [ 35 238],[ 22.17411765 129.82588235] ; [ 39.82588235 233.17411765],0
d3,1,0.18536,1.754119,[122  50] ; [189 102],[115.53347732  56.46652268] ; [195.46652268  95.53347732],0
a1,1,0.187254,1.739093,[  8 164] ; [  7 284],[  5.57235421 166.42764579] ; [  9.42764579 281.57235421],0
p1,1,0.207188,1.590966,[ 14 158] ; [ 15 274],[ 10.81995662 161.18004338] ; [ 18.18004338 270.81995662],0
a5,1,0.208296,1.583227,[126  46] ; [197  94],[119.99136069  52.00863931] ; [203.00863931  87.99136069],0
s6,1,0.213947,1.544515,[101  68] ; [156 134],[94.62527233 74.37472767] ; [162.37472767 127.62527233],0
r2,1,0.223027,1.484787,[160  10] ; [261  26],[156.6083151  13.3916849] ; [264.3916849  22.6083151],0
r3,1,0.233811,1.417526,[168   4] ; [277  13],[165.67099567   6.32900433] ; [279.32900433  10.67099567],0
p5,1,0.337121,0.921348,[ 12 160] ; [ 14 275],[  9.70065076 162.29934924] ; [ 16.29934924 272.70065076],0
s3,1,0.35435,0.857816,[84 84] ; [132 158],[79.23144105 88.76855895] ; [136.76855895 153.23144105],0
s2,1,0.39095,0.735986,[ 68 102] ; [104 185],[ 63.7037037 106.2962963] ; [108.2962963 180.7037037],0
u1,1,0.395175,0.72296,[ 28 144] ; [ 39 252],[ 24.88984881 147.11015119] ; [ 42.11015119 248.88984881],0
b1,1,0.449934,0.570818,[ 59 113] ; [110 181],[ 62.78185745 109.21814255] ; [106.21814255 184.78185745],0
p4,1,0.477176,0.505311,[99 71] ; [159 131],[95.34782609 74.65217391] ; [162.65217391 127.34782609],0
b5,1,0.536728,0.381638,[105  67] ; [186 105],[108.10367171  63.89632829] ; [182.89632829 108.10367171],0
n3,1,0.539308,0.376824,[19  8] ; [55 17],[20.18181818  6.81818182] ; [53.81818182 18.18181818],0
p2,1,0.639276,0.219691,[146  25] ; [242  47],[144.23478261  26.76521739] ; [243.76521739  45.23478261],0
u2,1,0.702907,0.145465,[26 16] ; [62 44],[24.97297297 17.02702703] ; [63.02702703 42.97297297],0
n1,1,0.718527,0.129909,[ 9 18] ; [21 50],[ 8.26530612 18.73469388] ; [21.73469388 49.26530612],0
b4,1,0.718555,0.129882,[104  68] ; [171 120],[102.15982721  69.84017279] ; [172.84017279 118.15982721],0
a7,1,0.723314,0.125339,[126  45] ; [210  81],[124.36363636  46.63636364] ; [211.63636364  79.36363636],0
p8,1,0.728166,0.120802,[88 80] ; [146 142],[86.21052632 81.78947368] ; [147.78947368 140.21052632],0
u3,1,0.753357,0.098731,[22 20] ; [58 47],[22.85714286 19.14285714] ; [57.14285714 47.85714286],0
n2,1,0.776393,0.080669,[19  8] ; [52 19],[19.56122449  7.43877551] ; [51.43877551 19.56122449],0
a6,1,0.955453,0.00312,[121  51] ; [204  87],[120.73434125  51.26565875] ; [204.26565875  86.73434125],0
s1,1,0.975494,0.000944,[  3 166] ; [  5 283],[  2.95842451 166.04157549] ; [  5.04157549 282.95842451],0
