Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.664121,[ 4 65] ; [261 105],[42.03448276 26.96551724] ; [222.96551724 143.03448276],1
d5,1,0.0,54.465572,[34 35] ; [319  47],[55.99310345 13.00689655] ; [297.00689655  68.99310345],1
d3,1,0.0,45.165668,[26 43] ; [284  82],[49.17241379 19.82758621] ; [260.82758621 105.17241379],1
d2,1,0.0,29.632656,[14 55] ; [205 161],[34.73793103 34.26206897] ; [184.26206897 181.73793103],1
a3,1,0.0,28.939792,[33 36] ; [287  77],[50.99307159 18.00692841] ; [269.00692841  94.99307159],1
a4,1,1e-05,19.57683,[13 55] ; [176 190],[29.61290323 38.38709677] ; [159.38709677 206.61290323],1
a2,1,1.5e-05,18.729966,[ 3 66] ; [106 260],[17.28965517 51.71034483] ; [ 91.71034483 274.28965517],1
s2,1,8.8e-05,15.373702,[42 27] ; [300  66],[54.24827586 14.75172414] ; [287.75172414  78.24827586],1
u1,1,0.000221,13.642024,[ 2 67] ; [ 80 286],[13.00689655 55.99310345] ; [ 68.99310345 297.00689655],1
r1,1,0.000478,12.20047,[45 22] ; [310  55],[55.05787037 11.94212963] ; [299.94212963  65.05787037],1
u2,1,0.000766,11.321637,[12 24] ; [51 25],[20.25 15.75] ; [42.75 33.25],1
a5,1,0.000867,11.092436,[39 30] ; [278  88],[50.28275862 18.71724138] ; [266.71724138  99.28275862],1
s6,1,0.000884,11.056651,[47 19] ; [314  46],[55.92957746 10.07042254] ; [305.07042254  54.92957746],1
s5,1,0.00158,9.982645,[17 50] ; [160 186],[28.71428571 38.28571429] ; [148.28571429 197.71428571],0
u3,1,0.002397,9.217786,[15 21] ; [55 22],[22.30088496 13.69911504] ; [47.69911504 29.30088496],0
p9,1,0.005276,7.782331,[54 15] ; [327  36],[60.85416667  8.14583333] ; [320.14583333  42.85416667],0
b3,1,0.007093,7.249227,[ 9 35] ; [ 93 128],[16.93584906 27.06415094] ; [ 85.06415094 135.93584906],0
