Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.184142,[18 27] ; [52 10],[29.43925234 15.56074766] ; [40.56074766 21.43925234],1
p8,1,9.9e-05,15.149671,[14 29] ; [44 18],[23.75238095 19.24761905] ; [34.24761905 27.75238095],1
p6,1,0.000298,13.082974,[10 34] ; [36 26],[19.09433962 24.90566038] ; [26.90566038 35.09433962],1
p7,1,0.000352,12.770316,[20 24] ; [49 13],[28.64150943 15.35849057] ; [40.35849057 21.64150943],1
r1,1,0.021417,5.292555,[31 14] ; [54  8],[35.74766355  9.25233645] ; [49.25233645 12.74766355],0
d1,1,0.032343,4.58025,[22 23] ; [43 19],[27.3364486 17.6635514] ; [37.6635514 24.3364486],0
d4,1,0.037882,4.310307,[30 15] ; [52 10],[34.48598131 10.51401869] ; [47.51401869 14.48598131],0
n5,1,0.039139,4.254834,[34 11] ; [56  6],[37.85046729  7.14953271] ; [52.14953271  9.85046729],0
p5,1,0.058646,3.575279,[ 2 43] ; [10 52],[ 5.04672897 39.95327103] ; [ 6.95327103 55.04672897],0
r3,1,0.064033,3.429715,[38  7] ; [58  3],[40.75471698  4.24528302] ; [55.24528302  5.75471698],0
p2,1,0.069372,3.297818,[32 13] ; [53  9],[35.74766355  9.25233645] ; [49.25233645 12.74766355],0
p10,1,0.072548,3.224402,[34 11] ; [55  7],[37.42990654  7.57009346] ; [51.57009346 10.42990654],0
b1,1,0.102817,2.661301,[14 31] ; [29 33],[18.08411215 26.91588785] ; [24.91588785 37.08411215],0
v1,1,0.105542,2.619739,[19 26] ; [36 26],[23.13084112 21.86915888] ; [31.86915888 30.13084112],0
p9,1,0.128952,2.305077,[36  9] ; [56  6],[38.69158879  6.30841121] ; [53.30841121  8.69158879],0
s3,1,0.143994,2.134746,[29 15] ; [48 13],[32.26666667 11.73333333] ; [44.73333333 16.26666667],0
u1,1,0.146403,2.109338,[ 7 38] ; [17 45],[10.09345794 34.90654206] ; [13.90654206 48.09345794],0
d2,1,0.163772,1.939048,[20 25] ; [36 26],[23.55140187 21.44859813] ; [32.44859813 29.55140187],0
d5,1,0.18305,1.772689,[33 12] ; [52 10],[35.74766355  9.25233645] ; [49.25233645 12.74766355],0
n1,1,0.241696,1.370677,[ 3 11] ; [4 5],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
p11,1,0.249929,1.323698,[32 13] ; [50 12],[34.48598131 10.51401869] ; [47.51401869 14.48598131],0
s2,1,0.253849,1.301996,[28 15] ; [46 15],[30.59615385 12.40384615] ; [43.40384615 17.59615385],0
a4,1,0.260926,1.263835,[19 26] ; [33 29],[21.86915888 23.13084112] ; [30.13084112 31.86915888],0
a3,1,0.298795,1.079563,[30 15] ; [47 15],[32.38317757 12.61682243] ; [44.61682243 17.38317757],0
a8,1,0.31879,0.993902,[ 4 35] ; [ 3 57],[ 2.75757576 36.24242424] ; [ 4.24242424 55.75757576],0
v3,1,0.364171,0.823457,[11 32] ; [21 41],[13.1047619 29.8952381] ; [18.8952381 43.1047619],0
b5,1,0.445012,0.583324,[28 17] ; [34 28],[26.07476636 18.92523364] ; [35.92523364 26.07476636],0
u2,1,0.464214,0.535714,[8 7] ; [6 9],[7. 8.] ; [7. 8.],0
a1,1,0.48124,0.496053,[ 1 44] ; [ 3 59],[ 1.68224299 43.31775701] ; [ 2.31775701 59.68224299],0
a2,1,0.483495,0.490971,[ 9 36] ; [16 46],[10.51401869 34.48598131] ; [14.48598131 47.51401869],0
a6,1,0.515513,0.422862,[27 18] ; [41 21],[28.59813084 16.40186916] ; [39.40186916 22.59813084],0
r4,1,0.518377,0.417121,[38  7] ; [55  7],[39.11214953  5.88785047] ; [53.88785047  8.11214953],0
s7,1,0.522023,0.409894,[27 18] ; [39 20],[28.55769231 16.44230769] ; [37.44230769 21.55769231],0
n2,1,0.525718,0.402661,[11  3] ; [6 3],[10.34782609  3.65217391] ; [6.65217391 2.34782609],0
d3,1,0.546483,0.363656,[31 14] ; [46 16],[32.38317757 12.61682243] ; [44.61682243 17.38317757],0
v2,1,0.557483,0.34408,[19 24] ; [31 31],[20.47619048 22.52380952] ; [29.52380952 32.47619048],0
p12,1,0.579644,0.30681,[ 3 42] ; [ 6 56],[ 3.78504673 41.21495327] ; [ 5.21495327 56.78504673],0
a5,1,0.585432,0.297534,[32 13] ; [47 15],[33.22429907 11.77570093] ; [45.77570093 16.22429907],0
s6,1,0.589307,0.291429,[34  8] ; [51  9],[35.  7.] ; [50. 10.],0
n3,1,0.624073,0.240184,[12  2] ; [7 2],[11.56521739  2.43478261] ; [7.43478261 1.56521739],0
s5,1,0.628765,0.233739,[22 18] ; [28 28],[20.83333333 19.16666667] ; [29.16666667 26.83333333],0
p1,1,0.636077,0.223909,[ 4 41] ; [ 4 58],[ 3.36448598 41.63551402] ; [ 4.63551402 57.36448598],0
b4,1,0.640246,0.218421,[26 19] ; [33 29],[24.81308411 20.18691589] ; [34.18691589 27.81308411],0
u3,1,0.712547,0.135747,[8 7] ; [9 6],[8.5 6.5] ; [8.5 6.5],0
s1,1,0.810826,0.057293,[ 3 41] ; [ 5 57],[ 3.32075472 40.67924528] ; [ 4.67924528 57.32075472],0
b2,1,0.940422,0.005586,[ 5 21] ; [ 7 28],[ 5.1147541 20.8852459] ; [ 6.8852459 28.1147541],0
b3,1,0.940422,0.005586,[ 5 21] ; [ 7 28],[ 5.1147541 20.8852459] ; [ 6.8852459 28.1147541],0
v4,1,0.944055,0.004924,[42  2] ; [59  3],[41.9245283  2.0754717] ; [59.0754717  2.9245283],0
n6,1,0.948072,0.004242,[39  6] ; [54  8],[39.11214953  5.88785047] ; [53.88785047  8.11214953],0
r2,1,0.948662,0.004146,[39  4] ; [56  6],[38.9047619  4.0952381] ; [56.0952381  5.9047619],0
s8,1,0.991219,0.000121,[24 21] ; [33 29],[23.97196262 21.02803738] ; [33.02803738 28.97196262],0
a7,1,0.993897,5.9e-05,[29 16] ; [40 22],[29.01869159 15.98130841] ; [39.98130841 22.01869159],0
