Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,48.21441,[ 1 40] ; [96 55],[20.71354167 20.28645833] ; [76.28645833 74.71354167],1
d3,1,0.0,28.688553,[11 28] ; [112  39],[25.24736842 13.75263158] ; [97.75263158 53.24736842],1
a5,1,0.000162,14.232358,[18 23] ; [113  38],[27.97395833 13.02604167] ; [103.02604167  47.97395833],1
a2,1,0.000833,11.165942,[ 3 38] ; [ 51 100],[11.53125 29.46875] ; [ 42.46875 108.53125],1
r1,1,0.001039,10.757604,[22 17] ; [123  28],[29.76315789  9.23684211] ; [115.23684211  35.76315789],0
a3,1,0.001338,10.288989,[22 19] ; [118  32],[30.05235602 10.94764398] ; [109.94764398  40.05235602],0
p9,1,0.001527,10.046128,[26 15] ; [129  22],[33.09895833  7.90104167] ; [121.90104167  29.09895833],0
u1,1,0.001663,9.888661,[ 1 40] ; [ 37 114],[ 8.11458333 32.88541667] ; [ 29.88541667 121.11458333],0
d2,1,0.007033,7.264483,[12 29] ; [80 71],[19.64583333 21.35416667] ; [72.35416667 78.64583333],0
a4,1,0.008038,7.024919,[11 29] ; [77 74],[18.42931937 21.57068063] ; [69.57068063 81.42931937],0
s5,1,0.015395,5.870642,[ 6 34] ; [52 97],[12.27513228 27.72486772] ; [ 45.72486772 103.27513228],0
a6,1,0.018731,5.526474,[22 19] ; [110  41],[28.1875 12.8125] ; [103.8125  47.1875],0
d5,1,0.019044,5.497464,[26 14] ; [124  27],[31.41361257  8.58638743] ; [118.58638743  32.41361257],0
p10,1,0.019893,5.421292,[25 14] ; [123  28],[30.37894737  8.62105263] ; [117.62105263  33.37894737],0
a7,1,0.028084,4.822908,[21 19] ; [107  44],[26.80628272 13.19371728] ; [101.19371728  49.80628272],0
s7,1,0.029087,4.762447,[13 25] ; [80 68],[19. 19.] ; [74. 74.],0
v2,1,0.032592,4.567084,[17 23] ; [89 56],[22.91891892 17.08108108] ; [83.08108108 61.91891892],0
b3,1,0.06968,3.290554,[ 7 23] ; [42 59],[11.22137405 18.77862595] ; [37.77862595 63.22137405],0
b2,1,0.06968,3.290554,[ 7 23] ; [42 59],[11.22137405 18.77862595] ; [37.77862595 63.22137405],0
r2,1,0.075306,3.163399,[35  6] ; [138   9],[37.7287234  3.2712766] ; [135.2712766  11.7287234],0
r3,1,0.085439,2.958275,[37  4] ; [145   5],[39.06806283  1.93193717] ; [142.93193717   7.06806283],0
b5,1,0.092494,2.830431,[21 20] ; [99 52],[25.625 15.375] ; [94.375 56.625],0
n4,1,0.105765,2.616383,[25 15] ; [113  37],[29.05263158 10.94736842] ; [108.94736842  41.05263158],0
v3,1,0.133087,2.256122,[10 31] ; [54 92],[14.03208556 26.96791444] ; [49.96791444 96.03208556],0
p11,1,0.194229,1.685245,[25 16] ; [108  43],[28.40104167 12.59895833] ; [104.59895833  46.40104167],0
s6,1,0.198663,1.652174,[22 18] ; [99 51],[25.47368421 14.52631579] ; [95.52631579 54.47368421],0
u3,1,0.23223,1.427152,[ 8 11] ; [19 13],[10.05882353  8.94117647] ; [16.94117647 15.05882353],0
p1,1,0.254983,1.295794,[ 3 38] ; [  5 146],[ 1.70833333 39.29166667] ; [  6.29166667 144.70833333],0
s2,1,0.306382,1.046209,[19 22] ; [83 67],[21.89528796 19.10471204] ; [80.10471204 69.89528796],0
u4,1,0.320351,0.987512,[ 1 40] ; [  1 150],[ 0.42708333 40.57291667] ; [  1.57291667 149.42708333],0
p4,1,0.350977,0.869921,[24 17] ; [76 75],[21.35416667 19.64583333] ; [78.64583333 72.35416667],0
v1,1,0.367797,0.811094,[17 22] ; [76 71],[19.5 19.5] ; [73.5 73.5],0
p6,1,0.3921,0.732418,[17 24] ; [51 98],[14.67368421 26.32631579] ; [53.32631579 95.67368421],0
a8,1,0.396858,0.717826,[ 5 34] ; [ 25 109],[ 6.76300578 32.23699422] ; [ 23.23699422 110.76300578],0
b4,1,0.435091,0.609195,[20 21] ; [84 67],[22.20833333 18.79166667] ; [81.79166667 69.20833333],0
a1,1,0.44245,0.58992,[ 1 40] ; [  8 143],[ 1.921875 39.078125] ; [  7.078125 143.921875],0
r4,1,0.456149,0.555327,[34  7] ; [132  19],[35.44791667  5.55208333] ; [130.55208333  20.44791667],0
n1,1,0.621511,0.24375,[3 9] ; [13 27],[3.69230769 8.30769231] ; [12.30769231 27.69230769],0
p3,1,0.62892,0.233528,[17 24] ; [69 82],[18.36458333 22.63541667] ; [67.63541667 83.36458333],0
s3,1,0.646899,0.209832,[26 15] ; [88 60],[24.73015873 16.26984127] ; [89.26984127 58.73015873],0
n6,1,0.661158,0.19212,[34  7] ; [119  30],[33.01578947  7.98421053] ; [119.98421053  29.01578947],0
n3,1,0.738505,0.111445,[11  2] ; [33  8],[10.59259259  2.40740741] ; [33.40740741  7.59259259],0
u2,1,0.753258,0.098814,[12  7] ; [17 12],[11.47916667  7.52083333] ; [17.52083333 11.47916667],0
n2,1,0.753335,0.09875,[10  3] ; [29 11],[9.56603774 3.43396226] ; [29.43396226 10.56603774],0
p5,1,0.777805,0.079626,[ 2 39] ; [  9 140],[ 2.37368421 38.62631579] ; [  8.62631579 140.37368421],0
b1,1,0.802026,0.062864,[18 23] ; [63 88],[17.296875 23.703125] ; [63.703125 87.296875],0
s1,1,0.807155,0.059584,[ 1 38] ; [  5 145],[ 1.23809524 37.76190476] ; [  4.76190476 145.23809524],0
n5,1,0.851608,0.034994,[28 12] ; [102  47],[27.51322751 12.48677249] ; [102.48677249  46.51322751],0
s4,1,0.868825,0.027275,[ 7 34] ; [ 24 126],[ 6.65445026 34.34554974] ; [ 24.34554974 125.65445026],0
v4,1,0.891797,0.018504,[38  3] ; [139  10],[38.19473684  2.80526316] ; [138.80526316  10.19473684],0
