Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.757038,[87  7] ; [1 5],[82.72 11.28] ; [5.28 0.72],1
r2,1,9.2e-05,15.298335,[89  5] ; [3 3],[86.48  7.52] ; [5.52 0.48],1
r1,1,0.063422,3.445569,[75 17] ; [3 3],[73.2244898 18.7755102] ; [4.7755102 1.2244898],0
u1,1,0.102451,2.666962,[ 3 91] ; [1 5],[ 3.76 90.24] ; [0.24 5.76],0
a6,1,0.120562,2.410009,[61 33] ; [2 4],[59.22 34.78] ; [3.78 2.22],0
p11,1,0.124035,2.365622,[73 21] ; [3 3],[71.44 22.56] ; [4.56 1.44],0
b1,1,0.13567,2.226396,[34 60] ; [4 2],[35.72 58.28] ; [2.28 3.72],0
s4,1,0.14999,2.072354,[22 71] ; [3 3],[23.48484848 69.51515152] ; [1.51515152 4.48484848],0
n4,1,0.14999,2.072354,[71 22] ; [3 3],[69.51515152 23.48484848] ; [4.48484848 1.51515152],0
b5,1,0.179002,1.805892,[52 42] ; [5 1],[53.58 40.42] ; [3.42 2.58],0
p6,1,0.250188,1.322255,[26 67] ; [3 3],[27.24242424 65.75757576] ; [1.75757576 4.24242424],0
p9,1,0.278795,1.172953,[78 15] ; [4 2],[77.03030303 15.96969697] ; [4.96969697 1.03030303],0
n3,1,0.326109,0.964286,[20  5] ; [1 1],[19.44444444  5.55555556] ; [1.55555556 0.44444444],0
s1,1,0.355697,0.853029,[ 6 85] ; [1 5],[ 6.56701031 84.43298969] ; [0.43298969 5.56701031],0
s5,1,0.379958,0.770838,[31 60] ; [1 5],[30.02061856 60.97938144] ; [1.97938144 4.02061856],0
p10,1,0.381083,0.767204,[74 17] ; [4 2],[73.17525773 17.82474227] ; [4.82474227 1.17525773],0
u3,1,0.414636,0.665469,[27 20] ; [1 2],[26.32 20.68] ; [1.68 1.32],0
r3,1,0.419612,0.651403,[87  7] ; [5 1],[86.48  7.52] ; [5.52 0.48],0
s8,1,0.428488,0.626917,[47 47] ; [2 4],[46.06 47.94] ; [2.94 3.06],0
p4,1,0.489056,0.478602,[49 45] ; [4 2],[49.82 44.18] ; [3.18 2.82],0
s3,1,0.513629,0.426667,[57 33] ; [3 3],[56.25 33.75] ; [3.75 2.25],0
v1,1,0.525648,0.402797,[42 48] ; [2 4],[41.25 48.75] ; [2.75 3.25],0
p8,1,0.53841,0.378495,[43 50] ; [2 4],[42.27272727 50.72727273] ; [2.72727273 3.27272727],0
s7,1,0.545805,0.364887,[49 42] ; [2 3],[48.34375 42.65625] ; [2.65625 2.34375],0
a7,1,0.568827,0.324649,[58 36] ; [3 3],[57.34 36.66] ; [3.66 2.34],0
v2,1,0.599595,0.275607,[39 49] ; [2 4],[38.38297872 49.61702128] ; [2.61702128 3.38297872],0
u2,1,0.599964,0.27505,[24 23] ; [2 1],[24.44 22.56] ; [1.56 1.44],0
b4,1,0.621796,0.243351,[53 41] ; [4 2],[53.58 40.42] ; [3.42 2.58],0
a5,1,0.621796,0.243351,[53 41] ; [4 2],[53.58 40.42] ; [3.42 2.58],0
p2,1,0.626814,0.236407,[71 23] ; [4 2],[70.5 23.5] ; [4.5 1.5],0
p7,1,0.67568,0.175029,[54 38] ; [3 3],[53.51020408 38.48979592] ; [3.48979592 2.51020408],0
p1,1,0.716742,0.131636,[11 83] ; [1 5],[11.28 82.72] ; [0.72 5.28],0
p3,1,0.799559,0.064475,[42 52] ; [3 3],[42.3 51.7] ; [2.7 3.3],0
a4,1,0.814445,0.055082,[19 73] ; [1 5],[18.7755102 73.2244898] ; [1.2244898 4.7755102],0
n5,1,0.8239,0.04952,[74 19] ; [5 1],[74.21212121 18.78787879] ; [4.78787879 1.21212121],0
d3,1,0.854192,0.033772,[28 66] ; [2 4],[28.2 65.8] ; [1.8 4.2],0
d5,1,0.879297,0.023062,[50 44] ; [3 3],[49.82 44.18] ; [3.18 2.82],0
s2,1,0.917746,0.010666,[48 44] ; [3 3],[47.87755102 44.12244898] ; [3.12244898 2.87755102],0
a8,1,0.91858,0.010449,[13 73] ; [1 5],[13.08695652 72.91304348] ; [0.91304348 5.08695652],0
a3,1,0.979633,0.000652,[47 46] ; [3 3],[46.96969697 46.03030303] ; [3.03030303 2.96969697],0
n6,1,0.982113,0.000503,[78 16] ; [5 1],[78.02 15.98] ; [4.98 1.02],0
