Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,53.851082,[162  18] ; [22 29],[143.37662338  36.62337662] ; [40.62337662 10.37662338],1
n6,1,0.0,26.18455,[163  17] ; [31 20],[151.16883117  28.83116883] ; [42.83116883  8.16883117],1
v4,1,0.003859,8.348812,[174   6] ; [43  7],[169.82608696  10.17391304] ; [47.17391304  2.82608696],0
p4,1,0.012749,6.203617,[106  74] ; [20 31],[98.18181818 81.81818182] ; [27.81818182 23.18181818],0
p9,1,0.013595,6.08998,[158  22] ; [36 13],[152.48908297  27.51091703] ; [41.51091703  7.48908297],0
p10,1,0.016368,5.762864,[156  24] ; [37 14],[150.38961039  29.61038961] ; [42.61038961  8.38961039],0
a4,1,0.026454,4.926113,[88 92] ; [16 35],[81.03896104 98.96103896] ; [22.96103896 28.03896104],0
b4,1,0.042119,4.130418,[99 82] ; [36 15],[105.32327586  75.67672414] ; [29.67672414 21.32327586],0
s2,1,0.044717,4.029288,[129  51] ; [29 22],[123.11688312  56.88311688] ; [34.88311688 16.11688312],0
p11,1,0.053471,3.729152,[147  34] ; [35 16],[141.99137931  39.00862069] ; [40.00862069 10.99137931],0
a2,1,0.061899,3.485768,[ 56 125] ; [ 9 42],[ 50.7112069 130.2887931] ; [14.2887931 36.7112069],0
n1,1,0.0637,3.438339,[22 20] ; [ 3 10],[19.09090909 22.90909091] ; [5.90909091 7.09090909],0
p3,1,0.077868,3.10885,[85 95] ; [17 34],[ 79.48051948 100.51948052] ; [22.51948052 28.48051948],0
v3,1,0.089923,2.87575,[81 93] ; [15 31],[75.92727273 98.07272727] ; [20.07272727 25.92727273],0
u1,1,0.092082,2.83759,[ 45 136] ; [ 7 44],[ 40.56896552 140.43103448] ; [11.43103448 39.56896552],0
s4,1,0.099564,2.712507,[ 31 150] ; [14 37],[ 35.10775862 145.89224138] ; [ 9.89224138 41.10775862],0
s8,1,0.110389,2.548641,[120  59] ; [28 23],[115.1826087  63.8173913] ; [32.8173913 18.1826087],0
u2,1,0.114976,2.484455,[15 16] ; [9 3],[17.30232558 13.69767442] ; [6.69767442 5.30232558],0
p2,1,0.122121,2.38991,[149  32] ; [37 14],[145.11206897  35.88793103] ; [40.88793103 10.11206897],0
r2,1,0.13512,2.232676,[171   8] ; [45  5],[168.83842795  10.16157205] ; [47.16157205  2.83842795],0
d1,1,0.140529,2.172158,[113  68] ; [26 25],[108.44396552  72.55603448] ; [30.55603448 20.44396552],0
a5,1,0.14695,2.103625,[145  36] ; [36 15],[141.2112069  39.7887931] ; [39.7887931 11.2112069],0
b1,1,0.150556,2.066611,[ 77 104] ; [16 35],[ 72.55603448 108.44396552] ; [20.44396552 30.55603448],0
a3,1,0.178416,1.81077,[150  31] ; [38 13],[146.67241379  34.32758621] ; [41.32758621  9.67241379],0
s6,1,0.195912,1.672592,[150  28] ; [39 12],[146.90829694  31.09170306] ; [42.09170306  8.90829694],0
d2,1,0.211147,1.563546,[99 81] ; [23 28],[95.06493506 84.93506494] ; [26.93506494 24.06493506],0
s3,1,0.216614,1.526661,[138  41] ; [35 16],[134.63913043  44.36086957] ; [38.36086957 12.63913043],0
s5,1,0.24535,1.349589,[ 69 108] ; [15 35],[ 65.49779736 111.50220264] ; [18.50220264 31.49779736],0
n2,1,0.249192,1.327826,[36  7] ; [9 4],[34.55357143  8.44642857] ; [10.44642857  2.55357143],0
p7,1,0.271295,1.210189,[101  74] ; [25 26],[97.56637168 77.43362832] ; [28.43362832 22.56637168],0
b5,1,0.281324,1.160685,[111  70] ; [27 24],[107.6637931  73.3362069] ; [30.3362069 20.6637931],0
v1,1,0.305915,1.04823,[92 81] ; [22 27],[88.83783784 84.16216216] ; [25.16216216 23.83783784],0
s1,1,0.337116,0.921368,[  9 168] ; [ 1 50],[  7.76315789 169.23684211] ; [ 2.23684211 48.76315789],0
a8,1,0.340302,0.909294,[ 31 131] ; [ 6 40],[ 28.81730769 133.18269231] ; [ 8.18269231 37.81730769],0
a7,1,0.369674,0.804759,[123  58] ; [38 13],[125.60775862  55.39224138] ; [35.39224138 15.60775862],0
d5,1,0.394263,0.725752,[146  34] ; [44  7],[148.05194805  31.94805195] ; [41.94805195  9.05194805],0
n3,1,0.431606,0.618498,[27 16] ; [9 3],[28.14545455 14.85454545] ; [7.85454545 4.14545455],0
u3,1,0.487662,0.481682,[18 13] ; [9 4],[19.02272727 11.97727273] ; [7.97727273 5.02272727],0
a6,1,0.550637,0.356178,[121  59] ; [32 19],[119.22077922  60.77922078] ; [33.77922078 17.22077922],0
