Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.980931,[199  81] ; [ 39 101],[158.66666667 121.33333333] ; [79.33333333 60.66666667],1
p6,1,0.0,33.159423,[142 135] ; [ 29 106],[114.9684466 162.0315534] ; [56.0315534 78.9684466],1
p8,1,0.0,31.820585,[191  87] ; [53 81],[164.6407767 113.3592233] ; [79.3592233 54.6407767],1
n5,1,6e-06,20.528564,[235  43] ; [89 48],[217.04096386  60.95903614] ; [106.95903614  30.04096386],1
p5,1,1.5e-05,18.743169,[ 50 230] ; [  4 136],[ 36. 244.] ; [ 18. 122.],1
p7,1,0.000136,14.553491,[215  63] ; [80 55],[198.57142857  79.42857143] ; [96.42857143 38.57142857],1
n4,1,0.000205,13.781068,[240  40] ; [98 41],[225.87112172  54.12887828] ; [112.12887828  26.87112172],1
s6,1,0.000565,11.886978,[202  71] ; [79 59],[186.64963504  86.35036496] ; [94.35036496 43.64963504],1
p12,1,0.001413,10.188181,[ 35 245] ; [  4 135],[ 26.06205251 253.93794749] ; [ 12.93794749 126.06205251],0
d2,1,0.003257,8.657613,[159 120] ; [58 81],[144.83971292 134.16028708] ; [72.16028708 66.83971292],0
d3,1,0.003689,8.430792,[219  61] ; [91 49],[206.66666667  73.33333333] ; [103.33333333  36.66666667],0
v1,1,0.004592,8.033453,[201  74] ; [80 55],[188.47560976  86.52439024] ; [92.52439024 42.47560976],0
d1,1,0.004784,7.959184,[195  85] ; [78 62],[182.  98.] ; [91. 49.],0
s7,1,0.005403,7.739423,[157 107] ; [60 74],[143.93969849 120.06030151] ; [73.06030151 60.93969849],0
p10,1,0.006072,7.528944,[248  31] ; [108  29],[238.75961538  40.24038462] ; [117.24038462  19.75961538],0
a5,1,0.007361,7.182605,[230  50] ; [99 41],[219.33333333  60.66666667] ; [109.66666667  30.33333333],0
a2,1,0.007983,7.037338,[ 86 194] ; [ 26 114],[ 74.66666667 205.33333333] ; [ 37.33333333 102.66666667],0
u1,1,0.017603,5.635268,[ 68 212] ; [ 20 120],[ 58.66666667 221.33333333] ; [ 29.33333333 110.66666667],0
r4,1,0.017696,5.625974,[263  17] ; [122  18],[256.66666667  23.33333333] ; [128.33333333  11.66666667],0
d5,1,0.021436,5.291008,[249  31] ; [113  27],[241.33333333  38.66666667] ; [120.66666667  19.33333333],0
s5,1,0.038395,4.28743,[108 161] ; [39 93],[ 98.61097257 170.38902743] ; [48.38902743 83.61097257],0
s2,1,0.046955,3.947009,[155 120] ; [64 75],[145.47101449 129.52898551] ; [73.52898551 65.47101449],0
s8,1,0.053104,3.740659,[144 132] ; [59 81],[134.68269231 141.31730769] ; [68.31730769 71.68269231],0
p9,1,0.063418,3.445663,[254  24] ; [117  20],[248.5253012  29.4746988] ; [122.4746988  14.5253012],0
n1,1,0.084786,2.970679,[19 25] ; [ 8 25],[15.42857143 28.57142857] ; [11.57142857 21.42857143],0
n6,1,0.093302,2.816462,[247  30] ; [115  23],[241.62409639  35.37590361] ; [120.37590361  17.62409639],0
u3,1,0.10064,2.695376,[37 23] ; [17 21],[33.06122449 26.93877551] ; [20.93877551 17.06122449],0
v3,1,0.118058,2.442903,[163 109] ; [71 66],[155.61858191 116.38141809] ; [78.38141809 58.61858191],0
a4,1,0.119782,2.420166,[136 143] ; [57 83],[128.51312649 150.48687351] ; [64.48687351 75.51312649],0
p1,1,0.136516,2.216794,[ 28 251] ; [  8 132],[ 23.97136038 255.02863962] ; [ 12.02863962 127.97136038],0
a7,1,0.137685,2.20364,[219  60] ; [100  39],[212.92105263  66.07894737] ; [106.07894737  32.92105263],0
u4,1,0.152828,2.043796,[  8 272] ; [  1 139],[  6. 274.] ; [  3. 137.],0
p11,1,0.155,2.022342,[241  39] ; [113  27],[236.  44.] ; [118.  22.],0
r1,1,0.155837,2.014162,[241  37] ; [114  26],[236.10047847  41.89952153] ; [118.89952153  21.10047847],0
r2,1,0.207193,1.590931,[261  16] ; [132   4],[263.58595642  13.41404358] ; [129.41404358   6.58595642],0
a3,1,0.235651,1.406424,[220  60] ; [102  37],[215.17899761  64.82100239] ; [106.82100239  32.17899761],0
s3,1,0.303783,1.057512,[157 116] ; [72 66],[152.10948905 120.89051095] ; [76.89051095 61.10948905],0
b4,1,0.32364,0.974178,[164 116] ; [89 51],[168.66666667 111.33333333] ; [84.33333333 55.66666667],0
a1,1,0.342178,0.902256,[ 16 264] ; [  5 135],[ 14. 266.] ; [  7. 133.],0
a6,1,0.420455,0.649043,[202  78] ; [95 44],[198.4725537  81.5274463] ; [98.5274463 40.4725537],0
b1,1,0.512977,0.427989,[ 99 181] ; [45 95],[ 96. 184.] ; [48. 92.],0
u2,1,0.525648,0.402797,[34 26] ; [18 18],[32.5 27.5] ; [19.5 16.5],0
s4,1,0.585467,0.297479,[ 37 241] ; [ 16 124],[ 35.24880383 242.75119617] ; [ 17.75119617 122.24880383],0
n2,1,0.59687,0.279743,[35  8] ; [26  8],[34.06493506  8.93506494] ; [26.93506494  7.06493506],0
s1,1,0.636315,0.223594,[  6 273] ; [  2 134],[  5.37831325 273.62168675] ; [  2.62168675 133.37831325],0
a8,1,0.640091,0.218624,[ 36 209] ; [ 21 106],[ 37.54032258 207.45967742] ; [ 19.45967742 107.54032258],0
v4,1,0.731388,0.117841,[265  12] ; [133   5],[265.65301205  11.34698795] ; [132.34698795   5.65301205],0
b2,1,0.755768,0.096747,[ 70 112] ; [32 47],[ 71.12643678 110.87356322] ; [30.87356322 48.12643678],0
b3,1,0.755768,0.096747,[ 70 112] ; [32 47],[ 71.12643678 110.87356322] ; [30.87356322 48.12643678],0
d4,1,0.819628,0.051995,[242  38] ; [119  20],[241.24105012  38.75894988] ; [119.75894988  19.24105012],0
r3,1,0.841678,0.039899,[272   7] ; [134   3],[272.29326923   6.70673077] ; [133.70673077   3.29326923],0
b5,1,0.888196,0.019765,[166 114] ; [84 56],[166.66666667 113.33333333] ; [83.33333333 56.66666667],0
n3,1,0.90438,0.014431,[36  8] ; [29  6],[36.20253165  7.79746835] ; [28.79746835  6.20253165],0
