Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,62.35816,[18 35] ; [150  21],[39.75 13.25] ; [128.25  42.75],1
n6,1,0.0,31.719925,[27 27] ; [148  23],[42. 12.] ; [133.  38.],1
a5,1,0.000429,12.403584,[24 30] ; [121  50],[34.8 19.2] ; [110.2  60.8],1
s7,1,0.000501,12.111803,[19 32] ; [105  57],[29.69014085 21.30985915] ; [94.30985915 67.69014085],1
d1,1,0.000959,10.905176,[18 36] ; [101  70],[28.56 25.44] ; [90.44 80.56],1
d5,1,0.001418,10.182832,[31 23] ; [134  35],[39.95515695 14.04484305] ; [125.04484305  43.95515695],0
r1,1,0.00232,9.277139,[33 21] ; [139  32],[41.28 12.72] ; [130.72  40.28],0
r4,1,0.002968,8.826773,[40 14] ; [154  17],[46.56  7.44] ; [147.44  23.56],0
p5,1,0.004854,7.933134,[ 1 51] ; [ 29 139],[ 7.09090909 44.90909091] ; [ 22.90909091 145.09090909],0
p11,1,0.007303,7.19697,[32 22] ; [133  38],[39.6 14.4] ; [125.4  45.6],0
a2,1,0.012977,6.172177,[ 5 49] ; [ 43 128],[11.52 42.48] ; [ 36.48 134.52],0
u1,1,0.013281,6.131303,[ 3 51] ; [ 34 137],[ 8.88 45.12] ; [ 28.12 142.88],0
s6,1,0.017265,5.669192,[36 18] ; [137  30],[42.27149321 11.72850679] ; [130.72850679  36.27149321],0
p6,1,0.019052,5.496738,[12 41] ; [ 69 102],[19.16517857 33.83482143] ; [ 61.83482143 109.16517857],0
p10,1,0.02355,5.127492,[34 19] ; [135  35],[40.16591928 12.83408072] ; [128.83408072  41.16591928],0
a3,1,0.024034,5.092168,[29 24] ; [122  49],[35.72767857 17.27232143] ; [115.27232143  55.72767857],0
p4,1,0.02573,4.974083,[25 28] ; [110  61],[31.94196429 21.05803571] ; [103.05803571  67.94196429],0
p3,1,0.033597,4.515075,[19 35] ; [88 82],[25.79464286 28.20535714] ; [81.20535714 88.79464286],0
a4,1,0.038748,4.27187,[18 36] ; [84 86],[24.58928571 29.41071429] ; [77.41071429 92.58928571],0
v3,1,0.046493,3.963637,[ 5 48] ; [ 36 130],[ 9.92237443 43.07762557] ; [ 31.07762557 134.92237443],0
d3,1,0.050066,3.839236,[30 24] ; [119  51],[35.91964286 18.08035714] ; [113.08035714  56.91964286],0
n1,1,0.052053,3.774069,[ 6 13] ; [24 17],[9.5 9.5] ; [20.5 20.5],0
v4,1,0.083024,3.00468,[47  6] ; [162   8],[49.67264574  3.32735426] ; [159.32735426  10.67264574],0
p2,1,0.093103,2.81989,[40 13] ; [146  25],[44.00892857  8.99107143] ; [141.99107143  29.00892857],0
r2,1,0.094969,2.788069,[48  6] ; [160   8],[50.59459459  3.40540541] ; [157.40540541  10.59459459],0
b2,1,0.097677,2.74307,[ 7 26] ; [40 69],[10.92253521 22.07746479] ; [36.07746479 72.92253521],0
b3,1,0.097677,2.74307,[ 7 26] ; [40 69],[10.92253521 22.07746479] ; [36.07746479 72.92253521],0
p8,1,0.109667,2.559014,[20 33] ; [86 85],[25.08035714 27.91964286] ; [80.91964286 90.08035714],0
a8,1,0.172526,1.860854,[ 4 46] ; [ 25 135],[ 6.9047619 43.0952381] ; [ 22.0952381 137.9047619],0
s4,1,0.230319,1.438889,[18 36] ; [ 42 126],[14.59459459 39.40540541] ; [ 45.40540541 122.59459459],0
s8,1,0.255751,1.291614,[23 31] ; [88 83],[26.64 27.36] ; [84.36 86.64],0
p9,1,0.275064,1.19132,[39 14] ; [137  33],[41.82959641 11.17040359] ; [134.17040359  35.82959641],0
n3,1,0.396443,0.719087,[14  5] ; [25 15],[12.55932203  6.44067797] ; [26.44067797 13.55932203],0
d4,1,0.420338,0.649371,[40 14] ; [134  35],[42.13452915 11.86547085] ; [131.86547085  37.13452915],0
b1,1,0.482056,0.494209,[22 32] ; [79 92],[24.24 29.76] ; [76.76 94.24],0
p1,1,0.593464,0.284967,[ 4 49] ; [ 17 153],[ 4.99103139 48.00896861] ; [ 16.00896861 153.99103139],0
p7,1,0.600702,0.273938,[28 20] ; [105  63],[29.55555556 18.44444444] ; [103.44444444  64.55555556],0
s1,1,0.60314,0.270287,[ 3 51] ; [ 13 157],[ 3.85714286 50.14285714] ; [ 12.14285714 157.85714286],0
d2,1,0.626926,0.236252,[24 30] ; [82 88],[25.55357143 28.44642857] ; [80.44642857 89.55357143],0
a6,1,0.631234,0.23039,[35 19] ; [104  66],[33.50892857 20.49107143] ; [105.49107143  64.50892857],0
v1,1,0.64423,0.213253,[19 33] ; [ 67 100],[20.42009132 31.57990868] ; [ 65.57990868 101.42009132],0
a7,1,0.668555,0.183297,[33 21] ; [110  61],[34.32 19.68] ; [108.68  62.32],0
u2,1,0.670713,0.180769,[14 10] ; [26 23],[13.15068493 10.84931507] ; [26.84931507 22.15068493],0
b4,1,0.688389,0.160835,[28 26] ; [94 77],[29.28 24.72] ; [92.72 78.28],0
n2,1,0.77615,0.080849,[15  4] ; [31 10],[14.56666667  4.43333333] ; [31.43333333  9.56666667],0
u3,1,0.785608,0.073994,[15  9] ; [29 20],[14.46575342  9.53424658] ; [29.53424658 19.46575342],0
a1,1,0.794399,0.067914,[ 3 51] ; [  8 163],[ 2.64 51.36] ; [  8.36 162.64],0
r3,1,0.813995,0.055355,[49  5] ; [156  14],[49.41964286  4.58035714] ; [155.58035714  14.41964286],0
b5,1,0.820467,0.051504,[30 24] ; [98 73],[30.72 23.28] ; [97.28 73.72],0
s5,1,0.82289,0.0501,[22 32] ; [ 64 100],[21.30275229 32.69724771] ; [64.69724771 99.30275229],0
s2,1,0.899404,0.01598,[39 15] ; [125  46],[39.36 14.64] ; [124.64  46.36],0
