Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,144.104313,[105  19] ; [ 51 204],[51.03957784 72.96042216] ; [104.96042216 150.03957784],1
s7,1,0.0,52.464638,[62 62] ; [ 35 205],[33.04395604 90.95604396] ; [ 63.95604396 176.04395604],1
s6,1,0.0,49.619556,[98 26] ; [102 150],[65.95744681 58.04255319] ; [134.04255319 117.95744681],1
s5,1,0.0,28.120201,[51 74] ; [ 40 211],[30.25265957 94.74734043] ; [ 60.74734043 190.25265957],1
a7,1,0.000969,10.886013,[103  24] ; [165  90],[89.09947644 37.90052356] ; [178.90052356  76.09947644],1
d4,1,0.001292,10.354214,[107  19] ; [177  77],[94.16842105 31.83157895] ; [189.83157895  64.16842105],0
s4,1,0.001355,10.265438,[28 96] ; [ 26 227],[ 17.76127321 106.23872679] ; [ 36.23872679 216.76127321],0
r1,1,0.002626,9.050955,[105  23] ; [172  83],[92.57441253 35.42558747] ; [184.42558747  70.57441253],0
p6,1,0.00474,7.976133,[47 77] ; [ 60 191],[35.38133333 88.61866667] ; [ 71.61866667 179.38133333],0
r4,1,0.009811,6.668954,[115  13] ; [203  53],[106.  22.] ; [212.  44.],0
r3,1,0.012542,6.232604,[119   7] ; [218  36],[111.74210526  14.25789474] ; [225.25789474  28.74210526],0
p10,1,0.022919,5.174639,[106  20] ; [185  66],[97.25729443 28.74270557] ; [193.74270557  57.25729443],0
s1,1,0.024729,5.042775,[  8 116] ; [  5 249],[  4.26455026 119.73544974] ; [  8.73544974 245.26455026],0
d3,1,0.04248,4.115987,[89 37] ; [153 102],[80.03149606 45.96850394] ; [161.96850394  93.03149606],0
d1,1,0.043305,4.083444,[73 55] ; [118 138],[63.66666667 64.33333333] ; [127.33333333 128.66666667],0
p2,1,0.047276,3.935548,[108  19] ; [193  60],[100.59736842  26.40263158] ; [200.40263158  52.59736842],0
a6,1,0.048405,3.895852,[78 48] ; [184  72],[86.41884817 39.58115183] ; [175.58115183  80.41884817],0
r2,1,0.058874,3.568814,[121   7] ; [224  29],[115.90551181  12.09448819] ; [229.09448819  23.90551181],0
b4,1,0.066511,3.367098,[84 44] ; [143 113],[75.66666667 52.33333333] ; [151.33333333 104.66666667],0
p9,1,0.066903,3.357414,[105  18] ; [194  57],[98.3342246 24.6657754] ; [200.6657754  50.3342246],0
p12,1,0.068565,3.317046,[ 10 117] ; [  9 244],[  6.35 120.65] ; [ 12.65 240.35],0
p7,1,0.070645,3.267967,[78 43] ; [137 114],[69.9327957 51.0672043] ; [145.0672043 105.9327957],0
u1,1,0.086698,2.934631,[ 25 103] ; [ 33 223],[ 19.33333333 108.66666667] ; [ 38.66666667 217.33333333],0
p11,1,0.090873,2.858845,[104  24] ; [188  68],[97.33333333 30.66666667] ; [194.66666667  61.33333333],0
n1,1,0.094412,2.797486,[ 7 20] ; [29 36],[10.56521739 16.43478261] ; [25.43478261 39.56521739],0
n4,1,0.099326,2.71633,[115  13] ; [214  42],[109.66666667  18.33333333] ; [219.33333333  36.66666667],0
p4,1,0.118466,2.437484,[76 51] ; [130 123],[68.84736842 58.15263158] ; [137.15263158 115.84736842],0
a3,1,0.120733,2.407784,[90 37] ; [159  94],[83.21842105 43.78157895] ; [165.78157895  87.21842105],0
n2,1,0.13035,2.288326,[23  4] ; [47 20],[20.10638298  6.89361702] ; [49.89361702 17.10638298],0
v4,1,0.134542,2.239295,[120   8] ; [227  28],[115.96866841  12.03133159] ; [231.03133159  23.96866841],0
a2,1,0.139517,2.183278,[34 94] ; [ 51 205],[28.33333333 99.66666667] ; [ 56.66666667 199.33333333],0
a8,1,0.214505,1.540761,[21 99] ; [ 29 201],[ 17.14285714 102.85714286] ; [ 32.85714286 197.14285714],0
a4,1,0.226077,1.465374,[61 66] ; [105 148],[55.47894737 71.52105263] ; [110.52105263 142.47894737],0
v3,1,0.245672,1.347749,[47 77] ; [ 80 171],[41.99466667 82.00533333] ; [ 85.00533333 165.99466667],0
u2,1,0.248805,1.33,[21 17] ; [42 53],[18. 20.] ; [45. 50.],0
n6,1,0.290473,1.117426,[110  16] ; [212  43],[106.48818898  19.51181102] ; [215.51181102  39.48818898],0
d2,1,0.40208,0.702095,[59 67] ; [107 146],[55.18733509 70.81266491] ; [110.81266491 142.18733509],0
v2,1,0.461703,0.541764,[65 59] ; [118 126],[61.66304348 62.33695652] ; [121.33695652 122.66304348],0
n3,1,0.535815,0.383352,[18 10] ; [46 19],[19.2688172  8.7311828] ; [44.7311828 20.2688172],0
p1,1,0.582979,0.301443,[ 13 113] ; [ 22 234],[ 11.54450262 114.45549738] ; [ 23.45549738 232.54450262],0
p8,1,0.608131,0.262906,[60 65] ; [113 137],[57.66666667 67.33333333] ; [115.33333333 134.66666667],0
p5,1,0.616362,0.251014,[ 11 116] ; [ 26 227],[ 12.36578947 114.63421053] ; [ 24.63421053 228.36578947],0
u3,1,0.627037,0.236101,[19 19] ; [44 53],[17.73333333 20.26666667] ; [45.26666667 51.73333333],0
b1,1,0.657216,0.196923,[52 76] ; [ 98 158],[50. 78.] ; [100. 156.],0
p3,1,0.667267,0.184816,[56 70] ; [107 147],[54.04736842 71.95263158] ; [108.95263158 145.04736842],0
b3,1,0.680931,0.16908,[22 48] ; [50 96],[23.33333333 46.66666667] ; [48.66666667 97.33333333],0
b2,1,0.680931,0.16908,[22 48] ; [50 96],[23.33333333 46.66666667] ; [48.66666667 97.33333333],0
b5,1,0.71307,0.13523,[78 50] ; [151 105],[76.33333333 51.66666667] ; [152.66666667 103.33333333],0
a1,1,0.756152,0.096434,[  8 120] ; [ 14 242],[  7.33333333 120.66666667] ; [ 14.66666667 241.33333333],0
d5,1,0.83413,0.043851,[95 32] ; [194  62],[95.83028721 31.16971279] ; [193.16971279  62.83028721],0
a5,1,0.960307,0.002477,[86 41] ; [174  82],[86.21409922 40.78590078] ; [173.78590078  82.21409922],0
v1,1,0.99861,3e-06,[61 64] ; [123 129],[61.00795756 63.99204244] ; [122.99204244 129.00795756],0
u4,1,1.0,0.0,[  1 127] ; [  2 254],[  1. 127.] ; [  2. 254.],0
