Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,161.671664,[130  14] ; [ 57 186],[69.58139535 74.41860465] ; [117.41860465 125.58139535],1
s6,1,0.0,73.190019,[118  24] ; [ 94 152],[77.58762887 64.41237113] ; [134.41237113 111.58762887],1
s7,1,0.0,57.302373,[80 58] ; [ 46 189],[46.61662198 91.38337802] ; [ 79.38337802 155.61662198],1
s8,1,0.0,51.416984,[70 74] ; [ 37 209],[ 39.50769231 104.49230769] ; [ 67.49230769 178.50769231],1
s4,1,1e-06,23.402143,[ 42 101] ; [ 25 221],[ 24.62982005 118.37017995] ; [ 42.37017995 203.62982005],1
s5,1,2.4e-05,17.81187,[50 87] ; [ 42 202],[ 33.08136483 103.91863517] ; [ 58.91863517 185.08136483],1
r3,1,0.000483,12.181545,[136   7] ; [204  42],[124.98714653  18.01285347] ; [215.01285347  30.98714653],1
p10,1,0.001052,10.734136,[114  28] ; [158  87],[99.80361757 42.19638243] ; [172.19638243  72.80361757],0
p9,1,0.001959,9.587234,[119  23] ; [167  73],[106.31413613  35.68586387] ; [179.68586387  60.31413613],0
v4,1,0.002007,9.543397,[134   8] ; [204  40],[124.34196891  17.65803109] ; [213.65803109  30.34196891],0
r4,1,0.004178,8.204582,[123  21] ; [180  67],[111.59079284  32.40920716] ; [191.40920716  55.59079284],0
r2,1,0.005764,7.62265,[132   9] ; [204  39],[123.375  17.625] ; [212.625  30.375],0
p4,1,0.010717,6.511728,[70 73] ; [ 88 158],[58.08226221 84.91773779] ; [ 99.91773779 146.08226221],0
a8,1,0.014109,6.024502,[ 24 110] ; [ 21 209],[ 16.56593407 117.43406593] ; [ 28.43406593 201.56593407],0
p2,1,0.04084,4.182631,[115  29] ; [174  73],[106.43478261  37.56521739] ; [182.56521739  64.43478261],0
u3,1,0.047968,3.911111,[28 17] ; [44 55],[22.5 22.5] ; [49.5 49.5],0
d1,1,0.059314,3.556467,[76 68] ; [106 141],[67.02813299 76.97186701] ; [114.97186701 132.02813299],0
b5,1,0.072911,3.216246,[96 48] ; [142 105],[87.65217391 56.34782609] ; [150.34782609  96.65217391],0
n6,1,0.087949,2.911522,[113  28] ; [178  68],[106.02325581  34.97674419] ; [184.97674419  61.02325581],0
b2,1,0.114834,2.486408,[20 67] ; [44 90],[25.19457014 61.80542986] ; [38.80542986 95.19457014],0
b3,1,0.114834,2.486408,[20 67] ; [44 90],[25.19457014 61.80542986] ; [38.80542986 95.19457014],0
d4,1,0.134631,2.238271,[114  30] ; [178  68],[107.81538462  36.18461538] ; [184.18461538  61.81538462],0
a3,1,0.143784,2.136991,[98 46] ; [148  96],[91.29896907 52.70103093] ; [154.70103093  89.29896907],0
a7,1,0.150786,2.064284,[104  40] ; [161  86],[97.59590793 46.40409207] ; [167.40409207  79.59590793],0
v1,1,0.157071,2.002196,[57 81] ; [ 82 159],[50.6121372 87.3878628] ; [ 88.3878628 152.6121372],0
p7,1,0.18702,1.740937,[70 70] ; [105 139],[63.80208333 76.19791667] ; [111.19791667 132.80208333],0
d3,1,0.213128,1.550052,[92 52] ; [142 105],[86.17902813 57.82097187] ; [147.82097187  99.17902813],0
u1,1,0.2341,1.415773,[ 21 123] ; [ 26 221],[ 17.30946292 126.69053708] ; [ 29.69053708 217.30946292],0
d5,1,0.240278,1.378961,[111  33] ; [177  70],[106.06649616  37.93350384] ; [181.93350384  65.06649616],0
n3,1,0.247149,1.339349,[29 10] ; [51 29],[26.21848739 12.78151261] ; [53.78151261 26.21848739],0
p12,1,0.337655,0.919313,[  6 137] ; [  6 239],[  4.42268041 138.57731959] ; [  7.57731959 237.42268041],0
a2,1,0.35491,0.855823,[ 28 116] ; [ 39 208],[ 24.67519182 119.32480818] ; [ 42.32480818 204.67519182],0
v2,1,0.408444,0.683326,[54 84] ; [ 83 155],[50.28191489 87.71808511] ; [ 86.71808511 151.28191489],0
d2,1,0.420962,0.647628,[63 81] ; [ 97 148],[59.22879177 84.77120823] ; [100.77120823 144.22879177],0
b1,1,0.425204,0.635886,[53 91] ; [101 146],[56.71611253 87.28388747] ; [ 97.28388747 149.71611253],0
p3,1,0.441378,0.592698,[50 93] ; [ 77 170],[46.56666667 96.43333333] ; [ 80.43333333 166.56666667],0
n1,1,0.448952,0.573297,[13 25] ; [34 48],[14.88333333 23.11666667] ; [32.11666667 49.88333333],0
s1,1,0.462289,0.540347,[  6 136] ; [  7 240],[  4.74550129 137.25449871] ; [  8.25449871 238.74550129],0
p11,1,0.479326,0.500397,[104  40] ; [170  77],[100.91048593  43.08951407] ; [173.08951407  73.91048593],0
n2,1,0.485798,0.485819,[28 11] ; [53 28],[26.325 12.675] ; [54.675 26.325],0
r1,1,0.489464,0.477705,[101  41] ; [166  79],[97.96899225 44.03100775] ; [169.03100775  75.96899225],0
n4,1,0.58362,0.300419,[97 45] ; [162  85],[94.54498715 47.45501285] ; [164.45501285  82.54498715],0
a5,1,0.603604,0.269594,[97 47] ; [160  87],[94.64961637 49.35038363] ; [162.35038363  84.64961637],0
b4,1,0.610252,0.259808,[86 58] ; [141 106],[83.60102302 60.39897698] ; [143.39897698 103.60102302],0
a1,1,0.633894,0.226817,[  6 138] ; [  8 239],[  5.15601023 138.84398977] ; [  8.84398977 238.15601023],0
a6,1,0.651025,0.204611,[90 54] ; [160  87],[92.07161125 51.92838875] ; [157.92838875  89.07161125],0
n5,1,0.749686,0.101795,[95 47] ; [160  85],[93.56589147 48.43410853] ; [161.43410853  83.56589147],0
u2,1,0.841592,0.039943,[21 23] ; [45 53],[20.45070423 23.54929577] ; [45.54929577 52.45070423],0
p1,1,0.847949,0.036762,[  7 136] ; [ 11 235],[  6.61696658 136.38303342] ; [ 11.38303342 234.61696658],0
p8,1,0.848674,0.036408,[51 91] ; [ 90 154],[51.87046632 90.12953368] ; [ 89.12953368 154.87046632],0
p5,1,0.878926,0.023205,[  7 135] ; [ 13 233],[  7.31958763 134.68041237] ; [ 12.68041237 233.31958763],0
a4,1,0.883274,0.021556,[53 91] ; [ 92 153],[53.67609254 90.32390746] ; [ 91.32390746 153.67609254],0
u4,1,0.899733,0.015876,[  1 143] ; [  2 245],[  1.10485934 142.89514066] ; [  1.89514066 245.10485934],0
