Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,59.538578,[ 27 105] ; [110  59],[60.07973422 71.92026578] ; [76.92026578 92.07973422],1
p6,1,0.0,32.622185,[ 25 104] ; [87 81],[48.64646465 80.35353535] ; [ 63.35353535 104.64646465],1
p8,1,2.5e-05,17.777529,[42 89] ; [95 73],[60.02341137 70.97658863] ; [76.97658863 91.02341137],1
a5,1,4.4e-05,16.675241,[73 60] ; [131  39],[89.54455446 43.45544554] ; [114.45544554  55.54455446],1
p7,1,8.9e-05,15.350328,[64 62] ; [122  45],[79.98634812 46.01365188] ; [106.01365188  60.98634812],1
s2,1,0.000159,14.258886,[85 48] ; [141  29],[99.20132013 33.79867987] ; [126.79867987  43.20132013],1
p2,1,0.000381,12.62192,[98 35] ; [151  18],[109.6589404  23.3410596] ; [139.3410596  29.6589404],1
p5,1,0.000776,11.298087,[  4 129] ; [ 24 143],[ 12.41333333 120.58666667] ; [ 15.58666667 151.41333333],1
s7,1,0.001046,10.744395,[63 67] ; [108  52],[76.65517241 53.34482759] ; [94.34482759 65.65517241],0
s8,1,0.003534,8.509017,[55 78] ; [99 71],[67.59735974 65.40264026] ; [86.40264026 83.59735974],0
s6,1,0.004219,8.186911,[95 35] ; [145  23],[104.69798658  25.30201342] ; [135.30201342  32.69798658],0
n6,1,0.009356,6.753523,[94 37] ; [143  27],[103.1461794  27.8538206] ; [133.8538206  36.1461794],0
d1,1,0.010697,6.514949,[61 72] ; [103  67],[71.98679868 61.01320132] ; [92.01320132 77.98679868],0
r4,1,0.018091,5.587346,[107  26] ; [153  17],[114.12541254  18.87458746] ; [145.87458746  24.12541254],0
n5,1,0.020017,5.410441,[85 46] ; [131  39],[94.00664452 36.99335548] ; [121.99335548  48.00664452],0
v4,1,0.026212,4.941966,[116  14] ; [162   7],[120.86956522   9.13043478] ; [157.13043478  11.86956522],0
d3,1,0.028677,4.786872,[77 56] ; [119  51],[86.0330033 46.9669967] ; [109.9669967  60.0330033],0
d2,1,0.029461,4.740454,[56 77] ; [93 77],[65.40264026 67.59735974] ; [83.59735974 86.40264026],0
a2,1,0.038432,4.285817,[ 20 113] ; [ 42 128],[ 27.21452145 105.78547855] ; [ 34.78547855 135.21452145],0
a4,1,0.045959,3.983102,[47 86] ; [79 90],[55.49006623 77.50993377] ; [70.50993377 98.49006623],0
n4,1,0.052142,3.771213,[90 42] ; [132  37],[97.35548173 34.64451827] ; [124.64451827  44.35548173],0
p1,1,0.052335,3.765035,[  6 126] ; [ 18 151],[ 10.52491694 121.47508306] ; [ 13.47508306 155.52491694],0
b1,1,0.055083,3.679573,[48 85] ; [80 90],[56.18481848 76.81518152] ; [71.81518152 98.18481848],0
p11,1,0.067903,3.333005,[90 43] ; [131  39],[97.00660066 35.99339934] ; [123.99339934  46.00660066],0
n3,1,0.073073,3.212609,[28 15] ; [26  5],[31.37837838 11.62162162] ; [22.62162162  8.37837838],0
r3,1,0.076732,3.132791,[119  12] ; [162   7],[122.70333333   8.29666667] ; [158.29666667  10.70333333],0
u1,1,0.083299,2.999335,[ 16 117] ; [ 33 137],[ 21.50825083 111.49174917] ; [ 27.49174917 142.50825083],0
p10,1,0.086694,2.934723,[97 33] ; [139  29],[102.95302013  27.04697987] ; [133.04697987  34.95302013],0
a3,1,0.09107,2.855365,[86 46] ; [126  44],[92.66225166 39.33774834] ; [119.33774834  50.66225166],0
p9,1,0.124136,2.364341,[102  28] ; [145  25],[107.03333333  22.96666667] ; [139.96666667  30.03333333],0
p12,1,0.165723,1.921214,[  5 125] ; [ 13 156],[  7.82608696 122.17391304] ; [ 10.17391304 158.82608696],0
a1,1,0.178357,1.811262,[  3 130] ; [  9 161],[  5.26732673 127.73267327] ; [  6.73267327 163.26732673],0
a7,1,0.254798,1.296803,[89 44] ; [124  46],[93.4950495 39.5049505] ; [119.5049505  50.4950495],0
n2,1,0.269067,1.2215,[36  8] ; [22  9],[34.02666667  9.97333333] ; [23.97333333  7.02666667],0
u2,1,0.321295,0.983668,[23 23] ; [26 17],[25.3258427 20.6741573] ; [23.6741573 19.3258427],0
b5,1,0.401901,0.702632,[83 50] ; [98 72],[79.44884488 53.55115512] ; [101.55115512  68.44884488],0
b3,1,0.407734,0.6854,[29 48] ; [36 77],[26.34210526 50.65789474] ; [38.65789474 74.34210526],0
b2,1,0.407734,0.6854,[29 48] ; [36 77],[26.34210526 50.65789474] ; [38.65789474 74.34210526],0
s4,1,0.421913,0.64498,[32 99] ; [ 48 120],[35.05016722 95.94983278] ; [ 44.94983278 123.05016722],0
