Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.005339,7.760721,[18 20] ; [22  5],[23.38461538 14.61538462] ; [16.61538462 10.38461538],0
a6,1,0.016525,5.746088,[20 18] ; [22  5],[24.55384615 13.44615385] ; [17.44615385  9.55384615],0
a2,1,0.023494,5.131579,[ 4 34] ; [ 9 18],[ 7.6 30.4] ; [ 5.4 21.6],0
n1,1,0.023511,5.130357,[3 6] ; [7 1],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
v2,1,0.030695,4.669931,[15 23] ; [18  9],[19.29230769 18.70769231] ; [13.70769231 13.29230769],0
v3,1,0.039454,4.241222,[ 8 29] ; [12 14],[11.74603175 25.25396825] ; [ 8.25396825 17.74603175],0
s7,1,0.044948,4.020579,[11 27] ; [14 12],[14.84375 23.15625] ; [10.15625 15.84375],0
a4,1,0.060071,3.535422,[ 9 29] ; [12 14],[12.46875 25.53125] ; [ 8.53125 17.46875],0
d3,1,0.079526,3.074553,[25 13] ; [23  4],[28.06153846  9.93846154] ; [19.93846154  7.06153846],0
p3,1,0.122976,2.379008,[20 18] ; [ 9 18],[16.95384615 21.04615385] ; [12.04615385 14.95384615],0
r1,1,0.141714,2.159244,[26 12] ; [22  4],[28.5  9.5] ; [19.5  6.5],0
b4,1,0.150268,2.069526,[20 18] ; [19  8],[22.8 15.2] ; [16.2 10.8],0
r3,1,0.160954,1.965236,[37  1] ; [24  3],[35.66153846  2.33846154] ; [25.33846154  1.66153846],0
u1,1,0.19778,1.658692,[ 4 34] ; [ 6 21],[ 5.84615385 32.15384615] ; [ 4.15384615 22.84615385],0
n4,1,0.217309,1.522052,[21 17] ; [19  8],[23.38461538 14.61538462] ; [16.61538462 10.38461538],0
a3,1,0.223035,1.484737,[19 19] ; [17  9],[21.375 16.625] ; [14.625 11.375],0
a8,1,0.237702,1.394171,[ 3 31] ; [ 4 16],[ 4.40740741 29.59259259] ; [ 2.59259259 17.40740741],0
d2,1,0.322507,0.978753,[15 23] ; [14 13],[16.95384615 21.04615385] ; [12.04615385 14.95384615],0
b5,1,0.353721,0.860063,[24 14] ; [20  7],[25.72307692 12.27692308] ; [18.27692308  8.72307692],0
u4,1,0.365825,0.817796,[ 1 37] ; [ 2 25],[ 1.75384615 36.24615385] ; [ 1.24615385 25.75384615],0
p1,1,0.439553,0.59745,[ 5 32] ; [ 2 25],[ 4.046875 32.953125] ; [ 2.953125 24.046875],0
v4,1,0.461118,0.54318,[33  5] ; [25  2],[33.90769231  4.09230769] ; [24.09230769  2.90769231],0
d4,1,0.46218,0.540611,[28 10] ; [22  5],[29.23076923  8.76923077] ; [20.76923077  6.23076923],0
a7,1,0.475753,0.508582,[25 13] ; [20  7],[26.30769231 11.69230769] ; [18.69230769  8.30769231],0
n6,1,0.501854,0.451014,[26 11] ; [21  6],[27.171875  9.828125] ; [19.828125  7.171875],0
u2,1,0.523094,0.407788,[ 8 11] ; [3 7],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
n3,1,0.595883,0.28125,[5 5] ; [5 3],[5.55555556 4.44444444] ; [4.44444444 3.55555556],0
p2,1,0.61761,0.249241,[29  9] ; [22  5],[29.81538462  8.18461538] ; [21.18461538  5.81538462],0
p11,1,0.629114,0.233265,[22 16] ; [14 13],[21.04615385 16.95384615] ; [14.95384615 12.04615385],0
r2,1,0.658877,0.19489,[35  3] ; [24  3],[34.49230769  3.50769231] ; [24.50769231  2.49230769],0
p5,1,0.668588,0.183258,[ 4 34] ; [ 2 25],[ 3.50769231 34.49230769] ; [ 2.49230769 24.50769231],0
p4,1,0.681055,0.168941,[22 16] ; [17 10],[22.8 15.2] ; [16.2 10.8],0
r4,1,0.702378,0.14601,[31  7] ; [23  4],[31.56923077  6.43076923] ; [22.43076923  4.56923077],0
p9,1,0.70429,0.144048,[16 21] ; [10 16],[15.26984127 21.73015873] ; [10.73015873 15.26984127],0
u3,1,0.704507,0.143826,[ 9 10] ; [4 6],[ 8.51724138 10.48275862] ; [4.48275862 5.51724138],0
d5,1,0.705765,0.142544,[28 10] ; [21  6],[28.64615385  9.35384615] ; [20.35384615  6.64615385],0
p6,1,0.71198,0.136307,[16 21] ; [12 13],[16.70967742 20.29032258] ; [11.29032258 13.70967742],0
s8,1,0.727765,0.121174,[13 25] ; [10 16],[13.65625 24.34375] ; [ 9.34375 16.65625],0
s5,1,0.756332,0.096287,[ 6 31] ; [ 5 21],[ 6.46031746 30.53968254] ; [ 4.53968254 21.46031746],0
s6,1,0.77067,0.084971,[22 16] ; [16 10],[22.5625 15.4375] ; [15.4375 10.5625],0
b1,1,0.785724,0.073912,[17 21] ; [13 14],[17.53846154 20.46153846] ; [12.46153846 14.53846154],0
a1,1,0.805175,0.060839,[ 1 37] ; [ 1 26],[ 1.16923077 36.83076923] ; [ 0.83076923 26.16923077],0
d1,1,0.815739,0.054302,[20 18] ; [15 12],[20.46153846 17.53846154] ; [14.53846154 12.46153846],0
b3,1,0.853493,0.034101,[ 6 17] ; [ 4 13],[ 5.75 17.25] ; [ 4.25 12.75],0
b2,1,0.853493,0.034101,[ 6 17] ; [ 4 13],[ 5.75 17.25] ; [ 4.25 12.75],0
s3,1,0.910948,0.012509,[21 17] ; [14 12],[20.78125 17.21875] ; [14.21875 11.78125],0
s4,1,0.927908,0.008186,[ 4 33] ; [ 3 23],[ 4.11111111 32.88888889] ; [ 2.88888889 23.11111111],0
p7,1,0.952477,0.003552,[27 11] ; [19  8],[26.89230769 11.10769231] ; [19.10769231  7.89230769],0
n5,1,0.981355,0.000546,[21 17] ; [15 12],[21.04615385 16.95384615] ; [14.95384615 12.04615385],0
s2,1,0.987151,0.000259,[16 22] ; [11 15],[16.03125 21.96875] ; [10.96875 15.03125],0
