Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,129.572725,[441  38] ; [47 54],[403.02068966  75.97931034] ; [84.97931034 16.02068966],1
p10,1,0.000527,12.018891,[419  55] ; [76 25],[408.05217391  65.94782609] ; [86.94782609 14.05217391],1
p11,1,0.000832,11.169213,[405  75] ; [71 30],[393.25301205  86.74698795] ; [82.74698795 18.25301205],1
p4,1,0.000882,11.059451,[322 155] ; [50 50],[307.52859619 169.47140381] ; [64.47140381 35.52859619],1
v1,1,0.001071,10.700948,[284 183] ; [42 56],[269.45486726 197.54513274] ; [56.54513274 41.45486726],0
s7,1,0.002982,8.81856,[263 192] ; [41 58],[249.67509025 205.32490975] ; [54.32490975 44.67509025],0
v3,1,0.009589,6.709661,[208 259] ; [29 67],[196.58792185 270.41207815] ; [40.41207815 55.58792185],0
p3,1,0.011359,6.40825,[269 208] ; [43 58],[257.48096886 219.51903114] ; [54.51903114 46.48096886],0
p9,1,0.021807,5.261084,[424  47] ; [82 18],[417.38353765  53.61646235] ; [88.61646235 11.38353765],0
a2,1,0.023485,5.132254,[165 315] ; [23 78],[155.31841652 324.68158348] ; [32.68158348 68.31841652],0
s8,1,0.025774,4.97109,[243 231] ; [39 61],[232.87108014 241.12891986] ; [49.12891986 50.87108014],0
n1,1,0.028769,4.781359,[43 54] ; [ 6 22],[38.024 58.976] ; [10.976 17.024],0
p8,1,0.044282,4.045787,[272 197] ; [47 53],[262.93673111 206.06326889] ; [56.06326889 43.93673111],0
p5,1,0.045887,3.985722,[ 68 408] ; [ 7 94],[ 61.87175043 414.12824957] ; [13.12824957 87.87175043],0
s4,1,0.06856,3.317153,[ 76 394] ; [24 77],[ 82.3117338 387.6882662] ; [17.6882662 83.3117338],0
b2,1,0.069389,3.297425,[138 172] ; [18 39],[131.77111717 178.22888283] ; [24.22888283 32.77111717],0
b3,1,0.069389,3.297425,[138 172] ; [18 39],[131.77111717 178.22888283] ; [24.22888283 32.77111717],0
a4,1,0.076865,3.129975,[268 209] ; [47 54],[259.9567474 217.0432526] ; [55.0432526 45.9567474],0
s3,1,0.086306,2.941959,[271 201] ; [47 51],[263.32631579 208.67368421] ; [54.67368421 43.32631579],0
n2,1,0.087973,2.911082,[79 20] ; [18 10],[75.61417323 23.38582677] ; [21.38582677  6.61417323],0
