Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8.3e-05,15.498002,[43 18] ; [47 72],[30.5 30.5] ; [59.5 59.5],1
b4,1,0.007994,7.034858,[42 20] ; [58 65],[33.51351351 28.48648649] ; [66.48648649 56.51351351],0
n4,1,0.013153,6.148468,[46 16] ; [67 54],[38.28415301 23.71584699] ; [74.71584699 46.28415301],0
r4,1,0.09607,2.769606,[57  5] ; [102  21],[53.28648649  8.71351351] ; [105.71351351  17.28648649],0
r1,1,0.098806,2.724705,[51 11] ; [86 35],[46.41530055 15.58469945] ; [90.58469945 30.41530055],0
d3,1,0.118528,2.436661,[47 15] ; [78 43],[42.34972678 19.65027322] ; [82.65027322 38.34972678],0
p8,1,0.120079,2.416295,[25 35] ; [37 86],[20.32786885 39.67213115] ; [41.67213115 81.32786885],0
s2,1,0.128793,2.306998,[37 24] ; [60 63],[32.1576087 28.8423913] ; [64.8423913 58.1576087],0
n1,1,0.140849,2.168658,[ 4 13] ; [21 27],[ 6.53846154 10.46153846] ; [18.46153846 29.53846154],0
v1,1,0.141479,2.161795,[33 29] ; [51 71],[28.30434783 33.69565217] ; [55.69565217 66.30434783],0
s8,1,0.159661,1.97743,[27 34] ; [41 81],[22.66666667 38.33333333] ; [45.33333333 76.66666667],0
s6,1,0.168358,1.897504,[43 16] ; [75 45],[38.89385475 20.10614525] ; [79.10614525 40.89385475],0
u1,1,0.177359,1.819612,[14 48] ; [ 18 105],[10.72432432 51.27567568] ; [ 21.27567568 101.72432432],0
r2,1,0.196766,1.66622,[60  2] ; [112  10],[57.95652174  4.04347826] ; [114.04347826   7.95652174],0
p4,1,0.225781,1.467244,[33 26] ; [57 66],[29.17582418 29.82417582] ; [60.82417582 62.17582418],0
n3,1,0.232521,1.425372,[15  4] ; [30 17],[12.95454545  6.04545455] ; [32.04545455 14.95454545],0
p10,1,0.241281,1.373093,[38 22] ; [65 55],[34.33333333 25.66666667] ; [68.66666667 51.33333333],0
s7,1,0.257997,1.279475,[29 26] ; [50 65],[25.55882353 29.44117647] ; [53.44117647 61.55882353],0
s1,1,0.271523,1.209038,[ 2 59] ; [  9 113],[ 3.66666667 57.33333333] ; [  7.33333333 114.66666667],0
n5,1,0.278863,1.172622,[40 22] ; [68 53],[36.59016393 25.40983607] ; [71.40983607 49.59016393],0
a1,1,0.312524,1.019979,[ 4 58] ; [  4 119],[ 2.68108108 59.31891892] ; [  5.31891892 117.68108108],0
s5,1,0.371018,0.800253,[23 36] ; [37 78],[20.34482759 38.65517241] ; [39.65517241 75.34482759],0
a5,1,0.418246,0.65524,[44 18] ; [80 43],[41.55675676 20.44324324] ; [82.44324324 40.55675676],0
a2,1,0.421091,0.647269,[18 44] ; [29 94],[15.75135135 46.24864865] ; [31.24864865 91.75135135],0
p5,1,0.422266,0.644,[ 6 55] ; [  8 115],[ 4.64130435 56.35869565] ; [  9.35869565 113.64130435],0
p1,1,0.423445,0.640734,[ 3 58] ; [ 10 113],[ 4.30978261 56.69021739] ; [  8.69021739 114.30978261],0
v4,1,0.441229,0.593085,[58  4] ; [110  12],[56.60869565  5.39130435] ; [111.39130435  10.60869565],0
n6,1,0.45686,0.553576,[47 14] ; [87 34],[44.91208791 16.08791209] ; [89.08791209 31.91208791],0
s4,1,0.459743,0.546521,[11 50] ; [28 95],[12.92934783 48.07065217] ; [26.07065217 96.92934783],0
n2,1,0.474615,0.511212,[14  5] ; [31 17],[12.76119403  6.23880597] ; [32.23880597 15.76119403],0
p12,1,0.474631,0.511173,[ 2 59] ; [  2 120],[ 1.33333333 59.66666667] ; [  2.66666667 119.33333333],0
p6,1,0.476743,0.506305,[21 38] ; [37 85],[18.90607735 40.09392265] ; [39.09392265 82.90607735],0
d4,1,0.486937,0.483288,[51 11] ; [95 27],[49.19565217 12.80434783] ; [96.80434783 25.19565217],0
s3,1,0.498645,0.457819,[31 30] ; [69 54],[33.15217391 27.84782609] ; [66.84782609 56.15217391],0
p3,1,0.520874,0.412162,[26 35] ; [46 76],[24. 37.] ; [48. 74.],0
b5,1,0.549017,0.359081,[45 17] ; [84 39],[43.23243243 18.76756757] ; [85.76756757 37.23243243],0
u3,1,0.660967,0.192351,[11 12] ; [23 20],[11.84848485 11.15151515] ; [22.15151515 20.84848485],0
b1,1,0.716074,0.132285,[30 32] ; [63 60],[31.16756757 30.83243243] ; [61.83243243 61.16756757],0
p9,1,0.740269,0.10989,[38 22] ; [79 41],[39. 21.] ; [78. 42.],0
a3,1,0.743998,0.106643,[38 23] ; [79 43],[39. 22.] ; [78. 44.],0
u2,1,0.777188,0.080081,[11 12] ; [19 24],[10.45454545 12.54545455] ; [19.54545455 23.45454545],0
