Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.000323,12.930292,[54 27] ; [19 35],[43.8 37.2] ; [29.2 24.8],1
b2,1,0.244514,1.354378,[28 32] ; [ 9 18],[25.51724138 34.48275862] ; [11.48275862 15.51724138],0
b1,1,0.255028,1.295547,[31 50] ; [26 28],[34.2 46.8] ; [22.8 31.2],0
a3,1,0.320566,0.986637,[59 22] ; [35 19],[56.4 24.6] ; [37.6 16.4],0
v4,1,0.333961,0.933478,[76  4] ; [49  5],[74.62686567  5.37313433] ; [50.37313433  3.62686567],0
p3,1,0.360308,0.836818,[41 40] ; [23 31],[38.4 42.6] ; [25.6 28.4],0
s2,1,0.360984,0.834466,[55 25] ; [33 21],[52.53731343 27.46268657] ; [35.46268657 18.53731343],0
p6,1,0.403326,0.698388,[35 44] ; [20 34],[32.66917293 46.33082707] ; [22.33082707 31.66917293],0
n1,1,0.406669,0.688519,[8 7] ; [ 7 11],[6.81818182 8.18181818] ; [8.18181818 9.81818182],0
p11,1,0.435424,0.608311,[66 15] ; [41 13],[64.2 16.8] ; [42.8 11.2],0
s4,1,0.438005,0.601504,[11 70] ; [10 44],[12.6 68.4] ; [ 8.4 45.6],0
n6,1,0.497378,0.460526,[67 14] ; [47  7],[68.4 12.6] ; [45.6  8.4],0
d2,1,0.532812,0.389026,[17 64] ; [ 9 45],[15.6 65.4] ; [10.4 43.6],0
n3,1,0.603667,0.2695,[12  3] ; [13  5],[11.36363636  3.63636364] ; [13.63636364  4.36363636],0
a7,1,0.676816,0.173732,[46 34] ; [33 21],[47.1641791 32.8358209] ; [31.8358209 22.1641791],0
p7,1,0.682217,0.167641,[57 23] ; [36 17],[55.93984962 24.06015038] ; [37.06015038 15.93984962],0
s3,1,0.683278,0.16646,[56 24] ; [36 18],[54.92537313 25.07462687] ; [37.07462687 16.92537313],0
p12,1,0.781236,0.077122,[ 7 73] ; [ 4 50],[ 6.56716418 73.43283582] ; [ 4.43283582 49.56716418],0
p4,1,0.886582,0.020344,[47 34] ; [32 22],[47.4 33.6] ; [31.6 22.4],0
p8,1,0.891082,0.018751,[42 38] ; [29 25],[42.3880597 37.6119403] ; [28.6119403 25.3880597],0
p2,1,0.900141,0.015746,[66 14] ; [45  9],[66.26865672 13.73134328] ; [44.73134328  9.26865672],0
a6,1,0.943287,0.005061,[47 34] ; [31 23],[46.8 34.2] ; [31.2 22.8],0
p10,1,0.952612,0.003532,[67 12] ; [46  8],[67.12030075 11.87969925] ; [45.87969925  8.12030075],0
p1,1,0.980046,0.000626,[ 9 71] ; [ 6 48],[ 8.95522388 71.04477612] ; [ 6.04477612 47.95522388],0
