Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.329777,[32 34] ; [363  93],[49.94252874 16.05747126] ; [345.05747126 110.94252874],1
n4,1,1e-06,23.420616,[37 29] ; [376  82],[52.01908397 13.98091603] ; [360.98091603  97.01908397],1
s5,1,0.001115,10.625481,[ 9 56] ; [150 292],[20.38461538 44.61538462] ; [138.61538462 303.38461538],0
v1,1,0.00471,7.987698,[24 38] ; [257 188],[34.36291913 27.63708087] ; [246.63708087 198.36291913],0
r4,1,0.007967,7.040849,[56 10] ; [431  28],[61.22285714  4.77714286] ; [425.77714286  33.22285714],0
d2,1,0.008435,6.938689,[21 45] ; [225 233],[30.98473282 35.01526718] ; [215.01526718 242.98473282],0
p6,1,0.008952,6.832347,[15 51] ; [178 274],[24.59073359 41.40926641] ; [168.40926641 283.59073359],0
p9,1,0.010602,6.530755,[53 13] ; [409  42],[58.9787234  7.0212766] ; [403.0212766  47.9787234],0
a2,1,0.012908,6.181642,[10 56] ; [137 322],[18.48 47.52] ; [128.52 330.48],0
p10,1,0.012978,6.172075,[52 14] ; [405  48],[58.11560694  7.88439306] ; [398.88439306  54.11560694],0
b1,1,0.015203,5.892801,[30 36] ; [140 319],[21.37142857 44.62857143] ; [148.62857143 310.37142857],0
p3,1,0.015342,5.876821,[25 41] ; [246 211],[34.19885277 31.80114723] ; [236.80114723 220.19885277],0
s6,1,0.022027,5.243634,[36 30] ; [308 140],[44.17120623 21.82879377] ; [299.82879377 148.17120623],0
p4,1,0.023956,5.097837,[34 32] ; [300 156],[42.22988506 23.77011494] ; [291.77011494 164.22988506],0
r2,1,0.031137,4.645372,[58  7] ; [433  20],[61.61196911  3.38803089] ; [429.38803089  23.61196911],0
v3,1,0.038309,4.291245,[18 45] ; [186 254],[25.55069583 37.44930417] ; [178.44930417 261.55069583],0
u1,1,0.039857,4.223966,[ 8 58] ; [107 352],[14.45714286 51.54285714] ; [100.54285714 358.45714286],0
d1,1,0.045162,4.012591,[34 32] ; [295 164],[41.36 24.64] ; [287.64 171.36],0
p12,1,0.056445,3.638872,[ 2 63] ; [ 48 408],[ 6.23800384 58.76199616] ; [ 43.76199616 412.23800384],0
s7,1,0.072948,3.215404,[22 39] ; [212 227],[28.548 32.452] ; [205.452 233.548],0
s2,1,0.084575,2.974723,[26 39] ; [232 219],[32.5 32.5] ; [225.5 225.5],0
p5,1,0.098268,2.733432,[ 4 62] ; [ 60 394],[ 8.12307692 57.87692308] ; [ 55.87692308 398.12307692],0
b3,1,0.108578,2.574797,[ 9 28] ; [107 176],[13.4125 23.5875] ; [102.5875 180.4125],0
b2,1,0.108578,2.574797,[ 9 28] ; [107 176],[13.4125 23.5875] ; [102.5875 180.4125],0
u3,1,0.109897,2.555699,[18  5] ; [76 49],[14.60810811  8.39189189] ; [79.39189189 45.60810811],0
a4,1,0.128911,2.305573,[23 43] ; [205 253],[28.71755725 37.28244275] ; [199.28244275 258.71755725],0
b4,1,0.129329,2.300537,[35 31] ; [288 171],[40.60571429 25.39428571] ; [282.39428571 176.60571429],0
v4,1,0.131975,2.269119,[62  4] ; [443  12],[63.9731286  2.0268714] ; [441.0268714  13.9731286],0
p8,1,0.168028,1.900448,[33 32] ; [269 181],[38.11650485 26.88349515] ; [263.88349515 186.11650485],0
v2,1,0.182626,1.776123,[33 29] ; [273 167],[37.79282869 24.20717131] ; [268.20717131 171.79282869],0
r3,1,0.192573,1.697822,[63  3] ; [447   9],[64.48275862  1.51724138] ; [445.51724138  10.48275862],0
p1,1,0.199098,1.648977,[ 3 62] ; [ 43 412],[ 5.75 59.25] ; [ 40.25 414.75],0
a3,1,0.20239,1.625042,[43 23] ; [333 125],[47.35877863 18.64122137] ; [328.64122137 129.35877863],0
r1,1,0.236157,1.403386,[50 15] ; [379  78],[53.41954023 11.58045977] ; [375.58045977  81.41954023],0
a5,1,0.264677,1.244127,[46 20] ; [349 110],[49.65714286 16.34285714] ; [345.34285714 113.65714286],0
u2,1,0.295704,1.093469,[16  7] ; [73 53],[13.73825503  9.26174497] ; [75.26174497 50.73825503],0
n1,1,0.305881,1.048377,[6 7] ; [26 56],[4.37894737 8.62105263] ; [27.62105263 54.37894737],0
s3,1,0.372409,0.795611,[32 32] ; [250 197],[35.31898239 28.68101761] ; [246.68101761 200.31898239],0
a8,1,0.44691,0.578476,[ 7 52] ; [ 65 350],[ 8.96202532 50.03797468] ; [ 63.03797468 351.96202532],0
a1,1,0.521465,0.410995,[ 2 64] ; [ 22 437],[ 3.01714286 62.98285714] ; [ 20.98285714 438.01714286],0
s4,1,0.542585,0.370769,[ 8 58] ; [ 67 381],[ 9.63035019 56.36964981] ; [ 65.36964981 382.63035019],0
a6,1,0.548709,0.359635,[54 12] ; [360  98],[52.14503817 13.85496183] ; [361.85496183  96.14503817],0
s1,1,0.601732,0.272392,[ 1 63] ; [ 12 440],[ 1.6124031 62.3875969] ; [ 11.3875969 440.6124031],0
b5,1,0.629312,0.232994,[44 22] ; [292 167],[42.24 23.76] ; [293.76 165.24],0
n3,1,0.66171,0.191453,[10  4] ; [63 19],[10.64583333  3.35416667] ; [62.35416667 19.64583333],0
s8,1,0.678745,0.171541,[27 39] ; [198 256],[28.55769231 37.44230769] ; [196.44230769 257.55769231],0
p7,1,0.710234,0.138043,[40 22] ; [297 147],[41.29249012 20.70750988] ; [295.70750988 148.29249012],0
n2,1,0.792424,0.069255,[11  3] ; [61 20],[10.61052632  3.38947368] ; [61.38947368 19.61052632],0
d3,1,0.830961,0.045569,[51 15] ; [360  99],[51.66857143 14.33142857] ; [359.33142857  99.66857143],0
d5,1,0.915267,0.011321,[54 12] ; [378  81],[54.30857143 11.69142857] ; [377.69142857  81.30857143],0
p2,1,0.947771,0.004291,[58  8] ; [402  54],[58.16091954  7.83908046] ; [401.83908046  54.16091954],0
d4,1,0.979857,0.000637,[56 10] ; [390  69],[56.06857143  9.93142857] ; [389.93142857  69.06857143],0
