Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,352.060964,[382  95] ; [ 54 310],[247.29131986 229.70868014] ; [188.70868014 175.29131986],1
s6,1,0.0,150.637321,[396  72] ; [159 201],[313.69565217 154.30434783] ; [241.30434783 118.69565217],1
s7,1,0.0,115.93351,[302 158] ; [ 95 252],[226.29491945 233.70508055] ; [170.70508055 176.29491945],1
s8,1,0.0,90.404144,[279 196] ; [ 94 270],[211.17401669 263.82598331] ; [161.82598331 202.17401669],1
s5,1,0.0,34.765445,[194 260] ; [ 82 275],[154.50554871 299.49445129] ; [121.49445129 235.50554871],1
s4,1,5e-06,20.844148,[105 368] ; [ 37 325],[ 80.43832335 392.56167665] ; [ 61.56167665 300.43832335],1
p12,1,0.00079,11.265725,[ 49 424] ; [ 15 348],[ 36.21052632 436.78947368] ; [ 27.78947368 335.21052632],1
u4,1,0.00332,8.622562,[ 17 460] ; [  2 366],[ 10.72544379 466.27455621] ; [  8.27455621 359.72544379],0
n5,1,0.004405,8.108727,[370 104] ; [254 112],[352.11428571 121.88571429] ; [271.88571429  94.11428571],0
p9,1,0.008359,6.954944,[409  62] ; [289  72],[395.14182692  75.85817308] ; [302.85817308  58.14182692],0
p2,1,0.016201,5.780953,[405  70] ; [288  77],[391.875  83.125] ; [301.125  63.875],0
p4,1,0.016349,5.764912,[293 180] ; [196 169],[276.01073986 196.98926014] ; [212.98926014 152.01073986],0
p10,1,0.016862,5.710692,[394  77] ; [279  83],[380.53181273  90.46818727] ; [292.46818727  69.53181273],0
r1,1,0.018104,5.586074,[403  71] ; [289  78],[390.02140309  83.97859691] ; [301.97859691  65.02140309],0
p7,1,0.024147,5.084045,[305 153] ; [214 149],[289.5274056 168.4725944] ; [229.4725944 133.5274056],0
r4,1,0.033781,4.505745,[454  23] ; [337  31],[446.51715976  30.48284024] ; [344.48284024  23.51715976],0
n4,1,0.037009,4.349978,[374 101] ; [267 101],[361.18030842 113.81969158] ; [279.81969158  88.18030842],0
r3,1,0.045475,4.000949,[461  14] ; [346  21],[455.25534442  19.74465558] ; [351.74465558  15.25534442],0
d2,1,0.049317,3.864532,[244 231] ; [163 203],[229.87514863 245.12485137] ; [177.12485137 188.87514863],0
d1,1,0.058043,3.592427,[294 183] ; [203 165],[280.55502959 196.44497041] ; [216.44497041 151.55502959],0
s1,1,0.058211,3.587644,[ 20 450] ; [  7 358],[ 15.19760479 454.80239521] ; [ 11.80239521 353.19760479],0
p5,1,0.068767,3.312217,[ 60 411] ; [ 32 333],[ 51.83253589 419.16746411] ; [ 40.16746411 324.83253589],0
a3,1,0.092066,2.837878,[350 125] ; [251 116],[339.04394299 135.95605701] ; [261.95605701 105.04394299],0
d4,1,0.099025,2.721174,[398  76] ; [292  75],[388.8941736  85.1058264] ; [301.1058264  65.8941736],0
p3,1,0.111948,2.526503,[247 227] ; [170 195],[235.58760429 238.41239571] ; [181.41239571 183.58760429],0
