Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000601,11.773339,[23 76] ; [23 21],[31.84615385 67.15384615] ; [14.15384615 29.84615385],1
v2,1,0.017024,5.693849,[31 68] ; [23 21],[37.38461538 61.61538462] ; [16.61538462 27.38461538],0
s2,1,0.02385,5.105487,[24 77] ; [19 26],[29.74657534 71.25342466] ; [13.25342466 31.74657534],0
r3,1,0.026695,4.910441,[73 28] ; [40  5],[78.17123288 22.82876712] ; [34.82876712 10.17123288],0
s7,1,0.028755,4.782242,[19 77] ; [16 27],[24.17266187 71.82733813] ; [10.82733813 32.17266187],0
a2,1,0.044968,4.019826,[13 89] ; [12 34],[17.22972973 84.77027027] ; [ 7.77027027 38.22972973],0
b5,1,0.052517,3.759219,[49 53] ; [30 16],[54.44594595 47.55405405] ; [24.55405405 21.44594595],0
a5,1,0.052839,3.749004,[56 46] ; [33 13],[61.33783784 40.66216216] ; [27.66216216 18.33783784],0
n2,1,0.060078,3.535238,[22 22] ; [11  3],[25.03448276 18.96551724] ; [7.96551724 6.03448276],0
u1,1,0.06425,3.42412,[ 9 93] ; [ 9 37],[12.40540541 89.59459459] ; [ 5.59459459 40.40540541],0
s6,1,0.068954,3.307747,[37 65] ; [24 22],[42.04054054 59.95945946] ; [18.95945946 27.04054054],0
r4,1,0.069827,3.287083,[62 40] ; [35 11],[66.85135135 35.14864865] ; [30.14864865 15.85135135],0
a3,1,0.083933,2.987046,[55 46] ; [32 14],[59.7755102 41.2244898] ; [27.2244898 18.7755102],0
a1,1,0.10145,2.682604,[10 92] ; [ 1 45],[ 7.58108108 94.41891892] ; [ 3.41891892 42.58108108],0
p7,1,0.111911,2.527031,[32 69] ; [20 24],[36.22068966 64.77931034] ; [15.77931034 28.22068966],0
p2,1,0.125678,2.345098,[46 56] ; [27 19],[50.31081081 51.68918919] ; [22.68918919 23.31081081],0
r1,1,0.126519,2.334706,[69 33] ; [36  9],[72.85714286 29.14285714] ; [32.14285714 12.85714286],0
s3,1,0.130978,2.280874,[36 65] ; [22 23],[40.12328767 60.87671233] ; [17.87671233 27.12328767],0
d3,1,0.140567,2.171739,[51 51] ; [29 17],[55.13513514 46.86486486] ; [24.86486486 21.13513514],0
n4,1,0.142485,2.150912,[62 40] ; [33 12],[65.91836735 36.08163265] ; [29.08163265 15.91836735],0
a4,1,0.20584,1.600449,[33 68] ; [20 26],[36.41496599 64.58503401] ; [16.58503401 29.41496599],0
n3,1,0.234634,1.41255,[20 21] ; [10  5],[21.96428571 19.03571429] ; [8.03571429 6.96428571],0
b4,1,0.235392,1.407978,[68 34] ; [26 20],[64.78378378 37.21621622] ; [29.21621622 16.78378378],0
v4,1,0.237791,1.39364,[76 25] ; [37  7],[78.71034483 22.28965517] ; [34.28965517  9.71034483],0
p3,1,0.25997,1.268918,[24 77] ; [15 31],[26.79591837 74.20408163] ; [12.20408163 33.79591837],0
b1,1,0.29719,1.086761,[56 46] ; [21 25],[53.06756757 48.93243243] ; [23.93243243 22.06756757],0
p10,1,0.348746,0.878013,[27 74] ; [ 9 37],[24.73469388 76.26530612] ; [11.26530612 34.73469388],0
r2,1,0.360481,0.836218,[83 17] ; [40  5],[84.82758621 15.17241379] ; [38.17241379  6.82758621],0
u3,1,0.383516,0.7594,[24 23] ; [9 5],[25.42622951 21.57377049] ; [7.57377049 6.42622951],0
n1,1,0.38412,0.757475,[13 30] ; [6 8],[14.33333333 28.66666667] ; [4.66666667 9.33333333],0
s1,1,0.385931,0.751725,[ 7 95] ; [ 5 40],[ 8.32653061 93.67346939] ; [ 3.67346939 41.32653061],0
a8,1,0.465941,0.531585,[ 6 88] ; [ 4 36],[ 7.01492537 86.98507463] ; [ 2.98507463 37.01492537],0
n6,1,0.470279,0.52132,[61 40] ; [30 15],[62.95205479 38.04794521] ; [28.04794521 16.95205479],0
d2,1,0.476081,0.507826,[48 52] ; [25 21],[50. 50.] ; [23. 23.],0
p11,1,0.506305,0.441696,[45 57] ; [23 23],[46.86486486 55.13513514] ; [21.13513514 24.86486486],0
a6,1,0.624956,0.238963,[62 40] ; [26 20],[60.64864865 41.35135135] ; [27.35135135 18.64864865],0
d4,1,0.627528,0.235428,[70 30] ; [34 12],[71.23287671 28.76712329] ; [32.76712329 13.23287671],0
a7,1,0.665173,0.187301,[59 42] ; [28 17],[60.18493151 40.81506849] ; [26.81506849 18.18493151],0
s5,1,0.668019,0.183928,[17 85] ; [ 9 37],[17.91891892 84.08108108] ; [ 8.08108108 37.91891892],0
d1,1,0.674858,0.175972,[45 57] ; [22 24],[46.17567568 55.82432432] ; [20.82432432 25.17567568],0
s4,1,0.67642,0.174183,[15 87] ; [ 8 38],[15.85135135 86.14864865] ; [ 7.14864865 38.85135135],0
d5,1,0.709408,0.138869,[74 28] ; [32 14],[73.05405405 28.94594595] ; [32.94594595 13.05405405],0
p4,1,0.777285,0.080009,[35 65] ; [15 31],[34.24657534 65.75342466] ; [15.75342466 30.24657534],0
s8,1,0.779744,0.078206,[18 84] ; [ 9 37],[18.60810811 83.39189189] ; [ 8.39189189 37.60810811],0
p5,1,0.783175,0.075726,[ 3 98] ; [ 1 45],[ 2.74829932 98.25170068] ; [ 1.25170068 44.74829932],0
p8,1,0.787349,0.072767,[24 77] ; [10 36],[23.36054422 77.63945578] ; [10.63945578 35.36054422],0
n5,1,0.830843,0.045634,[57 45] ; [26 19],[57.59183673 44.40816327] ; [25.40816327 19.59183673],0
b2,1,0.842855,0.0393,[17 46] ; [ 7 21],[16.61538462 46.38461538] ; [ 7.38461538 20.61538462],0
b3,1,0.842855,0.0393,[17 46] ; [ 7 21],[16.61538462 46.38461538] ; [ 7.38461538 20.61538462],0
u2,1,0.974426,0.001028,[21 25] ; [6 7],[21.05084746 24.94915254] ; [5.94915254 7.05084746],0
