Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,76.391992,[194  95] ; [ 27 102],[152.79665072 136.20334928] ; [68.20334928 60.79665072],1
s3,1,0.0,66.524648,[197  89] ; [33 95],[158.88888889 127.11111111] ; [71.11111111 56.88888889],1
s7,1,0.0,58.608965,[187  93] ; [31 91],[151.84079602 128.15920398] ; [66.15920398 55.84079602],1
s8,1,0.0,34.1695,[172 118] ; [37 93],[144.30952381 145.69047619] ; [64.69047619 65.30952381],1
s5,1,0.0,29.579533,[130 151] ; [ 23 104],[105.375 175.625] ; [47.625 79.375],1
p9,1,0.000525,12.025355,[264  24] ; [102  26],[253.38461538  34.61538462] ; [112.61538462  15.38461538],1
p6,1,0.002773,8.950873,[130 157] ; [38 90],[116.18313253 170.81686747] ; [51.81686747 76.18313253],0
p4,1,0.003774,8.389276,[197  93] ; [68 60],[183.85167464 106.14832536] ; [81.14832536 46.85167464],0
s4,1,0.003889,8.335013,[ 51 239] ; [  9 121],[ 41.42857143 248.57142857] ; [ 18.57142857 111.42857143],0
n5,1,0.006638,7.368309,[244  48] ; [93 36],[233.73871734  58.26128266] ; [103.26128266  25.73871734],0
p10,1,0.010409,6.563446,[256  33] ; [102  27],[247.51674641  41.48325359] ; [110.48325359  18.51674641],0
p12,1,0.013785,6.065429,[ 36 254] ; [  6 124],[ 29. 261.] ; [ 13. 117.],0
b5,1,0.015029,5.913011,[185 107] ; [66 64],[173.67772512 118.32227488] ; [77.32227488 52.67772512],0
u1,1,0.019334,5.471021,[ 75 217] ; [ 20 110],[ 65.73459716 226.26540284] ; [ 29.26540284 100.73459716],0
d5,1,0.020933,5.332377,[253  39] ; [101  29],[244.9478673  47.0521327] ; [109.0521327  20.9478673],0
v1,1,0.051978,3.776464,[197  89] ; [75 52],[188.35835351  97.64164649] ; [83.64164649 43.35835351],0
p5,1,0.052138,3.771346,[ 42 249] ; [ 10 120],[ 35.94299287 255.05700713] ; [ 16.05700713 113.94299287],0
r4,1,0.057641,3.603986,[274  18] ; [115  15],[269.16587678  22.83412322] ; [119.83412322  10.16587678],0
b3,1,0.059262,3.557911,[ 62 117] ; [41 47],[ 69.05243446 109.94756554] ; [33.94756554 54.05243446],0
b2,1,0.059262,3.557911,[ 62 117] ; [41 47],[ 69.05243446 109.94756554] ; [33.94756554 54.05243446],0
u2,1,0.077021,3.126677,[38 31] ; [12 21],[33.82352941 35.17647059] ; [16.17647059 16.82352941],0
p3,1,0.079608,3.072896,[170 121] ; [64 66],[161.74346793 129.25653207] ; [72.25653207 57.74346793],0
u3,1,0.09544,2.780129,[43 27] ; [15 19],[39.03846154 30.96153846] ; [18.96153846 15.03846154],0
u4,1,0.113958,2.498462,[ 10 282] ; [  1 129],[  7.61137441 284.38862559] ; [  3.38862559 126.61137441],0
r3,1,0.139985,2.178124,[286   6] ; [123   6],[283.67695962   8.32304038] ; [125.32304038   3.67695962],0
b4,1,0.141649,2.159956,[186 106] ; [73 57],[179.21327014 112.78672986] ; [79.78672986 50.21327014],0
a7,1,0.144026,2.134407,[226  64] ; [92 37],[220.09546539  69.90453461] ; [97.90453461 31.09546539],0
a2,1,0.146265,2.110781,[ 85 207] ; [ 29 101],[ 78.88151659 213.11848341] ; [35.11848341 94.88151659],0
