Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7e-06,20.187251,[35 33] ; [92 19],[48.24581006 19.75418994] ; [78.75418994 32.24581006],1
p8,1,0.004908,7.913002,[35 32] ; [81 30],[43.66292135 23.33707865] ; [72.33707865 38.66292135],0
p7,1,0.004977,7.887937,[43 23] ; [92 18],[50.625 15.375] ; [84.375 25.625],0
p6,1,0.005043,7.864032,[26 41] ; [66 43],[35.02272727 31.97727273] ; [56.97727273 52.02272727],0
p5,1,0.014306,5.999925,[10 59] ; [34 77],[16.86666667 52.13333333] ; [27.13333333 83.86666667],0
v2,1,0.023357,5.141726,[37 29] ; [80 30],[43.875 22.125] ; [73.125 36.875],0
a3,1,0.025422,4.99493,[52 17] ; [97 13],[57.43575419 11.56424581] ; [91.56424581 18.43575419],0
d1,1,0.035069,4.441833,[42 27] ; [84 27],[48.3 20.7] ; [77.7 33.3],0
u1,1,0.036371,4.379623,[11 58] ; [33 78],[16.86666667 52.13333333] ; [27.13333333 83.86666667],0
p10,1,0.062822,3.461272,[58 10] ; [104   7],[61.54189944  6.45810056] ; [100.45810056  10.54189944],0
p11,1,0.075839,3.151899,[51 18] ; [94 17],[55.58333333 13.41666667] ; [89.41666667 21.58333333],0
s7,1,0.086281,2.942436,[40 28] ; [75 30],[45.20231214 22.79768786] ; [69.79768786 35.20231214],0
n4,1,0.090831,2.859584,[52 16] ; [95 15],[56.15730337 11.84269663] ; [90.84269663 19.15730337],0
a5,1,0.094632,2.793759,[53 16] ; [96 15],[57.11666667 11.88333333] ; [91.88333333 19.11666667],0
u3,1,0.100695,2.694508,[10  7] ; [12  2],[12.06451613  4.93548387] ; [9.93548387 4.06451613],0
n1,1,0.117417,2.451444,[ 9 12] ; [11  5],[11.35135135  9.64864865] ; [8.64864865 7.35135135],0
p9,1,0.124058,2.365329,[60  8] ; [105   6],[62.68156425  5.31843575] ; [102.31843575   8.68156425],0
a6,1,0.12981,2.29478,[38 31] ; [73 37],[42.7877095 26.2122905] ; [68.2122905 41.7877095],0
d4,1,0.136496,2.217028,[61  8] ; [104   6],[63.60335196  5.39664804] ; [101.39664804   8.60335196],0
p2,1,0.143793,2.13689,[57 12] ; [100  11],[60.18333333  8.81666667] ; [96.81666667 14.18333333],0
d3,1,0.164451,1.93281,[47 22] ; [86 25],[50.98333333 18.01666667] ; [82.01666667 28.98333333],0
n5,1,0.222347,1.489158,[54 14] ; [95 15],[56.92134831 11.07865169] ; [92.07865169 17.92134831],0
s8,1,0.240004,1.380568,[42 26] ; [78 33],[45.58659218 22.41340782] ; [74.41340782 36.58659218],0
n6,1,0.258192,1.278427,[58 10] ; [99 10],[60.31638418  7.68361582] ; [96.68361582 12.31638418],0
a2,1,0.26462,1.244427,[17 52] ; [36 75],[20.31666667 48.68333333] ; [32.68333333 78.31666667],0
r3,1,0.296456,1.090066,[65  4] ; [108   3],[66.31666667  2.68333333] ; [106.68333333   4.31666667],0
s3,1,0.297967,1.083269,[50 14] ; [78 32],[47.08045977 16.91954023] ; [80.91954023 29.08045977],0
b1,1,0.31298,1.018058,[24 45] ; [47 64],[27.21666667 41.78333333] ; [43.78333333 67.21666667],0
v3,1,0.314069,1.013488,[31 36] ; [60 51],[34.25280899 32.74719101] ; [56.74719101 54.25280899],0
a1,1,0.325447,0.96693,[ 3 66] ; [  9 102],[ 4.6 64.4] ; [  7.4 103.6],0
n3,1,0.337998,0.918012,[15  6] ; [9 7],[13.62162162  7.37837838] ; [10.37837838  5.62162162],0
n2,1,0.435482,0.608157,[18  3] ; [15  1],[18.72972973  2.27027027] ; [14.27027027  1.72972973],0
p1,1,0.468345,0.525879,[ 8 61] ; [17 93],[ 9.63687151 59.36312849] ; [15.36312849 94.63687151],0
a8,1,0.482658,0.492852,[11 52] ; [14 90],[ 9.43113772 53.56886228] ; [15.56886228 88.43113772],0
u2,1,0.576086,0.312605,[8 9] ; [8 6],[8.77419355 8.22580645] ; [7.22580645 6.77419355],0
u4,1,0.57912,0.307659,[ 1 68] ; [  3 108],[ 1.53333333 67.46666667] ; [  2.46666667 108.53333333],0
r2,1,0.60049,0.274258,[66  2] ; [106   5],[65.34078212  2.65921788] ; [106.65921788   4.34078212],0
b5,1,0.638393,0.22085,[41 28] ; [62 49],[39.48333333 29.51666667] ; [63.51666667 47.48333333],0
s4,1,0.647419,0.20917,[17 51] ; [24 85],[15.75141243 52.24858757] ; [25.24858757 83.75141243],0
d2,1,0.703754,0.144596,[36 32] ; [62 49],[37.22905028 30.77094972] ; [60.77094972 50.22905028],0
a4,1,0.712316,0.135974,[38 31] ; [58 53],[36.8 32.2] ; [59.2 51.8],0
d5,1,0.736103,0.113582,[61  8] ; [99 11],[61.67597765  7.32402235] ; [98.32402235 11.67597765],0
