Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,95.748279,[297   5] ; [47 28],[275.56498674  26.43501326] ; [68.43501326  6.56498674],1
r2,1,0.0,32.106702,[296   4] ; [62 12],[287.1657754  12.8342246] ; [70.8342246  3.1657754],1
v4,1,1e-06,23.500639,[295   7] ; [63 12],[286.77984085  15.22015915] ; [71.22015915  3.77984085],1
u1,1,0.000142,14.479662,[ 77 225] ; [ 4 71],[ 64.88594164 237.11405836] ; [16.11405836 58.88594164],1
d1,1,0.000486,12.167613,[199 103] ; [33 42],[185.84615385 116.15384615] ; [46.15384615 28.84615385],1
a5,1,0.000832,11.169451,[247  55] ; [48 27],[236.31299735  65.68700265] ; [58.68700265 16.31299735],1
r3,1,0.001075,10.69317,[292   9] ; [66  9],[286.59042553  14.40957447] ; [71.40957447  3.59042553],0
n4,1,0.001185,10.513958,[251  50] ; [50 25],[240.96010638  60.03989362] ; [60.03989362 14.96010638],0
a2,1,0.002031,9.521103,[ 94 208] ; [10 65],[ 83.31034483 218.68965517] ; [20.68965517 54.31034483],0
v2,1,0.002118,9.444254,[188 105] ; [33 41],[176.4386921 116.5613079] ; [44.5613079 29.4386921],0
d3,1,0.004152,8.216281,[217  85] ; [41 34],[206.67374005  95.32625995] ; [51.32625995 23.67374005],0
d4,1,0.00469,7.995165,[258  43] ; [54 21],[249.76595745  51.23404255] ; [62.23404255 12.76595745],0
a3,1,0.005351,7.756949,[228  72] ; [45 30],[218.4  81.6] ; [54.6 20.4],0
u3,1,0.005909,7.577791,[50 24] ; [11 18],[43.82524272 30.17475728] ; [17.17475728 11.82524272],0
p8,1,0.00608,7.52646,[195 104] ; [36 39],[184.67647059 114.32352941] ; [46.32352941 28.67647059],0
p10,1,0.006957,7.283983,[258  42] ; [54 20],[250.26737968  49.73262032] ; [61.73262032 12.26737968],0
d2,1,0.00957,6.713196,[165 137] ; [28 46],[155.01595745 146.98404255] ; [37.98404255 36.01595745],0
p1,1,0.00995,6.643915,[ 20 279] ; [12 63],[ 25.5828877 273.4171123] ; [ 6.4171123 68.5828877],0
a4,1,0.010505,6.547128,[154 147] ; [26 49],[144.09574468 156.90425532] ; [35.90425532 39.09574468],0
a7,1,0.028521,4.796311,[223  78] ; [46 29],[215.34308511  85.65691489] ; [53.65691489 21.34308511],0
a6,1,0.032688,4.56206,[215  86] ; [44 31],[207.33776596  93.66223404] ; [51.66223404 23.33776596],0
