Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001899,9.644527,[12 32] ; [18 10],[18.33333333 25.66666667] ; [11.66666667 16.33333333],0
p9,1,0.002656,9.029975,[28 18] ; [26  2],[33.56756757 12.43243243] ; [20.43243243  7.56756757],0
s6,1,0.003133,8.728179,[21 27] ; [22  6],[27.15789474 20.84210526] ; [15.84210526 12.15789474],0
p10,1,0.004494,8.072533,[22 23] ; [23  5],[27.73972603 17.26027397] ; [17.26027397 10.73972603],0
s5,1,0.020152,5.398648,[ 9 38] ; [12 15],[13.33783784 33.66216216] ; [ 7.66216216 19.33783784],0
s2,1,0.032391,4.577664,[17 31] ; [17 11],[21.47368421 26.52631579] ; [12.52631579 15.47368421],0
r4,1,0.038982,4.261644,[31 17] ; [25  4],[34.90909091 13.09090909] ; [21.09090909  7.90909091],0
b3,1,0.058755,3.572179,[ 6 18] ; [11 10],[ 9.06666667 14.93333333] ; [ 7.93333333 13.06666667],0
b2,1,0.058755,3.572179,[ 6 18] ; [11 10],[ 9.06666667 14.93333333] ; [ 7.93333333 13.06666667],0
n3,1,0.061369,3.5,[15  3] ; [5 5],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
s3,1,0.076611,3.135372,[20 28] ; [17 10],[23.68 24.32] ; [13.32 13.68],0
r3,1,0.094906,2.789129,[37 10] ; [27  2],[39.57894737  7.42105263] ; [24.42105263  4.57894737],0
a8,1,0.117517,2.450102,[ 2 42] ; [ 4 22],[ 3.77142857 40.22857143] ; [ 2.22857143 23.77142857],0
u1,1,0.126773,2.331586,[ 2 46] ; [ 4 25],[ 3.74025974 44.25974026] ; [ 2.25974026 26.74025974],0
r1,1,0.174356,1.845083,[33 15] ; [24  5],[35.53246753 12.46753247] ; [21.46753247  7.53246753],0
s4,1,0.211948,1.55807,[ 5 43] ; [ 6 23],[ 6.85714286 41.14285714] ; [ 4.14285714 24.85714286],0
v3,1,0.22782,1.45442,[14 33] ; [11 14],[16.31944444 30.68055556] ; [ 8.68055556 16.31944444],0
r2,1,0.236096,1.403752,[40  8] ; [26  2],[41.68421053  6.31578947] ; [24.31578947  3.68421053],0
p6,1,0.245479,1.348854,[ 9 32] ; [10 19],[11.12857143 29.87142857] ; [ 7.87142857 21.12857143],0
p11,1,0.267587,1.229076,[27 21] ; [20  9],[29.2987013 18.7012987] ; [17.7012987 11.2987013],0
d3,1,0.267587,1.229076,[27 21] ; [20  9],[29.2987013 18.7012987] ; [17.7012987 11.2987013],0
p5,1,0.278079,1.176455,[ 2 45] ; [ 3 25],[ 3.13333333 43.86666667] ; [ 1.86666667 26.13333333],0
n1,1,0.28315,1.151909,[ 7 11] ; [6 4],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
p8,1,0.319602,0.990576,[15 30] ; [13 16],[17.02702703 27.97297297] ; [10.97297297 18.02702703],0
a6,1,0.39255,0.731028,[25 23] ; [18 11],[26.80519481 21.19480519] ; [16.19480519 12.80519481],0
a1,1,0.399276,0.710504,[ 4 44] ; [ 1 28],[ 3.11688312 44.88311688] ; [ 1.88311688 27.11688312],0
d4,1,0.426419,0.632556,[36 12] ; [24  5],[37.4025974 10.5974026] ; [22.5974026  6.4025974],0
a5,1,0.449885,0.570941,[29 19] ; [20  9],[30.54545455 17.45454545] ; [18.45454545 10.54545455],0
d1,1,0.496805,0.461754,[21 27] ; [15 14],[22.44155844 25.55844156] ; [13.55844156 15.44155844],0
d5,1,0.52833,0.397603,[35 13] ; [23  6],[36.15584416 11.84415584] ; [21.84415584  7.15584416],0
a4,1,0.531086,0.392313,[20 28] ; [10 19],[18.7012987 29.2987013] ; [11.2987013 17.7012987],0
b5,1,0.531086,0.392313,[28 20] ; [19 10],[29.2987013 18.7012987] ; [17.7012987 11.2987013],0
p3,1,0.546514,0.363599,[17 28] ; [13 16],[18.24324324 26.75675676] ; [11.75675676 17.24324324],0
b4,1,0.576691,0.311614,[25 23] ; [17 12],[26.18181818 21.81818182] ; [15.81818182 13.18181818],0
b1,1,0.615647,0.252034,[27 21] ; [18 11],[28.05194805 19.94805195] ; [16.94805195 12.05194805],0
p12,1,0.62229,0.242662,[ 2 43] ; [ 2 26],[ 2.46575342 42.53424658] ; [ 1.53424658 26.46575342],0
p4,1,0.625598,0.238077,[18 28] ; [13 16],[19.01333333 26.98666667] ; [11.98666667 17.01333333],0
n5,1,0.625972,0.237563,[20 27] ; [14 15],[21.02631579 25.97368421] ; [12.97368421 16.02631579],0
v2,1,0.635391,0.224821,[28 19] ; [14 12],[27.04109589 19.95890411] ; [14.95890411 11.04109589],0
n2,1,0.648807,0.207407,[13  5] ; [8 2],[13.5  4.5] ; [7.5 2.5],0
p1,1,0.654994,0.199662,[ 5 43] ; [ 4 25],[ 5.61038961 42.38961039] ; [ 3.38961039 25.61038961],0
n4,1,0.659809,0.193756,[24 24] ; [16 13],[24.93506494 23.06493506] ; [15.06493506 13.93506494],0
d2,1,0.735191,0.114398,[18 30] ; [12 17],[18.7012987 29.2987013] ; [11.2987013 17.7012987],0
p7,1,0.781623,0.076842,[21 24] ; [14 14],[21.57534247 23.42465753] ; [13.42465753 14.57534247],0
a2,1,0.867915,0.027658,[ 9 39] ; [ 5 24],[ 8.72727273 39.27272727] ; [ 5.27272727 23.72727273],0
p2,1,0.886303,0.020444,[34 12] ; [21  8],[33.73333333 12.26666667] ; [21.26666667  7.73333333],0
a3,1,0.961709,0.002305,[35 13] ; [21  8],[34.90909091 13.09090909] ; [21.09090909  7.90909091],0
a7,1,0.980221,0.000615,[28 20] ; [17 12],[28.05194805 19.94805195] ; [16.94805195 12.05194805],0
