Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.820289,[54  9] ; [25 36],[40.13709677 22.86290323] ; [38.86290323 22.13709677],1
a6,1,2.4e-05,17.839895,[47 16] ; [23 39],[35.28 27.72] ; [34.72 27.28],1
a4,1,6.5e-05,15.951876,[30 33] ; [ 9 53],[19.656 43.344] ; [19.344 42.656],1
r1,1,0.000516,12.056455,[51 12] ; [32 30],[41.832 21.168] ; [41.168 20.832],1
d4,1,0.001248,10.417954,[56  7] ; [40 22],[48.384 14.616] ; [47.616 14.384],0
d5,1,0.002502,9.13935,[51 12] ; [34 27],[43.18548387 19.81451613] ; [41.81451613 19.18548387],0
d3,1,0.00331,8.628214,[48 15] ; [31 30],[40.13709677 22.86290323] ; [38.86290323 22.13709677],0
n4,1,0.004683,7.997781,[34 29] ; [18 44],[26.208 36.792] ; [25.792 36.208],0
v1,1,0.014635,5.959912,[25 37] ; [12 48],[18.80327869 43.19672131] ; [18.19672131 41.80327869],0
d1,1,0.023622,5.122198,[34 29] ; [21 41],[27.72 35.28] ; [27.28 34.72],0
r4,1,0.024634,5.049466,[51 12] ; [39 23],[45.36 17.64] ; [44.64 17.36],0
u1,1,0.030058,4.705976,[ 7 56] ; [ 1 61],[ 4.032 58.968] ; [ 3.968 58.032],0
p3,1,0.041372,4.160727,[23 38] ; [13 49],[17.85365854 43.14634146] ; [18.14634146 43.85365854],0
v2,1,0.066109,3.377076,[33 29] ; [22 38],[27.95081967 34.04918033] ; [27.04918033 32.95081967],0
d2,1,0.070776,3.264936,[27 36] ; [17 45],[22.176 40.824] ; [21.824 40.176],0
r2,1,0.073008,3.214058,[56  5] ; [50 12],[52.56910569  8.43089431] ; [53.43089431  8.56910569],0
b2,1,0.082055,3.023726,[15 22] ; [ 7 26],[11.62857143 25.37142857] ; [10.37142857 22.62857143],0
b3,1,0.082055,3.023726,[15 22] ; [ 7 26],[11.62857143 25.37142857] ; [10.37142857 22.62857143],0
n3,1,0.090602,2.863636,[7 7] ; [17  5],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
v3,1,0.124054,2.365377,[17 41] ; [10 48],[13.5 44.5] ; [13.5 44.5],0
p4,1,0.160702,1.96761,[24 37] ; [17 45],[20.33333333 40.66666667] ; [20.66666667 41.33333333],0
u3,1,0.207079,1.591728,[6 3] ; [16 21],[4.30434783 4.69565217] ; [17.69565217 19.30434783],0
s7,1,0.223036,1.48473,[13 42] ; [ 9 52],[10.43103448 44.56896552] ; [11.56896552 49.43103448],0
b4,1,0.233961,1.416619,[33 30] ; [39 23],[36.288 26.712] ; [35.712 26.288],0
u2,1,0.264847,1.243243,[3 6] ; [20 17],[4.5 4.5] ; [18.5 18.5],0
r3,1,0.269079,1.221436,[57  6] ; [52 10],[54.936  8.064] ; [54.064  7.936],0
n2,1,0.272294,1.205156,[7 9] ; [13  8],[8.64864865 7.35135135] ; [11.35135135  9.64864865],0
a7,1,0.27623,1.185547,[46 17] ; [39 22],[43.18548387 19.81451613] ; [41.81451613 19.18548387],0
p2,1,0.290928,1.11532,[47 15] ; [41 20],[44.35772358 17.64227642] ; [43.64227642 17.35772358],0
b1,1,0.310902,1.026839,[29 34] ; [23 39],[26.208 36.792] ; [25.792 36.208],0
p5,1,0.317228,1.000339,[ 3 59] ; [ 1 60],[ 2.01626016 59.98373984] ; [ 1.98373984 59.01626016],0
n6,1,0.317979,0.99724,[32 31] ; [37 25],[34.776 28.224] ; [34.224 27.776],0
b5,1,0.403303,0.698457,[35 28] ; [39 23],[37.296 25.704] ; [36.704 25.296],0
s5,1,0.504598,0.445253,[ 6 56] ; [ 8 51],[ 7.17355372 54.82644628] ; [ 6.82644628 52.17355372],0
p11,1,0.531237,0.392025,[42 21] ; [38 24],[40.32 22.68] ; [39.68 22.32],0
n1,1,0.541777,0.372257,[ 3 13] ; [ 6 16],[ 3.78947368 12.21052632] ; [ 5.21052632 16.78947368],0
a1,1,0.549539,0.358143,[ 1 62] ; [ 2 60],[ 1.512 61.488] ; [ 1.488 60.512],0
p9,1,0.583728,0.300246,[36 25] ; [33 28],[34.5 26.5] ; [34.5 26.5],0
v4,1,0.583991,0.299826,[54  8] ; [51 10],[52.92682927  9.07317073] ; [52.07317073  8.92682927],0
p10,1,0.584839,0.298476,[32 30] ; [28 32],[30.49180328 31.50819672] ; [29.50819672 30.49180328],0
s2,1,0.598192,0.277732,[ 9 54] ; [11 51],[10.08 52.92] ; [ 9.92 52.08],0
s3,1,0.604275,0.268597,[17 45] ; [14 46],[15.75409836 46.24590164] ; [15.24590164 44.75409836],0
p7,1,0.721507,0.127054,[29 33] ; [30 30],[29.98360656 32.01639344] ; [29.01639344 30.98360656],0
p6,1,0.74831,0.102957,[12 47] ; [11 50],[11.30833333 47.69166667] ; [11.69166667 49.30833333],0
p8,1,0.752478,0.09946,[20 41] ; [22 40],[20.82926829 40.17073171] ; [21.17073171 40.82926829],0
a8,1,0.768789,0.086412,[ 4 54] ; [ 5 55],[ 4.42372881 53.57627119] ; [ 4.57627119 55.42372881],0
s8,1,0.974659,0.001009,[ 7 56] ; [ 7 55],[ 7.056 55.944] ; [ 6.944 55.056],0
s4,1,0.976746,0.00085,[ 6 57] ; [ 6 56],[ 6.048 56.952] ; [ 5.952 56.048],0
p1,1,0.981026,0.000566,[ 4 58] ; [ 4 57],[ 4.03252033 57.96747967] ; [ 3.96747967 57.03252033],0
s1,1,0.98134,0.000547,[ 4 59] ; [ 4 58],[ 4.032 58.968] ; [ 3.968 58.032],0
