Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.91551,[19 49] ; [192  66],[44.01226994 23.98773006] ; [166.98773006  91.01226994],1
n4,1,3e-06,21.586354,[32 36] ; [197  62],[47.62079511 20.37920489] ; [181.37920489  77.62079511],1
p10,1,4.9e-05,16.485857,[33 34] ; [191  64],[46.60869565 20.39130435] ; [177.39130435  77.60869565],1
p11,1,5.1e-05,16.404509,[35 33] ; [198  61],[48.45259939 19.54740061] ; [184.54740061  74.45259939],1
p9,1,0.002566,9.092876,[42 25] ; [203  50],[51.296875 15.703125] ; [193.703125  59.296875],0
s6,1,0.002682,9.012335,[29 38] ; [162  93],[39.74223602 27.25776398] ; [151.25776398 103.74223602],0
p4,1,0.01127,6.422299,[20 48] ; [120 138],[29.20245399 38.79754601] ; [110.79754601 147.20245399],0
u1,1,0.01311,6.154139,[ 4 64] ; [ 47 212],[10.60550459 57.39449541] ; [ 40.39449541 218.60550459],0
v4,1,0.026866,4.8994,[57 10] ; [242  17],[61.45092025  5.54907975] ; [237.54907975  21.45092025],0
s7,1,0.055069,3.679993,[17 45] ; [100 146],[23.55194805 38.44805195] ; [ 93.44805195 152.55194805],0
a2,1,0.059613,3.548113,[ 8 60] ; [ 57 202],[13.51681957 54.48318043] ; [ 51.48318043 207.51681957],0
d2,1,0.061604,3.493677,[26 42] ; [131 126],[32.84923077 35.15076923] ; [124.15076923 132.84923077],0
d1,1,0.068796,3.311519,[31 37] ; [150 109],[37.63914373 30.36085627] ; [143.36085627 115.63914373],0
s8,1,0.073457,3.204028,[17 51] ; [ 94 163],[23.22461538 44.77538462] ; [ 87.77538462 169.22461538],0
p5,1,0.10306,2.657543,[ 1 66] ; [ 17 240],[ 3.72222222 63.27777778] ; [ 14.27777778 242.72222222],0
p2,1,0.15897,1.983992,[42 26] ; [183  76],[46.78899083 21.21100917] ; [178.21100917  80.78899083],0
p12,1,0.173639,1.851245,[ 2 64] ; [ 20 238],[ 4.48148148 61.51851852] ; [ 17.51851852 240.48148148],0
u3,1,0.21446,1.541062,[17  7] ; [50 38],[14.35714286  9.64285714] ; [52.64285714 35.35714286],0
d3,1,0.219557,1.507262,[40 28] ; [173  86],[44.29357798 23.70642202] ; [168.70642202  90.29357798],0
p3,1,0.234009,1.416326,[17 50] ; [ 85 173],[21.02769231 45.97230769] ; [ 80.97230769 177.02769231],0
p1,1,0.277875,1.177456,[ 7 60] ; [ 17 242],[ 4.93251534 62.06748466] ; [ 19.06748466 239.93251534],0
a4,1,0.278893,1.172479,[26 42] ; [118 141],[29.94495413 38.05504587] ; [114.05504587 144.94495413],0
s5,1,0.28507,1.142757,[11 50] ; [ 60 185],[14.15359477 46.84640523] ; [ 56.84640523 188.15359477],0
r1,1,0.306374,1.046241,[53 14] ; [189  70],[49.73619632 17.26380368] ; [192.26380368  66.73619632],0
u2,1,0.309889,1.031147,[15  8] ; [47 41],[12.84684685 10.15315315] ; [49.15315315 38.84684685],0
v3,1,0.370612,0.801612,[17 44] ; [ 84 164],[19.93851133 41.06148867] ; [ 81.06148867 166.93851133],0
a7,1,0.384711,0.755595,[46 22] ; [189  70],[48.86850153 19.13149847] ; [186.13149847  72.86850153],0
p8,1,0.427588,0.629365,[14 53] ; [ 66 192],[16.49230769 50.50769231] ; [ 63.50769231 194.49230769],0
a6,1,0.436574,0.605271,[42 26] ; [173  86],[44.70948012 23.29051988] ; [170.29051988  88.70948012],0
n2,1,0.439984,0.596323,[19 10] ; [52 19],[20.59  8.41] ; [50.41 20.59],0
n1,1,0.443003,0.588491,[13 15] ; [27 44],[11.31313131 16.68686869] ; [28.68686869 42.31313131],0
a1,1,0.467897,0.526938,[ 1 67] ; [  8 251],[ 1.87155963 66.12844037] ; [  7.12844037 251.87155963],0
d4,1,0.510523,0.432995,[57 11] ; [208  51],[55.10703364 12.89296636] ; [209.89296636  49.10703364],0
b5,1,0.551733,0.354221,[42 26] ; [170  89],[44.08562691 23.91437309] ; [167.91437309  91.08562691],0
u4,1,0.558337,0.342593,[ 1 67] ; [  7 252],[ 1.66360856 66.33639144] ; [  6.33639144 252.66360856],0
a5,1,0.598763,0.276865,[45 23] ; [180  79],[46.78899083 21.21100917] ; [178.21100917  80.78899083],0
n3,1,0.623931,0.240381,[20  7] ; [49 22],[19.01020408  7.98979592] ; [49.98979592 21.01020408],0
s2,1,0.660304,0.193155,[29 39] ; [115 137],[30.6 37.4] ; [113.4 138.6],0
p6,1,0.66452,0.188079,[ 9 58] ; [ 40 217],[10.13271605 56.86728395] ; [ 38.86728395 218.13271605],0
d5,1,0.683038,0.166726,[52 16] ; [204  55],[53.23547401 14.76452599] ; [202.76452599  56.23547401],0
s1,1,0.710903,0.137377,[ 3 64] ; [  9 247],[ 2.48916409 64.51083591] ; [  9.51083591 246.48916409],0
r4,1,0.765012,0.089344,[60  8] ; [225  34],[59.26605505  8.73394495] ; [225.73394495  33.26605505],0
v2,1,0.776392,0.080669,[31 32] ; [127 121],[32.00643087 30.99356913] ; [125.99356913 122.00643087],0
s4,1,0.782707,0.076062,[10 58] ; [ 41 214],[10.73684211 57.26315789] ; [ 40.26315789 214.73684211],0
a8,1,0.784024,0.07512,[ 6 58] ; [ 25 212],[ 6.59136213 57.40863787] ; [ 24.40863787 212.59136213],0
b3,1,0.828293,0.047042,[13 24] ; [53 90],[13.56666667 23.43333333] ; [52.43333333 90.56666667],0
b2,1,0.828293,0.047042,[13 24] ; [53 90],[13.56666667 23.43333333] ; [52.43333333 90.56666667],0
a3,1,0.838574,0.041501,[44 24] ; [171  88],[44.70948012 23.29051988] ; [170.29051988  88.70948012],0
b4,1,0.859122,0.031504,[42 26] ; [163  96],[42.62996942 25.37003058] ; [162.37003058  96.62996942],0
s3,1,0.897109,0.016722,[33 35] ; [126 129],[33.47368421 34.52631579] ; [125.52631579 129.47368421],0
b1,1,0.9331,0.007047,[24 44] ; [ 90 169],[23.70642202 44.29357798] ; [ 90.29357798 168.70642202],0
v1,1,0.955165,0.003161,[30 37] ; [112 136],[30.2031746 36.7968254] ; [111.7968254 136.2031746],0
r2,1,0.997445,1e-05,[63  5] ; [239  19],[62.99386503  5.00613497] ; [239.00613497  18.99386503],0
