Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,23.110261,[51 16] ; [58 85],[34.77619048 32.22380952] ; [74.22380952 68.77619048],1
s6,1,9.5e-05,15.231345,[56 10] ; [82 61],[43.57894737 22.42105263] ; [94.42105263 48.57894737],1
s7,1,0.000164,14.200872,[44 21] ; [53 82],[31.525 33.475] ; [65.475 69.525],1
s3,1,0.000212,13.719033,[49 16] ; [68 74],[36.73913043 28.26086957] ; [80.26086957 61.73913043],1
s8,1,0.000435,12.37373,[42 25] ; [53 91],[30.16587678 36.83412322] ; [64.83412322 79.16587678],1
p5,1,0.000917,10.987631,[13 55] ; [  7 137],[ 6.41509434 61.58490566] ; [ 13.58490566 130.41509434],1
p4,1,0.004702,7.990611,[44 23] ; [64 79],[34.45714286 32.54285714] ; [73.54285714 69.45714286],0
n6,1,0.00662,7.373373,[63  4] ; [115  30],[56.25471698 10.74528302] ; [121.74528302  23.25471698],0
p8,1,0.019877,5.422621,[38 29] ; [57 87],[30.16587678 36.83412322] ; [64.83412322 79.16587678],0
r4,1,0.030233,4.696001,[65  3] ; [124  21],[60.33802817  7.66197183] ; [128.66197183  16.33802817],0
p2,1,0.036379,4.379246,[58 10] ; [104  40],[51.96226415 16.03773585] ; [110.03773585  33.96226415],0
p9,1,0.047154,3.939897,[57  9] ; [106  37],[51.47368421 14.52631579] ; [111.52631579  31.47368421],0
p12,1,0.067282,3.348115,[ 8 60] ; [  7 137],[ 4.81132075 63.18867925] ; [ 10.18867925 133.81132075],0
u1,1,0.077127,3.12442,[16 52] ; [ 20 125],[11.49295775 56.50704225] ; [ 24.50704225 120.49295775],0
a8,1,0.080905,3.046621,[ 4 55] ; [ 21 110],[ 7.76315789 51.23684211] ; [ 17.23684211 113.76315789],0
p7,1,0.084111,2.983625,[43 24] ; [72 68],[37.22222222 29.77777778] ; [77.77777778 62.22222222],0
n2,1,0.086628,2.935953,[14  1] ; [25 10],[11.7  3.3] ; [27.3  7.7],0
d5,1,0.090756,2.860919,[60  8] ; [114  31],[55.54929577 12.45070423] ; [118.45070423  26.54929577],0
s4,1,0.09208,2.83762,[12 55] ; [ 14 130],[ 8.25592417 58.74407583] ; [ 17.74407583 126.25592417],0
p3,1,0.100452,2.698345,[37 31] ; [61 83],[31.43396226 36.56603774] ; [66.56603774 77.43396226],0
r1,1,0.112392,2.520255,[61  6] ; [120  25],[57.20283019  9.79716981] ; [123.79716981  21.20283019],0
d1,1,0.123186,2.376339,[46 22] ; [82 63],[40.86384977 27.13615023] ; [87.13615023 57.86384977],0
a3,1,0.125782,2.343804,[55 13] ; [103  42],[50.44131455 17.55868545] ; [107.55868545  37.44131455],0
p1,1,0.130267,2.289325,[ 9 59] ; [ 10 135],[ 6.0657277 61.9342723] ; [ 12.9342723 132.0657277],0
p10,1,0.172421,1.861768,[57 10] ; [110  33],[53.28095238 13.71904762] ; [113.71904762  29.28095238],0
v1,1,0.174808,1.841221,[45 22] ; [82 61],[40.51904762 26.48095238] ; [86.48095238 56.51904762],0
d4,1,0.183922,1.765647,[59  8] ; [117  28],[55.62264151 11.37735849] ; [120.37735849  24.62264151],0
r3,1,0.194204,1.685434,[65  2] ; [134  11],[62.89150943  4.10849057] ; [136.10849057   8.89150943],0
r2,1,0.234961,1.410573,[66  2] ; [133  10],[64.13270142  3.86729858] ; [134.86729858   8.13270142],0
b2,1,0.239298,1.384723,[18 23] ; [32 64],[14.96350365 26.03649635] ; [35.03649635 60.96350365],0
b3,1,0.239298,1.384723,[18 23] ; [32 64],[14.96350365 26.03649635] ; [35.03649635 60.96350365],0
b5,1,0.243636,1.359429,[36 32] ; [89 56],[39.90610329 28.09389671] ; [85.09389671 59.90610329],0
a5,1,0.273748,1.197871,[54 14] ; [105  40],[50.76056338 17.23943662] ; [108.23943662  36.76056338],0
v2,1,0.280829,1.163074,[54 13] ; [104  37],[50.89423077 16.10576923] ; [107.10576923  33.89423077],0
n5,1,0.29867,1.080124,[55 12] ; [109  35],[52.07582938 14.92417062] ; [111.92417062  32.07582938],0
s1,1,0.313074,1.017664,[ 1 65] ; [  6 136],[ 2.22115385 63.77884615] ; [  4.77884615 137.22115385],0
a2,1,0.350985,0.869894,[20 48] ; [ 34 111],[17.23943662 50.76056338] ; [ 36.76056338 108.23943662],0
a6,1,0.393071,0.72942,[49 19] ; [96 49],[46.29107981 21.70892019] ; [98.70892019 46.29107981],0
n3,1,0.422695,0.642809,[13  3] ; [24 10],[11.84  4.16] ; [25.16  8.84],0
d2,1,0.450703,0.568884,[37 30] ; [72 73],[34.44811321 32.55188679] ; [74.55188679 70.44811321],0
b1,1,0.459494,0.547126,[27 41] ; [50 95],[24.58215962 43.41784038] ; [52.41784038 92.58215962],0
n4,1,0.46223,0.54049,[55 13] ; [110  34],[52.9245283 15.0754717] ; [112.0754717  31.9245283],0
p11,1,0.496167,0.463124,[54 14] ; [109  36],[52.03755869 15.96244131] ; [110.96244131  34.03755869],0
a4,1,0.514047,0.425821,[33 35] ; [63 81],[30.79245283 37.20754717] ; [65.20754717 78.79245283],0
u3,1,0.515582,0.422721,[8 5] ; [21 20],[6.98148148 6.01851852] ; [22.01851852 18.98148148],0
b4,1,0.569384,0.323714,[38 30] ; [87 58],[39.90610329 28.09389671] ; [85.09389671 59.90610329],0
a1,1,0.596315,0.28059,[ 3 65] ; [  9 136],[ 3.83098592 64.16901408] ; [  8.16901408 136.83098592],0
u2,1,0.729576,0.119501,[8 5] ; [23 18],[7.46296296 5.53703704] ; [23.53703704 17.46296296],0
d3,1,0.733693,0.115747,[48 20] ; [99 46],[46.92957746 21.07042254] ; [100.07042254  44.92957746],0
u4,1,0.764241,0.08995,[ 1 67] ; [  3 142],[ 1.27699531 66.72300469] ; [  2.72300469 142.27699531],0
n1,1,0.881655,0.022163,[ 4 10] ; [ 9 25],[ 3.79166667 10.20833333] ; [ 9.20833333 24.79166667],0
a7,1,0.990127,0.000153,[48 19] ; [104  41],[48.03773585 18.96226415] ; [103.96226415  41.03773585],0
