Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.023286,5.147059,[ 2 16] ; [2 1],[ 3.42857143 14.57142857] ; [0.57142857 2.42857143],0
a7,1,0.114653,2.488889,[14  4] ; [1 2],[12.85714286  5.14285714] ; [2.14285714 0.85714286],0
v1,1,0.132791,2.25957,[13  4] ; [1 2],[11.9  5.1] ; [2.1 0.9],0
p11,1,0.185877,1.75,[13  5] ; [1 2],[12.  6.] ; [2. 1.],0
p1,1,0.185877,1.75,[ 5 13] ; [2 1],[ 6. 12.] ; [1. 2.],0
p6,1,0.308512,1.037037,[ 2 16] ; [1 2],[ 2.57142857 15.42857143] ; [0.42857143 2.57142857],0
s5,1,0.413247,0.669439,[10  7] ; [1 2],[9.35 7.65] ; [1.65 1.35],0
b1,1,0.475533,0.509091,[ 8 10] ; [2 1],[8.57142857 9.42857143] ; [1.42857143 1.57142857],0
a6,1,0.475533,0.509091,[10  8] ; [1 2],[9.42857143 8.57142857] ; [1.57142857 1.42857143],0
d2,1,0.59256,0.286364,[9 9] ; [2 1],[9.42857143 8.57142857] ; [1.57142857 1.42857143],0
s2,1,0.59256,0.286364,[9 9] ; [2 1],[9.42857143 8.57142857] ; [1.57142857 1.42857143],0
p8,1,0.59256,0.286364,[9 9] ; [2 1],[9.42857143 8.57142857] ; [1.57142857 1.42857143],0
d4,1,0.675706,0.175,[14  4] ; [2 1],[13.71428571  4.28571429] ; [2.28571429 0.71428571],0
a5,1,0.675706,0.175,[14  4] ; [2 1],[13.71428571  4.28571429] ; [2.28571429 0.71428571],0
p2,1,0.675706,0.175,[14  4] ; [2 1],[13.71428571  4.28571429] ; [2.28571429 0.71428571],0
u1,1,0.675706,0.175,[ 4 14] ; [1 2],[ 4.28571429 13.71428571] ; [0.71428571 2.28571429],0
v3,1,0.718816,0.12963,[ 8 10] ; [1 2],[ 7.71428571 10.28571429] ; [1.28571429 1.71428571],0
b5,1,0.718816,0.12963,[10  8] ; [2 1],[10.28571429  7.71428571] ; [1.71428571 1.28571429],0
b4,1,0.843669,0.038889,[13  5] ; [2 1],[12.85714286  5.14285714] ; [2.14285714 0.85714286],0
d1,1,0.854445,0.033654,[11  7] ; [2 1],[11.14285714  6.85714286] ; [1.85714286 1.14285714],0
a4,1,0.854445,0.033654,[ 7 11] ; [1 2],[ 6.85714286 11.14285714] ; [1.14285714 1.85714286],0
d3,1,1.0,0.0,[12  6] ; [2 1],[12.  6.] ; [2. 1.],0
p4,1,1.0,0.0,[12  6] ; [2 1],[12.  6.] ; [2. 1.],0
