Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,58.449916,[67 68] ; [213  35],[98.69451697 36.30548303] ; [181.30548303  66.69451697],1
v1,1,6.1e-05,16.064886,[61 77] ; [163  87],[79.67010309 58.32989691] ; [144.32989691 105.67010309],1
p3,1,0.001509,10.067069,[60 79] ; [156 105],[75.06 63.94] ; [140.94 120.06],0
p10,1,0.002839,8.908278,[107  31] ; [230  29],[117.14357683  20.85642317] ; [219.85642317  39.14357683],0
p9,1,0.003647,8.45191,[110  24] ; [239  21],[118.69543147  15.30456853] ; [230.30456853  29.69543147],0
d5,1,0.003771,8.390933,[107  32] ; [229  31],[117.05263158  21.94736842] ; [218.94736842  41.05263158],0
d1,1,0.006046,7.536565,[79 61] ; [183  78],[91.4713217 48.5286783] ; [170.5286783  90.4713217],0
a3,1,0.007141,7.237119,[95 44] ; [209  51],[105.9047619  33.0952381] ; [198.0952381  61.9047619],0
a7,1,0.007769,7.08589,[112  27] ; [177  83],[100.67919799  38.32080201] ; [188.32080201  71.67919799],0
n1,1,0.008606,6.902825,[ 7 23] ; [30 27],[12.75862069 17.24137931] ; [24.24137931 32.75862069],0
v3,1,0.009381,6.748748,[46 92] ; [116 131],[58.06753247 79.93246753] ; [103.93246753 143.06753247],0
n5,1,0.012208,6.280477,[98 40] ; [213  47],[107.83417085  30.16582915] ; [203.16582915  56.83417085],0
v4,1,0.018783,5.521569,[131   8] ; [256   4],[134.81954887   4.18045113] ; [252.18045113   7.81954887],0
u4,1,0.019332,5.471218,[  1 139] ; [ 14 247],[  5.23690773 134.76309227] ; [  9.76309227 251.23690773],0
a5,1,0.020788,5.344462,[97 42] ; [209  52],[106.335  32.665] ; [199.665  61.335],0
p8,1,0.021359,5.297279,[62 74] ; [149 109],[72.83248731 63.16751269] ; [138.16751269 119.83248731],0
d2,1,0.024383,5.0672,[63 75] ; [150 111],[73.66917293 64.33082707] ; [139.33082707 121.66917293],0
s3,1,0.032883,4.551863,[115  21] ; [239  22],[121.26952141  14.73047859] ; [232.73047859  28.26952141],0
v2,1,0.033184,4.536261,[69 66] ; [154  93],[78.80890052 56.19109948] ; [144.19109948 102.80890052],0
p4,1,0.036166,4.389271,[84 55] ; [184  76],[93.36340852 45.63659148] ; [174.63659148  85.36340852],0
p6,1,0.044855,4.024077,[51 85] ; [124 134],[60.40609137 75.59390863] ; [114.59390863 143.40609137],0
n6,1,0.048209,3.90269,[114  24] ; [232  27],[120.2720403  17.7279597] ; [225.7279597  33.2720403],0
p5,1,0.0567,3.631369,[ 13 126] ; [ 42 216],[ 19.25692695 119.74307305] ; [ 35.74307305 222.25692695],0
n4,1,0.057611,3.604844,[102  38] ; [210  49],[109.47368421  30.52631579] ; [202.52631579  56.47368421],0
b2,1,0.063807,3.435566,[21 53] ; [ 71 103],[27.4516129 46.5483871] ; [ 64.5483871 109.4516129],0
b3,1,0.063807,3.435566,[21 53] ; [ 71 103],[27.4516129 46.5483871] ; [ 64.5483871 109.4516129],0
r2,1,0.069081,3.304722,[130   9] ; [251   7],[133.39798489   5.60201511] ; [247.60201511  10.39798489],0
r4,1,0.101337,2.684368,[125  15] ; [245  16],[129.17705736  10.82294264] ; [240.82294264  20.17705736],0
r1,1,0.111659,2.530578,[110  29] ; [222  38],[115.65914787  23.34085213] ; [216.34085213  43.65914787],0
p11,1,0.142902,2.146432,[102  38] ; [207  54],[107.88029925  32.11970075] ; [201.11970075  59.88029925],0
p7,1,0.188375,1.730278,[83 50] ; [174  78],[88.78181818 44.21818182] ; [168.21818182  83.78181818],0
s1,1,0.191136,1.708843,[ 10 126] ; [ 11 248],[  7.23037975 128.76962025] ; [ 13.76962025 245.23037975],0
p2,1,0.215197,1.536118,[112  27] ; [222  38],[116.35588972  22.64411028] ; [217.64411028  42.35588972],0
b4,1,0.232713,1.424205,[88 52] ; [148 113],[82.39401496 57.60598504] ; [153.60598504 107.39401496],0
u1,1,0.232804,1.423648,[ 27 113] ; [ 64 197],[ 31.77057357 108.22942643] ; [ 59.22942643 201.77057357],0
b1,1,0.235345,1.408261,[51 89] ; [111 150],[56.55860349 83.44139651] ; [105.44139651 155.55860349],0
r3,1,0.248779,1.330146,[131   6] ; [255   6],[132.86934673   4.13065327] ; [253.13065327   7.86934673],0
p1,1,0.260081,1.268324,[ 11 127] ; [ 30 229],[ 14.25188917 123.74811083] ; [ 26.74811083 232.25188917],0
p12,1,0.264218,1.246522,[ 12 127] ; [ 32 228],[ 15.3283208 123.6716792] ; [ 28.6716792 231.3283208],0
a8,1,0.27205,1.206381,[ 15 114] ; [ 38 202],[ 18.52845528 110.47154472] ; [ 34.47154472 205.52845528],0
u3,1,0.283009,1.152585,[27 16] ; [38 14],[29.42105263 13.57894737] ; [35.57894737 16.42105263],0
s4,1,0.338886,0.914641,[38 98] ; [ 61 198],[ 34.08607595 101.91392405] ; [ 64.91392405 194.08607595],0
a6,1,0.351169,0.869227,[87 51] ; [176  84],[91.19095477 46.80904523] ; [171.80904523  88.19095477],0
s5,1,0.377314,0.779434,[66 69] ; [134 116],[70.12987013 64.87012987] ; [129.87012987 120.12987013],0
a4,1,0.429297,0.624725,[64 75] ; [131 130],[67.7625 71.2375] ; [127.2375 133.7625],0
n2,1,0.501563,0.451627,[25  5] ; [44 13],[23.79310345  6.20689655] ; [45.20689655 11.79310345],0
d3,1,0.519113,0.415654,[101  37] ; [183  78],[98.22556391 39.77443609] ; [185.77443609  75.22556391],0
n3,1,0.610231,0.259839,[20 10] ; [41 16],[21.03448276  8.96551724] ; [39.96551724 17.03448276],0
a2,1,0.618537,0.247929,[ 38 102] ; [ 77 184],[40.14962594 99.85037406] ; [ 74.85037406 186.14962594],0
u2,1,0.694898,0.153834,[27 16] ; [30 21],[26.07446809 16.92553191] ; [30.92553191 20.07446809],0
d4,1,0.761826,0.09186,[119  19] ; [227  33],[119.96984925  18.03015075] ; [226.03015075  33.96984925],0
a1,1,0.867055,0.028023,[  8 132] ; [ 16 245],[  8.37905237 131.62094763] ; [ 15.62094763 245.37905237],0
b5,1,0.943031,0.005107,[88 52] ; [165  96],[88.32917706 51.67082294] ; [164.67082294  96.32917706],0
