Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.376629,[68 21] ; [ 4 23],[55.24137931 33.75862069] ; [16.75862069 10.24137931],1
r3,1,0.0,32.58427,[78 11] ; [ 9 18],[66.75 22.25] ; [20.25  6.75],1
p2,1,2.1e-05,18.056771,[59 30] ; [ 5 21],[49.53043478 39.46956522] ; [14.46956522 11.53043478],1
s2,1,4.2e-05,16.793665,[42 47] ; [ 1 26],[32.99137931 56.00862069] ; [10.00862069 16.99137931],1
u2,1,4.9e-05,16.481207,[23  5] ; [1 9],[17.68421053 10.31578947] ; [6.31578947 3.68421053],1
r2,1,6.5e-05,15.944056,[80  8] ; [15 11],[73.33333333 14.66666667] ; [21.66666667  4.33333333],1
p11,1,0.00016,14.245954,[50 39] ; [ 4 23],[41.43103448 47.56896552] ; [12.56896552 14.43103448],1
p10,1,0.000428,12.407087,[48 40] ; [ 4 22],[40.14035088 47.85964912] ; [11.85964912 14.14035088],1
p9,1,0.000962,10.900147,[59 29] ; [ 8 18],[51.71929825 36.28070175] ; [15.28070175 10.71929825],1
s6,1,0.001642,9.911552,[43 45] ; [ 4 23],[35.96521739 52.03478261] ; [11.03478261 15.96521739],0
s3,1,0.001778,9.765734,[51 37] ; [ 6 20],[44. 44.] ; [13. 13.],0
a1,1,0.004043,8.264518,[ 4 85] ; [ 6 21],[ 7.67241379 81.32758621] ; [ 2.32758621 24.67241379],0
r1,1,0.010277,6.58621,[60 28] ; [11 16],[54.33043478 33.66956522] ; [16.66956522 10.33043478],0
n3,1,0.021252,5.306045,[28 10] ; [6 9],[24.37735849 13.62264151] ; [9.62264151 5.37735849],0
a7,1,0.053829,3.71798,[58 31] ; [12 15],[53.70689655 35.29310345] ; [16.29310345 10.70689655],0
s7,1,0.05435,3.70193,[27 56] ; [ 3 21],[23.27102804 59.72897196] ; [ 6.72897196 17.27102804],0
p7,1,0.056785,3.628885,[33 53] ; [ 5 22],[28.92035398 57.07964602] ; [ 9.07964602 17.92035398],0
v2,1,0.079494,3.075224,[35 48] ; [ 6 20],[31.22018349 51.77981651] ; [ 9.77981651 16.22018349],0
b3,1,0.084616,2.973924,[12 35] ; [ 9 10],[14.95454545 32.04545455] ; [ 6.04545455 12.95454545],0
b2,1,0.084616,2.973924,[12 35] ; [ 9 10],[14.95454545 32.04545455] ; [ 6.04545455 12.95454545],0
n4,1,0.08664,2.935711,[46 43] ; [19  8],[49.87068966 39.12931034] ; [15.12931034 11.87068966],0
n1,1,0.09539,2.780981,[11 27] ; [8 7],[13.62264151 24.37735849] ; [5.37735849 9.62264151],0
v1,1,0.099229,2.717893,[38 49] ; [ 7 20],[34.34210526 52.65789474] ; [10.65789474 16.34210526],0
a6,1,0.121539,2.39737,[57 31] ; [13 14],[53.56521739 34.43478261] ; [16.43478261 10.56521739],0
p1,1,0.122189,2.389035,[ 5 83] ; [ 4 23],[ 6.88695652 81.11304348] ; [ 2.11304348 24.88695652],0
d3,1,0.130875,2.282098,[53 34] ; [12 15],[49.60526316 37.39473684] ; [15.39473684 11.60526316],0
