Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.449481,[ 5 23] ; [73 23],[17.61290323 10.38709677] ; [60.38709677 35.61290323],1
r3,1,9e-06,19.618208,[12 16] ; [80 15],[20.94308943  7.05691057] ; [71.05691057 23.94308943],1
p2,1,2.7e-05,17.633043,[ 4 24] ; [57 39],[13.77419355 14.22580645] ; [47.22580645 48.77419355],1
r2,1,0.000505,12.096312,[16 11] ; [84 11],[22.13114754  4.86885246] ; [77.86885246 17.13114754],1
u3,1,0.000592,11.800394,[ 2 14] ; [27 16],[7.86440678 8.13559322] ; [21.13559322 21.86440678],1
n2,1,0.000941,10.939955,[ 3 13] ; [24 11],[8.47058824 7.52941176] ; [18.52941176 16.47058824],1
n3,1,0.00136,10.259123,[ 3 12] ; [23 10],[8.125 6.875] ; [17.875 15.125],0
r1,1,0.00453,8.058016,[12 16] ; [69 27],[18.29032258  9.70967742] ; [62.70967742 33.29032258],0
p11,1,0.00868,6.887539,[ 7 21] ; [51 45],[13.09677419 14.90322581] ; [44.90322581 51.09677419],0
n6,1,0.010842,6.491021,[11 16] ; [65 31],[16.68292683 10.31707317] ; [59.31707317 36.68292683],0
d5,1,0.011577,6.374541,[14 14] ; [72 24],[19.41935484  8.58064516] ; [66.58064516 29.41935484],0
p7,1,0.01846,5.551963,[ 6 22] ; [44 51],[11.38211382 16.61788618] ; [38.61788618 56.38211382],0
p10,1,0.028531,4.795711,[ 3 25] ; [30 65],[ 7.51219512 20.48780488] ; [25.48780488 69.51219512],0
u2,1,0.028561,4.793878,[ 4 12] ; [24 18],[7.72413793 8.27586207] ; [20.27586207 21.72413793],0
s6,1,0.032873,4.552397,[ 6 22] ; [42 54],[10.83870968 17.16129032] ; [37.16129032 58.83870968],0
p8,1,0.040678,4.189383,[ 4 23] ; [34 62],[ 8.34146341 18.65853659] ; [29.65853659 66.34146341],0
p4,1,0.042915,4.098756,[ 6 22] ; [40 54],[10.55737705 17.44262295] ; [35.44262295 58.55737705],0
a6,1,0.047666,3.921727,[11 17] ; [58 38],[15.58064516 12.41935484] ; [53.41935484 42.58064516],0
s1,1,0.057434,3.609984,[ 4 24] ; [ 4 91],[ 1.82113821 26.17886179] ; [ 6.17886179 88.82113821],0
s8,1,0.063041,3.455516,[ 2 26] ; [22 74],[ 5.41935484 22.58064516] ; [18.58064516 77.41935484],0
p3,1,0.088273,2.905591,[ 4 24] ; [29 66],[ 7.51219512 20.48780488] ; [25.48780488 69.51219512],0
p6,1,0.10779,2.586334,[ 2 25] ; [20 76],[ 4.82926829 22.17073171] ; [17.17073171 78.82926829],0
a7,1,0.113219,2.508711,[13 15] ; [60 35],[16.61788618 11.38211382] ; [56.38211382 38.61788618],0
s2,1,0.187715,1.735459,[ 5 23] ; [29 66],[ 7.7398374 20.2601626] ; [26.2601626 68.7398374],0
b2,1,0.191906,1.702924,[ 7 11] ; [14 46],[ 4.84615385 13.15384615] ; [16.15384615 43.84615385],0
b3,1,0.191906,1.702924,[ 7 11] ; [14 46],[ 4.84615385 13.15384615] ; [16.15384615 43.84615385],0
d3,1,0.197507,1.660714,[11 17] ; [51 45],[14. 14.] ; [48. 48.],0
v2,1,0.205816,1.600616,[ 6 22] ; [32 62],[ 8.72131148 19.27868852] ; [29.27868852 64.72131148],0
a1,1,0.252086,1.311707,[ 4 24] ; [ 7 89],[ 2.48387097 25.51612903] ; [ 8.51612903 87.48387097],0
p1,1,0.259632,1.270716,[ 4 24] ; [ 7 88],[ 2.50406504 25.49593496] ; [ 8.49593496 86.50406504],0
d4,1,0.274186,1.195685,[17 11] ; [68 27],[19.3495935  8.6504065] ; [65.6504065 29.3495935],0
v3,1,0.289913,1.120023,[ 4 24] ; [22 71],[ 6.01652893 21.98347107] ; [19.98347107 73.01652893],0
s7,1,0.291152,1.114286,[ 4 22] ; [23 68],[ 6. 20.] ; [21. 70.],0
a3,1,0.322248,0.979799,[12 15] ; [53 43],[14.26829268 12.73170732] ; [50.73170732 45.26829268],0
b5,1,0.338947,0.914408,[12 16] ; [51 45],[14.22580645 13.77419355] ; [48.77419355 47.22580645],0
p12,1,0.34979,0.874219,[ 1 27] ; [ 1 95],[ 0.4516129 27.5483871] ; [ 1.5483871 94.4516129],0
a5,1,0.390272,0.738095,[12 16] ; [50 46],[14. 14.] ; [48. 48.],0
a2,1,0.43062,0.62115,[ 2 26] ; [12 84],[ 3.16129032 24.83870968] ; [10.83870968 85.16129032],0
n5,1,0.477684,0.504145,[17 11] ; [51 45],[15.35483871 12.64516129] ; [52.64516129 43.35483871],0
b1,1,0.494383,0.466974,[14 14] ; [55 41],[15.58064516 12.41935484] ; [53.41935484 42.58064516],0
d2,1,0.611243,0.258369,[14 13] ; [44 51],[12.83606557 14.16393443] ; [45.16393443 49.83606557],0
s3,1,0.621212,0.244168,[ 9 18] ; [37 59],[10.09756098 16.90243902] ; [35.90243902 60.09756098],0
d1,1,0.674372,0.176531,[11 17] ; [42 54],[11.96774194 16.03225806] ; [41.03225806 54.96774194],0
s5,1,0.731444,0.11779,[ 4 24] ; [16 78],[ 4.59016393 23.40983607] ; [15.40983607 78.59016393],0
s4,1,0.731444,0.11779,[ 4 24] ; [16 78],[ 4.59016393 23.40983607] ; [15.40983607 78.59016393],0
b4,1,0.86393,0.029369,[17 11] ; [60 36],[17.38709677 10.61290323] ; [59.61290323 36.38709677],0
a4,1,0.872106,0.025916,[ 8 19] ; [30 66],[ 8.34146341 18.65853659] ; [29.65853659 66.34146341],0
