Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.598512,[ 5 37] ; [42 30],[17.31578947 24.68421053] ; [29.68421053 42.31578947],1
a4,1,0.218314,1.51542,[16 26] ; [36 36],[19.15789474 22.84210526] ; [32.84210526 39.15789474],0
v4,1,0.21851,1.514129,[36  5] ; [67  4],[37.70535714  3.29464286] ; [65.29464286  5.70535714],0
p4,1,0.242089,1.368386,[21 20] ; [45 27],[23.94690265 17.05309735] ; [42.05309735 29.94690265],0
d1,1,0.267896,1.22749,[20 22] ; [42 30],[22.84210526 19.15789474] ; [39.15789474 32.84210526],0
s1,1,0.292536,1.107914,[ 1 41] ; [ 5 67],[ 2.21052632 39.78947368] ; [ 3.78947368 68.21052632],0
p2,1,0.318777,0.993957,[31 10] ; [60 12],[33.01769912  7.98230088] ; [57.98230088 14.01769912],0
p3,1,0.379198,0.7733,[18 24] ; [37 35],[20.26315789 21.73684211] ; [34.73684211 37.26315789],0
p7,1,0.391393,0.734611,[24 17] ; [46 23],[26.09090909 14.90909091] ; [43.90909091 25.09090909],0
b5,1,0.400236,0.707617,[17 25] ; [35 37],[19.15789474 22.84210526] ; [32.84210526 39.15789474],0
a8,1,0.45282,0.563583,[ 3 35] ; [ 8 55],[ 4.13861386 33.86138614] ; [ 6.86138614 56.13861386],0
b4,1,0.475412,0.509369,[24 18] ; [46 26],[25.78947368 16.21052632] ; [44.21052632 27.78947368],0
a5,1,0.490828,0.47471,[29 13] ; [54 18],[30.57894737 11.42105263] ; [52.42105263 19.57894737],0
a7,1,0.511348,0.431307,[26 15] ; [50 22],[27.57522124 13.42477876] ; [48.42477876 23.57522124],0
n6,1,0.549449,0.358305,[37  5] ; [65  6],[37.91150442  4.08849558] ; [64.08849558  6.91150442],0
a6,1,0.553067,0.351852,[28 14] ; [44 28],[26.52631579 15.47368421] ; [45.47368421 26.52631579],0
v2,1,0.557177,0.344615,[18 24] ; [34 36],[19.5 22.5] ; [32.5 37.5],0
d3,1,0.607322,0.264093,[26 16] ; [48 24],[27.26315789 14.73684211] ; [46.73684211 25.26315789],0
r1,1,0.615063,0.252868,[32  9] ; [59 13],[33.01769912  7.98230088] ; [57.98230088 14.01769912],0
d4,1,0.627415,0.235583,[34  7] ; [57 15],[33.01769912  7.98230088] ; [57.98230088 14.01769912],0
b1,1,0.642759,0.215151,[17 25] ; [26 46],[15.84210526 26.15789474] ; [27.15789474 44.84210526],0
p12,1,0.665136,0.187345,[ 3 38] ; [ 7 65],[ 3.62831858 37.37168142] ; [ 6.37168142 65.62831858],0
p8,1,0.732309,0.117002,[19 23] ; [34 36],[19.875 22.125] ; [33.125 36.875],0
a1,1,0.733454,0.115964,[ 3 39] ; [ 4 68],[ 2.57894737 39.42105263] ; [ 4.42105263 67.57894737],0
p11,1,0.886731,0.02029,[32 10] ; [54 18],[31.68421053 10.31578947] ; [54.31578947 17.68421053],0
n2,1,0.896446,0.01694,[5 2] ; [17  6],[5.13333333 1.86666667] ; [16.86666667  6.13333333],0
n1,1,0.924393,0.009006,[3 3] ; [11 12],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
p5,1,0.926683,0.008467,[ 6 35] ; [11 61],[ 6.16814159 34.83185841] ; [10.83185841 61.16814159],0
p1,1,1.0,0.0,[ 5 35] ; [ 9 63],[ 5. 35.] ; [ 9. 63.],0
