Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.466433,[25 31] ; [53 10],[36.70588235 19.29411765] ; [41.29411765 21.70588235],1
p2,1,5.7e-05,16.205357,[36 20] ; [60  4],[44.8 11.2] ; [51.2 12.8],1
p3,1,0.000155,14.311462,[21 35] ; [46 18],[31.26666667 24.73333333] ; [35.73333333 28.26666667],1
v4,1,0.012923,6.17959,[46  9] ; [62  2],[49.91596639  5.08403361] ; [58.08403361  5.91596639],0
p5,1,0.020803,5.343228,[ 5 51] ; [16 48],[ 9.8 46.2] ; [11.2 52.8],0
p9,1,0.022102,5.23776,[40 15] ; [57  7],[44.83193277 10.16806723] ; [52.16806723 11.83193277],0
p4,1,0.023342,5.142857,[29 27] ; [46 18],[35. 21.] ; [40. 24.],0
p6,1,0.073285,3.207872,[16 39] ; [28 34],[20.68376068 34.31623932] ; [23.31623932 38.68376068],0
p10,1,0.084447,2.977169,[42 14] ; [55  8],[45.64705882 10.35294118] ; [51.35294118 11.64705882],0
n2,1,0.090628,2.863176,[11  8] ; [15  3],[13.35135135  5.64864865] ; [12.64864865  5.35135135],0
v1,1,0.116591,2.462532,[23 31] ; [36 27],[27.23076923 26.76923077] ; [31.76923077 31.23076923],0
n1,1,0.134029,2.245201,[11  8] ; [ 6 12],[ 8.72972973 10.27027027] ; [8.27027027 9.72972973],0
n5,1,0.139917,2.178872,[36 20] ; [49 15],[39.66666667 16.33333333] ; [45.33333333 18.66666667],0
a4,1,0.144675,2.127512,[26 30] ; [21 42],[22.11764706 33.88235294] ; [24.88235294 38.11764706],0
s3,1,0.145264,2.121287,[13 42] ; [23 41],[16.63865546 38.36134454] ; [19.36134454 44.63865546],0
d2,1,0.149796,2.074329,[31 25] ; [27 37],[27.06666667 28.93333333] ; [30.93333333 33.06666667],0
s8,1,0.179614,1.800816,[26 30] ; [37 26],[29.64705882 26.35294118] ; [33.35294118 29.64705882],0
d4,1,0.203848,1.614587,[48  8] ; [49 15],[45.26666667 10.73333333] ; [51.73333333 12.26666667],0
p1,1,0.269845,1.217532,[ 3 53] ; [ 7 57],[ 4.66666667 51.33333333] ; [ 5.33333333 58.66666667],0
