Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.423946,[139   8] ; [ 6 18],[124.64912281  22.35087719] ; [20.35087719  3.64912281],1
v4,1,6e-06,20.647745,[140   5] ; [17  7],[134.70414201  10.29585799] ; [22.29585799  1.70414201],1
a1,1,0.000158,14.276438,[  2 145] ; [ 4 20],[  5.15789474 141.84210526] ; [ 0.84210526 23.15789474],1
r1,1,0.000386,12.600283,[107  38] ; [ 9 15],[99.52662722 45.47337278] ; [16.47337278  7.52662722],1
p10,1,0.001891,9.652732,[108  33] ; [11 13],[101.69090909  39.30909091] ; [17.30909091  6.69090909],0
n6,1,0.001904,9.639611,[121  26] ; [13 11],[115.19298246  31.80701754] ; [18.80701754  5.19298246],0
s6,1,0.002013,9.537485,[86 56] ; [ 6 17],[79.17575758 62.82424242] ; [12.82424242 10.17575758],0
v2,1,0.002404,9.212407,[65 74] ; [ 3 20],[58.34567901 80.65432099] ; [ 9.65432099 13.34567901],0
s3,1,0.003199,8.690391,[77 67] ; [ 4 17],[70.69090909 73.30909091] ; [10.30909091 10.69090909],0
p7,1,0.003337,8.613562,[87 55] ; [ 7 17],[80.40963855 61.59036145] ; [13.59036145 10.40963855],0
p11,1,0.003785,8.384235,[110  37] ; [11 13],[104.01754386  42.98245614] ; [16.98245614  7.01754386],0
b3,1,0.004465,8.084436,[19 68] ; [9 7],[23.65048544 63.34951456] ; [ 4.34951456 11.65048544],0
b2,1,0.004465,8.084436,[19 68] ; [9 7],[23.65048544 63.34951456] ; [ 4.34951456 11.65048544],0
p2,1,0.005163,7.821498,[112  33] ; [12 12],[106.39053254  38.60946746] ; [17.60946746  6.39053254],0
p3,1,0.006611,7.375802,[67 78] ; [ 4 20],[60.91715976 84.08284024] ; [10.08284024 13.91715976],0
p4,1,0.009847,6.662324,[78 68] ; [ 6 18],[72.14117647 73.85882353] ; [11.85882353 12.14117647],0
a7,1,0.012501,6.23842,[94 52] ; [ 9 15],[88.45882353 57.54117647] ; [14.54117647  9.45882353],0
n3,1,0.016024,5.800189,[30  3] ; [10  6],[26.93877551  6.06122449] ; [13.06122449  2.93877551],0
p9,1,0.019567,5.450139,[112  32] ; [12 10],[107.56626506  36.43373494] ; [16.43373494  5.56626506],0
b5,1,0.047161,3.939652,[87 60] ; [ 9 15],[82.52631579 64.47368421] ; [13.47368421 10.52631579],0
d5,1,0.050461,3.826066,[74 72] ; [ 7 17],[69.56470588 76.43529412] ; [11.43529412 12.56470588],0
s2,1,0.065044,3.403867,[58 85] ; [ 5 19],[53.94610778 89.05389222] ; [ 9.05389222 14.94610778],0
n1,1,0.083641,2.992691,[11 22] ; [10  7],[13.86 19.14] ; [7.14 9.86],0
s8,1,0.084361,2.978807,[52 94] ; [ 4 19],[48.37869822 97.62130178] ; [ 7.62130178 15.37869822],0
b1,1,0.091042,2.855854,[53 94] ; [13 11],[56.73684211 90.26315789] ; [ 9.26315789 14.73684211],0
n2,1,0.091957,2.839773,[29  5] ; [11  6],[26.66666667  7.33333333] ; [13.33333333  3.66666667],0
a6,1,0.1048,2.630932,[93 54] ; [11 13],[89.40350877 57.59649123] ; [14.59649123  9.40350877],0
u3,1,0.125114,2.352107,[37 34] ; [3 8],[34.63414634 36.36585366] ; [5.36585366 5.63414634],0
d2,1,0.132443,2.263628,[ 34 113] ; [ 9 15],[ 36.96491228 110.03508772] ; [ 6.03508772 17.96491228],0
s7,1,0.158665,1.986905,[57 80] ; [ 6 17],[53.94375 83.05625] ; [ 9.05625 13.94375],0
s5,1,0.160049,1.973767,[ 36 104] ; [ 3 21],[ 33.29268293 106.70731707] ; [ 5.70731707 18.29268293],0
s4,1,0.171338,1.871194,[ 29 116] ; [ 2 22],[ 26.59763314 118.40236686] ; [ 4.40236686 19.59763314],0
n5,1,0.266013,1.237193,[106  40] ; [20  4],[108.21176471  37.78823529] ; [17.78823529  6.21176471],0
p6,1,0.301444,1.067797,[45 99] ; [ 5 19],[ 42.85714286 101.14285714] ; [ 7.14285714 16.85714286],0
p1,1,0.368202,0.809724,[ 20 125] ; [ 5 19],[ 21.44970414 123.55029586] ; [ 3.55029586 20.44970414],0
a2,1,0.389692,0.739904,[ 14 133] ; [ 1 23],[ 12.89473684 134.10526316] ; [ 2.10526316 21.89473684],0
v1,1,0.394516,0.724977,[67 76] ; [ 9 15],[65.07784431 77.92215569] ; [10.92215569 13.07784431],0
s1,1,0.495828,0.463855,[  7 135] ; [ 2 22],[  7.69879518 134.30120482] ; [ 1.30120482 22.69879518],0
p8,1,0.571164,0.320739,[65 78] ; [ 9 14],[63.74698795 79.25301205] ; [10.25301205 12.74698795],0
