Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,64.60695,[300  82] ; [53 77],[263.37109375 118.62890625] ; [89.62890625 40.37109375],1
d3,1,0.0,35.672635,[304  79] ; [68 62],[277.73099415 105.26900585] ; [94.26900585 35.73099415],1
u1,1,1.2e-05,19.199563,[ 95 288] ; [  9 121],[ 77.64522417 305.35477583] ; [ 26.35477583 103.64522417],1
a2,1,3.3e-05,17.216271,[118 265] ; [ 16 114],[100.04288499 282.95711501] ; [33.95711501 96.04288499],1
b5,1,0.000202,13.812489,[253 130] ; [62 68],[235.1754386 147.8245614] ; [79.8245614 50.1754386],1
u3,1,0.000377,12.643082,[71 29] ; [13 22],[62.22222222 37.77777778] ; [21.77777778 13.22222222],1
b1,1,0.00093,10.962904,[121 262] ; [62 68],[136.62573099 246.37426901] ; [46.37426901 83.62573099],1
r4,1,0.001975,9.572205,[360  23] ; [111  19],[351.64327485  31.35672515] ; [119.35672515  10.64327485],0
r3,1,0.012018,6.308208,[373   7] ; [122   8],[368.82352941  11.17647059] ; [126.17647059   3.82352941],0
r1,1,0.013755,6.069332,[325  55] ; [99 31],[315.92156863  64.07843137] ; [108.07843137  21.92156863],0
v2,1,0.014987,5.917959,[221 147] ; [60 66],[209.32793522 158.67206478] ; [71.67206478 54.32793522],0
r2,1,0.018073,5.58904,[364  13] ; [117  11],[359.08316832  17.91683168] ; [121.91683168   6.08316832],0
n4,1,0.022311,5.22139,[296  86] ; [112  17],[305.00195695  76.99804305] ; [102.99804305  26.00195695],0
d1,1,0.024009,5.093952,[246 137] ; [69 61],[235.1754386 147.8245614] ; [79.8245614 50.1754386],0
d5,1,0.02787,4.836099,[331  52] ; [101  28],[323.15625  59.84375] ; [108.84375  20.15625],0
n5,1,0.030121,4.70237,[293  87] ; [111  18],[301.61100196  78.38899804] ; [102.38899804  26.61100196],0
s7,1,0.034433,4.473094,[216 152] ; [88 39],[226.0040404 141.9959596] ; [77.9959596 49.0040404],0
d4,1,0.049788,3.84858,[333  50] ; [103  26],[326.1484375  56.8515625] ; [109.8515625  19.1484375],0
n3,1,0.07988,3.067336,[60 18] ; [20 13],[56.21621622 21.78378378] ; [23.78378378  9.21621622],0
v4,1,0.084427,2.977546,[372   9] ; [122   7],[369.04705882  11.95294118] ; [124.95294118   4.04705882],0
s8,1,0.113157,2.509567,[204 177] ; [80 50],[211.74951076 169.25048924] ; [72.25048924 57.74951076],0
n1,1,0.125311,2.34965,[27 51] ; [17 17],[30.64285714 47.35714286] ; [13.35714286 20.64285714],0
s5,1,0.171128,1.87303,[157 215] ; [62 64],[163.59036145 208.40963855] ; [55.40963855 70.59036145],0
b4,1,0.17796,1.814577,[232 151] ; [70 60],[225.46978558 157.53021442] ; [76.53021442 53.46978558],0
