Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.97892,[23 29] ; [289  49],[41.6 10.4] ; [270.4  67.6],1
n4,1,0.0,38.591245,[26 26] ; [291  47],[42.26666667  9.73333333] ; [274.73333333  63.26666667],1
r2,1,0.000161,14.233958,[46  6] ; [329   6],[50.3875969  1.6124031] ; [324.6124031  10.3875969],1
p11,1,0.00038,12.626182,[36 16] ; [298  41],[44.41943734  7.58056266] ; [289.58056266  49.41943734],1
p9,1,0.000407,12.49959,[39 13] ; [307  29],[46.37113402  5.62886598] ; [299.62886598  36.37113402],1
u1,1,0.003605,8.472677,[ 2 50] ; [ 70 269],[ 9.57544757 42.42455243] ; [ 62.42455243 276.57544757],0
s2,1,0.004034,8.268407,[17 34] ; [184 151],[26.55699482 24.44300518] ; [174.44300518 160.55699482],0
s7,1,0.004549,8.050729,[17 31] ; [185 138],[26.13477089 21.86522911] ; [175.86522911 147.13477089],0
p2,1,0.005189,7.8125,[43  9] ; [317  21],[48.  4.] ; [312.  26.],0
p4,1,0.006704,7.350594,[31 21] ; [260  77],[38.89974293 13.10025707] ; [252.10025707  84.89974293],0
p10,1,0.011425,6.397943,[40 12] ; [301  36],[45.58354756  6.41645244] ; [295.41645244  41.58354756],0
a8,1,0.018596,5.539113,[ 2 45] ; [ 54 250],[ 7.4985755 39.5014245] ; [ 48.5014245 255.4985755],0
s5,1,0.018952,5.505972,[13 39] ; [137 188],[20.68965517 31.31034483] ; [129.31034483 195.68965517],0
p5,1,0.01949,5.456998,[ 3 49] ; [ 64 275],[ 8.91048593 43.08951407] ; [ 58.08951407 280.91048593],0
d2,1,0.021232,5.307626,[19 33] ; [182 157],[26.7314578 25.2685422] ; [174.2685422 164.7314578],0
v1,1,0.025407,4.995919,[23 27] ; [209 125],[30.20833333 19.79166667] ; [201.79166667 132.20833333],0
p6,1,0.027084,4.88547,[17 33] ; [171 166],[24.28940568 25.71059432] ; [163.71059432 173.28940568],0
d1,1,0.027307,4.871281,[27 25] ; [229 110],[34.04603581 17.95396419] ; [221.95396419 117.04603581],0
p12,1,0.036607,4.368593,[ 1 51] ; [ 38 299],[ 5.21336761 46.78663239] ; [ 33.78663239 303.21336761],0
a3,1,0.038934,4.263736,[33 19] ; [258  78],[39. 13.] ; [252.  84.],0
a5,1,0.041585,4.152031,[36 16] ; [276  63],[41.49360614 10.50639386] ; [270.50639386  68.49360614],0
s8,1,0.04891,3.878444,[20 32] ; [178 157],[26.60465116 25.39534884] ; [171.39534884 163.60465116],0
d4,1,0.063544,3.44239,[40 12] ; [293  45],[44.4  7.6] ; [288.6  49.4],0
u2,1,0.084448,2.97714,[14  5] ; [42 39],[10.64  8.36] ; [45.36 35.64],0
a4,1,0.090334,2.868414,[18 34] ; [159 178],[23.66066838 28.33933162] ; [153.33933162 183.66066838],0
s6,1,0.114328,2.493352,[32 20] ; [237  91],[36.81052632 15.18947368] ; [232.18947368  95.81052632],0
s3,1,0.147402,2.098933,[25 26] ; [199 134],[29.75 21.25] ; [194.25 138.75],0
r4,1,0.166225,1.916666,[49  3] ; [331   8],[50.5370844  1.4629156] ; [329.4629156   9.5370844],0
v4,1,0.167706,1.903334,[49  3] ; [330   8],[50.53333333  1.46666667] ; [328.46666667   9.53333333],0
p3,1,0.178423,1.810714,[29 23] ; [221 117],[33.33333333 18.66666667] ; [216.66666667 121.33333333],0
b1,1,0.181728,1.783439,[25 27] ; [130 209],[20.61381074 31.38618926] ; [134.38618926 204.61381074],0
b5,1,0.187117,1.740176,[33 19] ; [182 157],[28.59335038 23.40664962] ; [186.40664962 152.59335038],0
p7,1,0.190553,1.713334,[38 12] ; [279  55],[41.27604167  8.72395833] ; [275.72395833  58.27604167],0
