Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,127.914533,[42 99] ; [254  48],[94.21218962 46.78781038] ; [201.78781038 100.21218962],1
n6,1,6e-06,20.49547,[91 50] ; [253  49],[109.48984199  31.51015801] ; [234.51015801  67.48984199],1
a5,1,6.6e-05,15.91948,[75 67] ; [219  85],[93.60538117 48.39461883] ; [200.39461883 103.60538117],1
a8,1,0.000159,14.259461,[  2 130] ; [ 37 244],[ 12.46489104 119.53510896] ; [ 26.53510896 254.46489104],1
a4,1,0.000195,13.875478,[ 37 105] ; [134 167],[54.81264108 87.18735892] ; [116.18735892 184.81264108],1
p11,1,0.000413,12.47366,[92 50] ; [244  60],[106.97757848  35.02242152] ; [229.02242152  74.97757848],1
p4,1,0.000457,12.283172,[50 91] ; [160 140],[67.14285714 73.85714286] ; [142.85714286 157.14285714],1
p10,1,0.000526,12.022007,[87 53] ; [233  66],[102.0501139  37.9498861] ; [217.9498861  81.0501139],1
d2,1,0.000546,11.951631,[43 99] ; [143 157],[59.75565611 82.24434389] ; [126.24434389 173.75565611],1
v1,1,0.000869,11.087648,[50 88] ; [158 138],[66.13824885 71.86175115] ; [141.86175115 154.13824885],1
p3,1,0.001669,9.88186,[ 41 101] ; [134 167],[56.09480813 85.90519187] ; [118.90519187 182.09480813],0
a2,1,0.001882,9.661314,[ 14 128] ; [ 67 237],[ 25.78923767 116.21076233] ; [ 55.21076233 248.78923767],0
r4,1,0.003438,8.558897,[117  25] ; [279  25],[126.08071749  15.91928251] ; [269.91928251  34.08071749],0
s1,1,0.010218,6.596445,[  7 135] ; [  3 293],[  3.24200913 138.75799087] ; [  6.75799087 289.24200913],0
p1,1,0.012345,6.26059,[  4 136] ; [ 29 274],[ 10.42889391 129.57110609] ; [ 22.57110609 280.42889391],0
d1,1,0.019225,5.480951,[63 79] ; [171 133],[74.50224215 67.49775785] ; [159.49775785 144.50224215],0
b2,1,0.020649,5.356157,[14 49] ; [ 66 106],[21.44680851 41.55319149] ; [ 58.55319149 113.44680851],0
b3,1,0.020649,5.356157,[14 49] ; [ 66 106],[21.44680851 41.55319149] ; [ 58.55319149 113.44680851],0
r1,1,0.020881,5.336677,[99 42] ; [242  60],[108.53498871  32.46501129] ; [232.46501129  69.53498871],0
a3,1,0.024659,5.047648,[74 67] ; [193 110],[84.79054054 56.20945946] ; [182.20945946 120.79054054],0
n1,1,0.027166,4.880223,[11 41] ; [24 35],[16.3963964 35.6036036] ; [18.6036036 40.3963964],0
s4,1,0.029172,4.757453,[ 26 116] ; [ 32 265],[ 18.76082005 123.23917995] ; [ 39.23917995 257.76082005],0
b1,1,0.031288,4.63711,[ 42 100] ; [122 182],[52.21524664 89.78475336] ; [111.78475336 192.21524664],0
u1,1,0.031912,4.603222,[  9 133] ; [ 40 264],[ 15.60089686 126.39910314] ; [ 33.39910314 270.60089686],0
a6,1,0.038735,4.272452,[89 53] ; [220  84],[98.38116592 43.61883408] ; [210.61883408  93.38116592],0
v3,1,0.042114,4.130603,[ 34 102] ; [101 189],[43.09859155 92.90140845] ; [ 91.90140845 198.09859155],0
p7,1,0.049819,3.847539,[65 72] ; [172 127],[74.47018349 62.52981651] ; [162.52981651 136.47018349],0
d5,1,0.050666,3.819283,[102  39] ; [245  59],[109.94831461  31.05168539] ; [237.05168539  66.94831461],0
p6,1,0.052467,3.760809,[ 28 112] ; [ 85 211],[ 36.28440367 103.71559633] ; [ 76.71559633 219.28440367],0
p2,1,0.05445,3.698862,[101  39] ; [241  59],[108.81818182  31.18181818] ; [233.18181818  66.81818182],0
s8,1,0.099426,2.714731,[ 20 121] ; [ 63 241],[ 26.2988764 114.7011236] ; [ 56.7011236 247.2988764],0
p9,1,0.111101,2.538493,[102  39] ; [236  62],[108.56036446  32.43963554] ; [229.43963554  68.56036446],0
