Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.022453,5.210302,[1 1] ; [ 1 22],[0.16 1.84] ; [ 1.84 21.16],0
u3,1,0.263552,1.25,[1 1] ; [ 3 15],[0.4 1.6] ; [ 3.6 14.4],0
a8,1,0.268807,1.222826,[1 1] ; [ 4 19],[0.4 1.6] ; [ 4.6 18.4],0
a4,1,0.346912,0.884722,[1 1] ; [ 5 19],[0.46153846 1.53846154] ; [ 5.53846154 18.46153846],0
s3,1,0.443789,0.586466,[1 1] ; [ 6 18],[0.53846154 1.46153846] ; [ 6.46153846 17.53846154],0
s6,1,0.539667,0.376157,[1 1] ; [ 7 17],[0.61538462 1.38461538] ; [ 7.38461538 16.61538462],0
p8,1,0.667167,0.184934,[1 1] ; [ 8 15],[0.72 1.28] ; [ 8.28 14.72],0
a5,1,0.72701,0.121875,[1 1] ; [ 9 15],[0.76923077 1.23076923] ; [ 9.23076923 14.76923077],0
a7,1,0.72701,0.121875,[1 1] ; [ 9 15],[0.76923077 1.23076923] ; [ 9.23076923 14.76923077],0
p10,1,0.763441,0.09058,[1 1] ; [ 9 14],[0.8 1.2] ; [ 9.2 13.8],0
n4,1,0.818726,0.052525,[1 1] ; [14 10],[1.15384615 0.84615385] ; [13.84615385 10.15384615],0
n6,1,0.818726,0.052525,[1 1] ; [14 10],[1.15384615 0.84615385] ; [13.84615385 10.15384615],0
p11,1,0.818726,0.052525,[1 1] ; [14 10],[1.15384615 0.84615385] ; [13.84615385 10.15384615],0
b5,1,0.909583,0.012897,[1 1] ; [13 11],[1.07692308 0.92307692] ; [12.92307692 11.07692308],0
p9,1,0.952933,0.003484,[1 1] ; [12 11],[1.04 0.96] ; [11.96 11.04],0
u2,1,1.0,0.0,[1 1] ; [9 9],[1. 1.] ; [9. 9.],0
