Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,91.260257,[ 5 52] ; [239  82],[36.79365079 20.20634921] ; [207.20634921 113.79365079],1
d5,1,0.0,50.908214,[29 28] ; [286  35],[47.5  9.5] ; [267.5  53.5],1
d3,1,0.0,41.017559,[21 36] ; [251  70],[41.01587302 15.98412698] ; [230.98412698  90.01587302],1
d2,1,2.3e-05,17.911461,[18 39] ; [198 123],[32.57142857 24.42857143] ; [183.42857143 137.57142857],1
a4,1,4.5e-05,16.634099,[15 42] ; [178 142],[29.18037135 27.81962865] ; [163.81962865 156.18037135],1
a3,1,5.7e-05,16.188309,[37 20] ; [276  43],[47.44946809  9.55053191] ; [265.55053191  53.44946809],1
a2,1,0.000212,13.723236,[ 5 52] ; [106 215],[16.73809524 40.26190476] ; [ 94.26190476 226.73809524],1
u1,1,0.000306,13.034082,[ 4 53] ; [ 96 225],[15.07936508 41.92063492] ; [ 84.92063492 236.07936508],1
r3,1,0.005917,7.575274,[51  6] ; [312   9],[54.73809524  2.26190476] ; [308.26190476  12.73809524],0
v2,1,0.010883,6.484399,[25 31] ; [197 117],[33.6 22.4] ; [188.4 125.6],0
n4,1,0.01374,6.071258,[43 13] ; [285  36],[48.72148541  7.27851459] ; [279.27851459  41.72148541],0
a5,1,0.015895,5.81441,[39 18] ; [264  57],[45.69047619 11.30952381] ; [257.30952381  63.69047619],0
p3,1,0.044687,4.030403,[26 30] ; [195 126],[32.82758621 23.17241379] ; [188.17241379 132.82758621],0
p11,1,0.051407,3.794979,[41 16] ; [266  55],[46.29365079 10.70634921] ; [260.70634921  60.29365079],0
b2,1,0.071833,3.240633,[12 28] ; [105 127],[17.20588235 22.79411765] ; [ 99.79411765 132.20588235],0
b3,1,0.071833,3.240633,[12 28] ; [105 127],[17.20588235 22.79411765] ; [ 99.79411765 132.20588235],0
r1,1,0.078425,3.097243,[43 13] ; [276  45],[47.38461538  8.61538462] ; [271.61538462  49.38461538],0
p1,1,0.079214,3.080958,[10 47] ; [ 31 289],[ 6.19893899 50.80106101] ; [ 34.80106101 285.19893899],0
p4,1,0.088898,2.894214,[34 23] ; [227  93],[39.46153846 17.53846154] ; [221.53846154  98.46153846],0
s4,1,0.138652,2.192859,[16 41] ; [ 62 257],[11.82446809 45.17553191] ; [ 66.17553191 252.82446809],0
u2,1,0.142037,2.155756,[ 9 11] ; [29 16],[11.69230769  8.30769231] ; [26.30769231 18.69230769],0
p9,1,0.150245,2.069763,[48  9] ; [287  30],[51.05614973  5.94385027] ; [283.94385027  33.05614973],0
p12,1,0.151247,2.059626,[ 3 54] ; [ 37 281],[ 6.08 50.92] ; [ 33.92 284.08],0
a1,1,0.154813,2.024172,[ 1 56] ; [ 21 300],[ 3.31746032 53.68253968] ; [ 18.68253968 302.31746032],0
s1,1,0.154957,2.022761,[ 5 51] ; [ 14 304],[ 2.84491979 53.15508021] ; [ 16.15508021 301.84491979],0
b4,1,0.1995,1.646034,[28 29] ; [187 134],[32.42063492 24.57936508] ; [182.57936508 138.42063492],0
v3,1,0.211087,1.563954,[23 34] ; [153 157],[27.33514986 29.66485014] ; [148.66485014 161.33514986],0
v1,1,0.21788,1.518281,[28 28] ; [183 128],[32.19618529 23.80381471] ; [178.80381471 132.19618529],0
u3,1,0.279773,1.168191,[11  9] ; [31 14],[12.92307692  7.07692308] ; [29.07692308 15.92307692],0
s8,1,0.293335,1.104252,[37 20] ; [229  90],[40.32446809 16.67553191] ; [225.67553191  93.32446809],0
u4,1,0.313207,1.017105,[ 1 56] ; [ 15 306],[ 2.41269841 54.58730159] ; [ 13.58730159 307.41269841],0
a7,1,0.327434,0.959018,[37 20] ; [229  92],[40.11111111 16.88888889] ; [225.88888889  95.11111111],0
a6,1,0.384361,0.756708,[34 23] ; [210 110],[36.89124668 20.10875332] ; [207.10875332 112.89124668],0
v4,1,0.412198,0.672451,[54  3] ; [311  10],[55.03968254  1.96031746] ; [309.96031746  11.03968254],0
n2,1,0.43013,0.622471,[14  3] ; [46 17],[12.75  4.25] ; [47.25 15.75],0
n3,1,0.488148,0.480605,[13  4] ; [42 20],[11.83544304  5.16455696] ; [43.16455696 18.83544304],0
p6,1,0.512276,0.429414,[25 32] ; [153 162],[27.27419355 29.72580645] ; [150.72580645 164.27419355],0
p10,1,0.531893,0.390773,[50  6] ; [275  44],[48.53333333  7.46666667] ; [276.46666667  42.53333333],0
s3,1,0.580657,0.305173,[40 16] ; [239  80],[41.664 14.336] ; [237.336  81.664],0
a8,1,0.595699,0.281532,[ 8 45] ; [ 52 235],[ 9.35294118 43.64705882] ; [ 50.64705882 236.35294118],0
p8,1,0.602133,0.271791,[31 26] ; [183 132],[32.79032258 24.20967742] ; [181.20967742 133.79032258],0
s6,1,0.609652,0.260682,[45 10] ; [268  49],[46.27688172  8.72311828] ; [266.72311828  50.27688172],0
s2,1,0.645221,0.211979,[40 17] ; [234  86],[41.4270557 15.5729443] ; [232.5729443  87.4270557],0
r4,1,0.669478,0.182213,[52  5] ; [298  23],[52.77777778  4.22222222] ; [297.22222222  23.77777778],0
p2,1,0.683184,0.166564,[48  9] ; [276  44],[48.9867374  8.0132626] ; [275.0132626  44.9867374],0
s5,1,0.689111,0.160049,[24 32] ; [140 166],[25.37016575 30.62983425] ; [138.62983425 167.37016575],0
b5,1,0.699062,0.14945,[32 25] ; [189 132],[33.32539683 23.67460317] ; [187.67460317 133.32539683],0
p7,1,0.735558,0.114069,[39 18] ; [219  91],[40.07084469 16.92915531] ; [217.92915531  92.07084469],0
n5,1,0.822152,0.050525,[48  9] ; [274  47],[48.55555556  8.44444444] ; [273.44444444  47.55555556],0
n1,1,0.875087,0.024712,[8 9] ; [31 32],[8.2875 8.7125] ; [30.7125 32.2875],0
r2,1,0.888895,0.019517,[55  2] ; [307  10],[55.17112299  1.82887701] ; [306.82887701  10.17112299],0
b1,1,0.932607,0.007151,[22 35] ; [122 199],[21.71428571 35.28571429] ; [122.28571429 198.71428571],0
p5,1,0.971657,0.001262,[10 47] ; [ 55 262],[ 9.90641711 47.09358289] ; [ 55.09358289 261.90641711],0
