Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.2e-05,16.789504,[15 79] ; [27 31],[25.97368421 68.02631579] ; [16.02631579 41.97368421],1
a8,1,0.0002,13.833193,[ 2 86] ; [11 41],[ 8.17142857 79.82857143] ; [ 4.82857143 47.17142857],1
s7,1,0.000332,12.880768,[22 66] ; [31 26],[32.16551724 55.83448276] ; [20.83448276 36.16551724],1
p2,1,0.000695,11.502471,[48 48] ; [45 13],[57.97402597 38.02597403] ; [35.02597403 22.97402597],1
s3,1,0.00327,8.650407,[35 60] ; [35 22],[43.75 51.25] ; [26.25 30.75],0
u4,1,0.018516,5.546684,[ 1 95] ; [ 5 53],[ 3.74025974 92.25974026] ; [ 2.25974026 55.74025974],0
p6,1,0.026491,4.923658,[18 75] ; [20 36],[23.71812081 69.28187919] ; [14.28187919 41.71812081],0
s5,1,0.043424,4.078814,[14 78] ; [16 39],[18.7755102 73.2244898] ; [11.2244898 43.7755102],0
n1,1,0.045087,4.015394,[12 25] ; [13  9],[15.6779661 21.3220339] ; [ 9.3220339 12.6779661],0
n3,1,0.053613,3.724694,[18 19] ; [17  6],[21.58333333 15.41666667] ; [13.41666667  9.58333333],0
b5,1,0.059671,3.546493,[55 41] ; [42 16],[60.46753247 35.53246753] ; [36.53246753 21.46753247],0
s6,1,0.067184,3.350518,[44 50] ; [36 22],[49.47368421 44.52631579] ; [30.52631579 27.47368421],0
p7,1,0.071655,3.244701,[33 63] ; [28 29],[38.2745098 57.7254902] ; [22.7254902 34.2745098],0
r2,1,0.072796,3.218824,[81 14] ; [54  3],[84.375 10.625] ; [50.625  6.375],0
p11,1,0.073697,3.198703,[42 54] ; [34 24],[47.37662338 48.62337662] ; [28.62337662 29.37662338],0
a3,1,0.076134,3.145559,[59 37] ; [43 14],[64. 32.] ; [38. 19.],0
b1,1,0.080857,3.047585,[52 44] ; [23 35],[46.75324675 49.24675325] ; [28.24675325 29.75324675],0
v4,1,0.092264,2.834418,[76 20] ; [52  6],[79.79220779 16.20779221] ; [48.20779221  9.79220779],0
r3,1,0.110513,2.546869,[81 15] ; [54  4],[84.15584416 11.84415584] ; [50.84415584  7.15584416],0
p5,1,0.134737,2.237062,[ 2 94] ; [ 4 54],[ 3.74025974 92.25974026] ; [ 2.25974026 55.74025974],0
a4,1,0.148875,2.083737,[41 54] ; [32 26],[45.32679739 49.67320261] ; [27.67320261 30.32679739],0
n5,1,0.149116,2.081272,[44 52] ; [33 24],[48.31372549 47.68627451] ; [28.68627451 28.31372549],0
r4,1,0.158388,1.989554,[68 28] ; [47 11],[71.68831169 24.31168831] ; [43.31168831 14.68831169],0
s2,1,0.208735,1.58018,[31 63] ; [25 33],[34.63157895 59.36842105] ; [21.36842105 36.63157895],0
v2,1,0.21556,1.533686,[41 54] ; [30 26],[44.66887417 50.33112583] ; [26.33112583 29.66887417],0
p8,1,0.261222,1.262268,[27 69] ; [21 36],[30.11764706 65.88235294] ; [17.88235294 39.11764706],0
d3,1,0.269101,1.221325,[63 33] ; [43 15],[66.07792208 29.92207792] ; [39.92207792 18.07792208],0
p4,1,0.284563,1.145169,[37 59] ; [27 30],[40.15686275 55.84313725] ; [23.84313725 33.15686275],0
n4,1,0.305894,1.048323,[56 40] ; [38 19],[58.98039216 37.01960784] ; [35.01960784 21.98039216],0
n2,1,0.429656,0.623753,[22 15] ; [16  7],[23.43333333 13.56666667] ; [14.56666667  8.43333333],0
s1,1,0.439503,0.59758,[ 6 89] ; [ 2 56],[ 4.96732026 90.03267974] ; [ 3.03267974 54.96732026],0
a6,1,0.447427,0.577162,[57 39] ; [38 20],[59.22077922 36.77922078] ; [35.77922078 22.22077922],0
v1,1,0.460316,0.545127,[37 59] ; [25 31],[39.15789474 56.84210526] ; [22.84210526 33.15789474],0
u2,1,0.469706,0.522667,[19 16] ; [6 8],[17.85714286 17.14285714] ; [7.14285714 6.85714286],0
a5,1,0.577402,0.310454,[62 34] ; [40 18],[63.58441558 32.41558442] ; [38.41558442 19.58441558],0
r1,1,0.657818,0.196185,[68 28] ; [43 15],[69.19480519 26.80519481] ; [41.80519481 16.19480519],0
n6,1,0.661684,0.191484,[60 35] ; [38 19],[61.25 33.75] ; [36.75 20.25],0
p1,1,0.676978,0.173548,[ 5 90] ; [ 4 54],[ 5.58823529 89.41176471] ; [ 3.41176471 54.58823529],0
a7,1,0.678049,0.172331,[66 30] ; [38 20],[64.83116883 31.16883117] ; [39.16883117 18.83116883],0
d2,1,0.6819,0.167995,[54 41] ; [31 27],[52.77777778 42.22222222] ; [32.22222222 25.77777778],0
u3,1,0.695711,0.152972,[20 17] ; [9 6],[20.63461538 16.36538462] ; [8.36538462 6.63461538],0
u1,1,0.725059,0.123697,[17 79] ; [ 9 49],[16.20779221 79.79220779] ; [ 9.79220779 48.20779221],0
d1,1,0.74049,0.109696,[57 39] ; [36 22],[57.97402597 38.02597403] ; [35.02597403 22.97402597],0
v3,1,0.828667,0.046834,[26 67] ; [16 38],[26.57142857 66.42857143] ; [15.42857143 38.57142857],0
a1,1,0.874636,0.024892,[ 6 90] ; [ 4 54],[ 6.23376623 89.76623377] ; [ 3.76623377 54.23376623],0
s4,1,0.884745,0.021012,[14 80] ; [ 8 49],[13.69536424 80.30463576] ; [ 8.30463576 48.69536424],0
p3,1,0.906203,0.013884,[32 63] ; [19 39],[31.66666667 63.33333333] ; [19.33333333 38.66666667],0
b2,1,0.93305,0.007057,[19 38] ; [14 27],[19.19387755 37.80612245] ; [13.80612245 27.19387755],0
b3,1,0.93305,0.007057,[19 38] ; [14 27],[19.19387755 37.80612245] ; [13.80612245 27.19387755],0
d5,1,0.941137,0.005453,[79 17] ; [48 10],[79.16883117 16.83116883] ; [47.83116883 10.16883117],0
a2,1,0.942479,0.005206,[22 74] ; [13 45],[21.81818182 74.18181818] ; [13.18181818 44.81818182],0
b4,1,0.992953,7.8e-05,[58 38] ; [35 23],[57.97402597 38.02597403] ; [35.02597403 22.97402597],0
