Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,98.155608,[304  64] ; [127 152],[245.14374034 122.85625966] ; [185.85625966  93.14374034],1
p4,1,0.0,53.037401,[282  90] ; [137 147],[237.60365854 134.39634146] ; [181.39634146 102.60365854],1
p3,1,0.0,51.36492,[248 124] ; [109 174],[202.75419847 169.24580153] ; [154.24580153 128.75419847],1
p6,1,0.0,41.539604,[192 178] ; [ 76 207],[151.85298622 218.14701378] ; [116.14701378 166.85298622],1
p5,1,0.0,28.515272,[ 76 295] ; [ 16 263],[ 52.51076923 318.48923077] ; [ 39.48923077 239.51076923],1
p2,1,0.0,27.276699,[345  25] ; [225  58],[322.97090352  47.02909648] ; [247.02909648  35.97090352],1
p11,1,1.6e-05,18.665106,[335  37] ; [221  63],[315.29268293  56.70731707] ; [240.70731707  43.29268293],1
b5,1,0.000534,11.99371,[199 173] ; [190  94],[220.59146341 151.40853659] ; [168.40853659 115.59146341],1
p1,1,0.001322,10.311237,[ 47 323] ; [ 15 269],[ 35.0764526 334.9235474] ; [ 26.9235474 257.0764526],0
v1,1,0.00144,10.153435,[226 139] ; [134 138],[206.27943485 158.72056515] ; [153.72056515 118.27943485],0
s5,1,0.006614,7.374858,[149 205] ; [ 86 187],[132.67942584 221.32057416] ; [102.32057416 170.67942584],0
n5,1,0.007683,7.106032,[316  55] ; [218  65],[302.9266055  68.0733945] ; [231.0733945  51.9266055],0
r4,1,0.013297,6.129157,[351  21] ; [253  31],[342.51219512  29.48780488] ; [261.48780488  22.51219512],0
v3,1,0.014621,5.961573,[164 198] ; [ 97 175],[149.02523659 212.97476341] ; [111.97476341 160.02523659],0
p12,1,0.019573,5.449559,[ 45 325] ; [ 19 265],[ 36.20795107 333.79204893] ; [ 27.79204893 256.20795107],0
s8,1,0.022616,5.197736,[193 176] ; [123 161],[178.56661562 190.43338438] ; [137.43338438 146.56661562],0
n4,1,0.038435,4.285684,[314  58] ; [221  62],[303.84732824  68.15267176] ; [231.15267176  51.84732824],0
r1,1,0.051102,3.804933,[307  64] ; [216  66],[297.14088821  73.85911179] ; [225.85911179  56.14088821],0
v4,1,0.054462,3.698496,[360   9] ; [268  15],[355.41717791  13.58282209] ; [272.58282209  10.41717791],0
a6,1,0.068226,3.325187,[243 128] ; [205  79],[253.75267176 117.24732824] ; [194.24732824  89.75267176],0
p10,1,0.085825,2.950989,[347  22] ; [256  27],[341.26840491  27.73159509] ; [261.73159509  21.26840491],0
s7,1,0.102165,2.671419,[197 157] ; [135 140],[186.84896661 167.15103339] ; [145.15103339 129.84896661],0
d4,1,0.148687,2.085668,[315  56] ; [229  55],[308.12824427  62.87175573] ; [235.87175573  48.12824427],0
a5,1,0.16716,1.90823,[291  81] ; [209  75],[283.53658537  88.46341463] ; [216.46341463  67.53658537],0
a2,1,0.17529,1.837111,[ 85 287] ; [ 78 206],[ 92.43292683 279.56707317] ; [ 70.56707317 213.43292683],0
a8,1,0.178846,1.807188,[ 55 283] ; [ 32 227],[ 49.25628141 288.74371859] ; [ 37.74371859 221.25628141],0
d1,1,0.180343,1.794791,[234 138] ; [164 120],[225.69512195 146.30487805] ; [172.30487805 111.69512195],0
u1,1,0.230045,1.44058,[ 66 306] ; [ 61 223],[ 72.01829268 299.98170732] ; [ 54.98170732 229.01829268],0
r2,1,0.346254,0.887139,[351  15] ; [265  16],[348.46367852  17.53632148] ; [267.53632148  13.46367852],0
a1,1,0.368662,0.808168,[ 20 352] ; [ 11 273],[ 17.57926829 354.42073171] ; [ 13.42073171 270.57926829],0
s6,1,0.376454,0.782251,[259  99] ; [195  87],[253.95625 104.04375] ; [200.04375  81.95625],0
v2,1,0.381859,0.764709,[215 146] ; [152 119],[209.63132911 151.36867089] ; [157.36867089 113.63132911],0
s1,1,0.404498,0.694915,[ 12 359] ; [  6 273],[ 10.27384615 360.72615385] ; [  7.72615385 271.27384615],0
n3,1,0.445849,0.581184,[42 17] ; [60 18],[43.9270073 15.0729927] ; [58.0729927 19.9270073],0
a4,1,0.446588,0.579297,[170 200] ; [139 145],[174.81651376 195.18348624] ; [134.18348624 149.81651376],0
d2,1,0.512858,0.428231,[181 191] ; [145 138],[185.1480916 186.8519084] ; [140.8519084 142.1480916],0
n2,1,0.518214,0.417446,[46 14] ; [56 22],[44.34782609 15.65217391] ; [57.65217391 20.34782609],0
b4,1,0.562785,0.334905,[213 159] ; [169 115],[216.62195122 155.37804878] ; [165.37804878 118.62195122],0
d5,1,0.58833,0.29296,[302  69] ; [235  48],[304.62844037  66.37155963] ; [232.37155963  50.62844037],0
a7,1,0.597749,0.278404,[273  98] ; [203  80],[270.02446483 100.97553517] ; [205.97553517  77.02446483],0
u2,1,0.627453,0.235531,[52 50] ; [41 34],[53.59322034 48.40677966] ; [39.40677966 35.59322034],0
u3,1,0.642683,0.21525,[53 48] ; [42 33],[54.51704545 46.48295455] ; [40.48295455 34.51704545],0
b1,1,0.655397,0.199164,[128 244] ; [ 93 191],[125.32317073 246.67682927] ; [ 95.67682927 188.32317073],0
r3,1,0.673681,0.177326,[355  14] ; [274   9],[355.98312883  13.01687117] ; [273.01687117   9.98312883],0
u4,1,0.697985,0.150577,[ 11 360] ; [  7 277],[ 10.19541985 360.80458015] ; [  7.80458015 276.19541985],0
d3,1,0.829019,0.046639,[260 112] ; [200  83],[261.2519084 110.7480916] ; [198.7480916  84.2519084],0
s4,1,0.906395,0.013827,[ 64 303] ; [ 50 231],[ 64.56481481 302.43518519] ; [ 49.43518519 231.56481481],0
a3,1,0.925345,0.00878,[270  99] ; [208  75],[270.52453988  98.47546012] ; [207.47546012  75.52453988],0
