Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.841635,[45 20] ; [12 35],[33.08035714 31.91964286] ; [23.91964286 23.08035714],1
r1,1,0.001629,9.926429,[58  9] ; [30 19],[50.82758621 16.17241379] ; [37.17241379 11.82758621],0
v3,1,0.001931,9.614043,[28 36] ; [ 8 41],[20.38938053 43.61061947] ; [15.61061947 33.38938053],0
n4,1,0.003352,8.605106,[58  9] ; [31 18],[51.40517241 15.59482759] ; [37.59482759 11.40517241],0
a5,1,0.007801,7.078515,[49 18] ; [24 25],[42.1637931 24.8362069] ; [30.8362069 18.1637931],0
p10,1,0.014487,5.977857,[56 10] ; [32 17],[50.50434783 15.49565217] ; [37.49565217 11.50434783],0
r4,1,0.015252,5.887111,[64  3] ; [40  9],[60.06896552  6.93103448] ; [43.93103448  5.06896552],0
b4,1,0.018599,5.538845,[46 21] ; [23 26],[39.85344828 27.14655172] ; [29.14655172 19.85344828],0
n5,1,0.023724,5.114665,[57 10] ; [33 16],[51.98275862 15.01724138] ; [38.01724138 10.98275862],0
p9,1,0.043816,4.06364,[59  8] ; [36 13],[54.87068966 12.12931034] ; [40.12931034  8.87068966],0
p5,1,0.048996,3.875498,[ 8 59] ; [ 1 48],[ 5.19827586 61.80172414] ; [ 3.80172414 45.19827586],0
s8,1,0.052518,3.759177,[39 27] ; [20 29],[33.86086957 32.13913043] ; [25.13913043 23.86086957],0
s4,1,0.054651,3.692716,[ 7 60] ; [11 35],[10.67256637 56.32743363] ; [ 7.32743363 38.67256637],0
d5,1,0.060777,3.516051,[56 11] ; [33 15],[51.85217391 15.14782609] ; [37.14782609 10.85217391],0
s6,1,0.065438,3.39389,[49 16] ; [29 20],[44.47368421 20.52631579] ; [33.52631579 15.47368421],0
n6,1,0.07784,3.109431,[60  7] ; [38 11],[56.60344828 10.39655172] ; [41.39655172  7.60344828],0
p1,1,0.089505,2.883247,[ 9 58] ; [ 2 47],[ 6.35344828 60.64655172] ; [ 4.64655172 44.35344828],0
a4,1,0.115295,2.480103,[34 32] ; [18 31],[29.84347826 36.15652174] ; [22.15652174 26.84347826],0
d4,1,0.1215,2.397874,[57 10] ; [36 13],[53.71551724 13.28448276] ; [39.28448276  9.71551724],0
r3,1,0.122439,2.385839,[64  3] ; [43  6],[61.80172414  5.19827586] ; [45.19827586  3.80172414],0
s5,1,0.201869,1.628804,[26 39] ; [13 33],[22.83783784 42.16216216] ; [16.16216216 29.83783784],0
r2,1,0.203432,1.617562,[65  2] ; [44  4],[63.50434783  3.49565217] ; [45.49565217  2.50434783],0
n1,1,0.278092,1.176389,[8 7] ; [ 7 13],[6.42857143 8.57142857] ; [ 8.57142857 11.42857143],0
u1,1,0.303498,1.05876,[13 54] ; [ 6 43],[10.97413793 56.02586207] ; [ 8.02586207 40.97413793],0
b1,1,0.314877,1.010106,[20 47] ; [19 30],[22.52586207 44.47413793] ; [16.47413793 32.52586207],0
p4,1,0.323571,0.974459,[43 24] ; [27 22],[40.43103448 26.56896552] ; [29.56896552 19.43103448],0
u2,1,0.342412,0.90138,[13 11] ; [13  6],[14.51162791  9.48837209] ; [11.48837209  7.51162791],0
s1,1,0.388781,0.742751,[ 3 63] ; [ 4 43],[ 4.08849558 61.91150442] ; [ 2.91150442 44.08849558],0
v4,1,0.411171,0.675412,[65  2] ; [46  3],[64.11206897  2.88793103] ; [46.88793103  2.11206897],0
d1,1,0.441906,0.591327,[39 28] ; [25 24],[36.96551724 30.03448276] ; [27.03448276 21.96551724],0
a1,1,0.477414,0.504765,[ 3 64] ; [ 1 48],[ 2.31034483 64.68965517] ; [ 1.68965517 47.31034483],0
n2,1,0.529368,0.395604,[10  5] ; [16  5],[10.83333333  4.16666667] ; [15.16666667  5.83333333],0
d3,1,0.602097,0.271845,[50 17] ; [33 14],[48.78070175 18.21929825] ; [34.21929825 12.78070175],0
b2,1,0.61985,0.246078,[20 24] ; [ 9 14],[19.04477612 24.95522388] ; [ 9.95522388 13.04477612],0
b3,1,0.61985,0.246078,[20 24] ; [ 9 14],[19.04477612 24.95522388] ; [ 9.95522388 13.04477612],0
p7,1,0.621306,0.244036,[51 14] ; [35 12],[49.91071429 15.08928571] ; [36.08928571 10.91071429],0
p11,1,0.646572,0.21025,[53 14] ; [37 12],[51.98275862 15.01724138] ; [38.01724138 10.98275862],0
s2,1,0.661251,0.192007,[35 31] ; [28 21],[36.15652174 29.84347826] ; [26.84347826 22.15652174],0
p12,1,0.692764,0.15611,[ 3 64] ; [ 3 46],[ 3.46551724 63.53448276] ; [ 2.53448276 46.46551724],0
s3,1,0.719822,0.128663,[38 27] ; [27 22],[37.06140351 27.93859649] ; [27.93859649 21.06140351],0
a2,1,0.735862,0.113797,[14 53] ; [ 9 40],[13.28448276 53.71551724] ; [ 9.71551724 39.28448276],0
s7,1,0.743263,0.10728,[34 30] ; [24 24],[33.14285714 30.85714286] ; [24.85714286 23.14285714],0
a3,1,0.744849,0.105911,[43 24] ; [30 19],[42.1637931 24.8362069] ; [30.8362069 18.1637931],0
b5,1,0.747268,0.103841,[47 20] ; [33 16],[46.20689655 20.79310345] ; [33.79310345 15.20689655],0
p8,1,0.772714,0.083421,[36 31] ; [25 24],[35.23275862 31.76724138] ; [25.76724138 23.23275862],0
u3,1,0.80687,0.059764,[13 11] ; [11  8],[13.39534884 10.60465116] ; [10.60465116  8.39534884],0
a6,1,0.820349,0.051573,[41 26] ; [31 18],[41.5862069 25.4137931] ; [30.4137931 18.5862069],0
p2,1,0.923345,0.009259,[57 10] ; [42  7],[57.18103448  9.81896552] ; [41.81896552  7.18103448],0
d2,1,0.943024,0.005108,[31 36] ; [23 26],[31.18965517 35.81034483] ; [22.81034483 26.18965517],0
a8,1,0.983856,0.000409,[ 9 52] ; [ 7 40],[ 9.03703704 51.96296296] ; [ 6.96296296 40.03703704],0
a7,1,0.991513,0.000113,[46 21] ; [33 15],[46.02608696 20.97391304] ; [32.97391304 15.02608696],0
n3,1,1.0,0.0,[10  4] ; [15  6],[10.  4.] ; [15.  6.],0
