Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,64.584671,[225  54] ; [40 65],[192.5390625  86.4609375] ; [72.4609375 32.5390625],1
a8,1,0.359916,0.838186,[ 35 207] ; [11 91],[ 32.36046512 209.63953488] ; [13.63953488 88.36046512],0
v3,1,0.385222,0.753971,[117 149] ; [50 52],[120.71195652 145.28804348] ; [46.28804348 55.71195652],0
p2,1,0.397741,0.715145,[250  29] ; [90 14],[247.67624021  31.32375979] ; [92.32375979 11.67624021],0
s6,1,0.411616,0.674128,[198  76] ; [78 24],[201.12765957  72.87234043] ; [74.87234043 27.12765957],0
n5,1,0.466039,0.531352,[219  60] ; [78 26],[216.35248042  62.64751958] ; [80.64751958 23.35248042],0
a3,1,0.488527,0.479768,[216  62] ; [85 20],[218.48041775  59.51958225] ; [82.51958225 22.48041775],0
n2,1,0.501676,0.451389,[35 10] ; [14  6],[33.92307692 11.07692308] ; [15.07692308  4.92307692],0
d2,1,0.636025,0.223979,[161 119] ; [57 47],[158.95833333 121.04166667] ; [59.04166667 44.95833333],0
s2,1,0.672344,0.178872,[159 117] ; [63 42],[160.81889764 115.18110236] ; [61.18110236 43.81889764],0
a1,1,0.678462,0.171863,[ 18 262] ; [ 8 97],[ 18.90909091 261.09090909] ; [ 7.09090909 97.90909091],0
p7,1,0.711127,0.137154,[212  64] ; [78 26],[210.63157895  65.36842105] ; [79.36842105 24.63157895],0
p8,1,0.766648,0.088068,[186  93] ; [67 36],[184.78272251  94.21727749] ; [68.21727749 34.78272251],0
s1,1,0.782686,0.076077,[  9 269] ; [  4 101],[  9.43603133 268.56396867] ; [  3.56396867 101.43603133],0
p1,1,0.789504,0.071265,[ 32 246] ; [13 91],[ 32.7486911 245.2513089] ; [12.2513089 91.7486911],0
n4,1,0.79606,0.066796,[232  48] ; [85 19],[231.14583333  48.85416667] ; [85.85416667 18.14583333],0
u2,1,0.815896,0.054208,[39 23] ; [12  8],[38.56097561 23.43902439] ; [12.43902439  7.56097561],0
p5,1,0.943124,0.00509,[ 51 226] ; [19 86],[ 50.7591623 226.2408377] ; [19.2408377 85.7591623],0
