Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00028,13.197681,[8 5] ; [ 7 44],[3.046875 9.953125] ; [11.953125 39.046875],1
a5,1,0.008114,7.008145,[9 4] ; [15 36],[4.875 8.125] ; [19.125 31.875],0
u3,1,0.027737,4.844349,[5 1] ; [10 19],[2.57142857 3.42857143] ; [12.42857143 16.57142857],0
r4,1,0.066424,3.369256,[12  1] ; [34 17],[9.34375 3.65625] ; [36.65625 14.34375],0
b3,1,0.078028,3.105511,[4 3] ; [ 7 23],[2.08108108 4.91891892] ; [ 8.91891892 21.08108108],0
b2,1,0.078028,3.105511,[4 3] ; [ 7 23],[2.08108108 4.91891892] ; [ 8.91891892 21.08108108],0
p6,1,0.078263,3.100615,[5 7] ; [ 9 41],[2.70967742 9.29032258] ; [11.29032258 38.70967742],0
b4,1,0.092858,2.824119,[4 9] ; [29 22],[6.703125 6.296875] ; [26.296875 24.703125],0
s6,1,0.095668,2.776312,[8 5] ; [18 32],[5.36507937 7.63492063] ; [20.63492063 29.36507937],0
a7,1,0.118062,2.442841,[10  3] ; [27 24],[7.515625 5.484375] ; [29.484375 21.515625],0
p3,1,0.131677,2.272622,[7 6] ; [16 35],[4.671875 8.328125] ; [18.328125 32.671875],0
a6,1,0.153306,2.039039,[9 4] ; [24 27],[6.703125 6.296875] ; [26.296875 24.703125],0
d4,1,0.153306,2.039039,[9 4] ; [24 27],[6.703125 6.296875] ; [26.296875 24.703125],0
b1,1,0.185711,1.751318,[ 3 10] ; [22 29],[5.078125 7.921875] ; [19.921875 31.078125],0
n1,1,0.201352,1.63254,[1 1] ; [ 2 13],[0.35294118 1.64705882] ; [ 2.64705882 12.35294118],0
s3,1,0.207975,1.585469,[8 5] ; [21 29],[5.98412698 7.01587302] ; [23.01587302 26.98412698],0
d3,1,0.221,1.497863,[7 6] ; [18 33],[5.078125 7.921875] ; [19.921875 31.078125],0
r1,1,0.228855,1.447964,[10  3] ; [30 21],[8.125 4.875] ; [31.875 19.125],0
p2,1,0.252407,1.309929,[11  2] ; [35 16],[9.34375 3.65625] ; [36.65625 14.34375],0
r2,1,0.252511,1.309355,[12  1] ; [40 11],[10.5625  2.4375] ; [41.4375  9.5625],0
p1,1,0.254442,1.29875,[ 2 11] ; [ 3 48],[ 1.015625 11.984375] ; [ 3.984375 47.015625],0
s2,1,0.271028,1.211538,[6 7] ; [15 35],[4.33333333 8.66666667] ; [16.66666667 33.33333333],0
p9,1,0.278994,1.171986,[10  3] ; [31 20],[8.328125 4.671875] ; [32.671875 18.328125],0
p10,1,0.289682,1.121099,[8 5] ; [23 28],[6.296875 6.703125] ; [24.703125 26.296875],0
v1,1,0.292528,1.107948,[6 7] ; [15 34],[4.40322581 8.59677419] ; [16.59677419 32.40322581],0
n3,1,0.347465,0.882692,[1 1] ; [12  3],[1.52941176 0.47058824] ; [11.47058824  3.52941176],0
n6,1,0.389791,0.739593,[7 6] ; [34 17],[8.328125 4.671875] ; [32.671875 18.328125],0
a3,1,0.443821,0.586385,[7 6] ; [21 29],[5.77777778 7.22222222] ; [22.22222222 27.77777778],0
p8,1,0.470302,0.521267,[6 7] ; [18 33],[4.875 8.125] ; [19.125 31.875],0
p11,1,0.476342,0.507226,[10  3] ; [34 17],[8.9375 4.0625] ; [35.0625 15.9375],0
v3,1,0.482679,0.492804,[4 8] ; [12 39],[3.04761905 8.95238095] ; [12.95238095 38.04761905],0
a4,1,0.557098,0.344753,[ 1 12] ; [ 7 44],[ 1.625 11.375] ; [ 6.375 44.625],0
r3,1,0.557098,0.344753,[12  1] ; [44  7],[11.375  1.625] ; [44.625  6.375],0
p5,1,0.565846,0.329682,[ 1 12] ; [ 2 49],[ 0.609375 12.390625] ; [ 2.390625 48.609375],0
p4,1,0.574425,0.315334,[4 9] ; [20 31],[4.875 8.125] ; [19.125 31.875],0
a8,1,0.599793,0.275308,[ 2 11] ; [ 5 44],[ 1.46774194 11.53225806] ; [ 5.53225806 43.46774194],0
v2,1,0.607894,0.263254,[3 9] ; [16 33],[3.73770492 8.26229508] ; [15.26229508 33.73770492],0
n4,1,0.728203,0.120768,[5 8] ; [17 34],[4.46875 8.53125] ; [17.53125 33.46875],0
b5,1,0.936062,0.006435,[8 5] ; [32 19],[8.125 4.875] ; [31.875 19.125],0
p7,1,0.975243,0.000963,[7 5] ; [30 21],[7.04761905 4.95238095] ; [29.95238095 21.04761905],0
s4,1,0.978667,0.000715,[ 2 11] ; [ 8 43],[ 2.03125 10.96875] ; [ 7.96875 43.03125],0
s5,1,1.0,0.0,[ 2 10] ; [ 8 40],[ 2. 10.] ; [ 8. 40.],0
