Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.003121,8.735294,[81 63] ; [27  5],[88.36363636 55.63636364] ; [19.63636364 12.36363636],0
p11,1,0.010618,6.528084,[114  32] ; [18 14],[108.26966292  37.73033708] ; [23.73033708  8.26966292],0
d3,1,0.031395,4.631231,[94 51] ; [27  5],[99.12429379 45.87570621] ; [21.87570621 10.12429379],0
n4,1,0.067027,3.354355,[110  36] ; [19 13],[105.80898876  40.19101124] ; [23.19101124  8.80898876],0
s3,1,0.075085,3.168201,[73 69] ; [22 10],[77.52873563 64.47126437] ; [17.47126437 14.52873563],0
n5,1,0.07626,3.142857,[96 48] ; [16 16],[91.63636364 52.36363636] ; [20.36363636 11.63636364],0
s5,1,0.095839,2.773458,[42 97] ; [13 15],[45.77844311 93.22155689] ; [ 9.22155689 18.77844311],0
d1,1,0.116771,2.460102,[83 63] ; [23  9],[86.94382022 59.05617978] ; [19.05617978 12.94382022],0
p2,1,0.121341,2.399924,[110  35] ; [20 12],[106.49717514  38.50282486] ; [23.50282486  8.49717514],0
d2,1,0.12671,2.332356,[69 76] ; [20 12],[72.90960452 72.09039548] ; [16.09039548 15.90960452],0
p9,1,0.167039,1.909314,[110  34] ; [28  4],[112.90909091  31.09090909] ; [25.09090909  6.90909091],0
a6,1,0.169691,1.88567,[104  41] ; [19 13],[100.76271186  44.23728814] ; [22.23728814  9.76271186],0
p8,1,0.184795,1.758631,[69 73] ; [11 20],[65.66473988 76.33526012] ; [14.33526012 16.66473988],0
d4,1,0.202063,1.627397,[117  27] ; [29  3],[119.45454545  24.54545455] ; [26.54545455  5.45454545],0
b3,1,0.205646,1.601817,[31 58] ; [ 3 13],[28.81904762 60.18095238] ; [ 5.18095238 10.81904762],0
b2,1,0.205646,1.601817,[31 58] ; [ 3 13],[28.81904762 60.18095238] ; [ 5.18095238 10.81904762],0
p6,1,0.250141,1.322516,[ 35 108] ; [11 21],[ 37.58857143 105.41142857] ; [ 8.41142857 23.58857143],0
s2,1,0.27113,1.211021,[66 79] ; [18 14],[68.81355932 76.18644068] ; [15.18644068 16.81355932],0
n1,1,0.347252,0.883472,[10 25] ; [1 7],[ 8.95348837 26.04651163] ; [2.04651163 5.95348837],0
p12,1,0.363569,0.825526,[ 11 134] ; [ 1 31],[  9.83050847 135.16949153] ; [ 2.16949153 29.83050847],0
p5,1,0.363569,0.825526,[ 11 134] ; [ 1 31],[  9.83050847 135.16949153] ; [ 2.16949153 29.83050847],0
r4,1,0.397653,0.715411,[127  19] ; [26  6],[125.49438202  20.50561798] ; [27.50561798  4.49438202],0
a5,1,0.403001,0.699353,[110  35] ; [22 10],[108.13559322  36.86440678] ; [23.86440678  8.13559322],0
s8,1,0.403622,0.69751,[52 93] ; [14 18],[54.06779661 90.93220339] ; [11.93220339 20.06779661],0
a8,1,0.412235,0.672346,[ 16 115] ; [ 2 27],[ 14.7375 116.2625] ; [ 3.2625 25.7375],0
r2,1,0.419451,0.651852,[136   8] ; [29  3],[135.   9.] ; [30.  2.],0
p3,1,0.44919,0.572694,[65 80] ; [12 20],[63.07909605 81.92090395] ; [13.92090395 18.07909605],0
s7,1,0.449497,0.57192,[60 76] ; [16 15],[61.89221557 74.10778443] ; [14.10778443 16.89221557],0
r1,1,0.473325,0.514203,[121  24] ; [25  7],[119.60451977  25.39548023] ; [26.39548023  5.60451977],0
p1,1,0.494324,0.467101,[  9 136] ; [ 1 31],[  8.1920904 136.8079096] ; [ 1.8079096 30.1920904],0
a1,1,0.498897,0.457282,[  9 137] ; [ 1 31],[  8.20224719 137.79775281] ; [ 1.79775281 30.20224719],0
b5,1,0.521807,0.41032,[73 73] ; [18 14],[74.64044944 71.35955056] ; [16.35955056 15.64044944],0
n3,1,0.537471,0.380247,[28  8] ; [7 1],[28.63636364  7.36363636] ; [6.36363636 1.63636364],0
p10,1,0.565178,0.330817,[111  34] ; [26  6],[112.23163842  32.76836158] ; [24.76836158  7.23163842],0
n6,1,0.569619,0.32332,[116  29] ; [27  5],[117.14689266  27.85310734] ; [25.85310734  6.14689266],0
v4,1,0.610725,0.259121,[131  13] ; [30  2],[131.72727273  12.27272727] ; [29.27272727  2.72727273],0
u3,1,0.61081,0.258997,[18 21] ; [5 4],[18.6875 20.3125] ; [4.3125 4.6875],0
b1,1,0.62272,0.242063,[57 89] ; [11 21],[55.7752809 90.2247191] ; [12.2247191 19.7752809],0
d5,1,0.677619,0.172818,[123  23] ; [26  6],[122.21348315  23.78651685] ; [26.78651685  5.21348315],0
a4,1,0.695904,0.152768,[58 87] ; [14 18],[58.98305085 86.01694915] ; [13.01694915 18.98305085],0
b4,1,0.707392,0.140896,[86 60] ; [20 12],[86.94382022 59.05617978] ; [19.05617978 12.94382022],0
r3,1,0.753761,0.098398,[136   7] ; [30  2],[135.64571429   7.35428571] ; [30.35428571  1.64571429],0
u1,1,0.768047,0.086984,[ 26 120] ; [ 5 27],[ 25.42696629 120.57303371] ; [ 5.57303371 26.42696629],0
a2,1,0.800192,0.064059,[ 35 111] ; [ 7 25],[ 34.4494382 111.5505618] ; [ 7.5505618 24.4494382],0
p4,1,0.802189,0.062758,[75 68] ; [16 16],[74.36 68.64] ; [16.64 15.36],0
p7,1,0.804941,0.060988,[86 57] ; [20 12],[86.61714286 56.38285714] ; [19.38285714 12.61714286],0
a3,1,0.824018,0.049453,[107  38] ; [23  9],[106.49717514  38.50282486] ; [23.50282486  8.49717514],0
a7,1,0.83355,0.044163,[110  34] ; [25  7],[110.45454545  33.54545455] ; [24.54545455  7.45454545],0
v3,1,0.834767,0.04351,[68 76] ; [14 17],[67.47428571 76.52571429] ; [14.52571429 16.47428571],0
n2,1,0.865339,0.028758,[28  8] ; [6 2],[27.81818182  8.18181818] ; [6.18181818 1.81818182],0
u2,1,0.935359,0.006578,[17 20] ; [4 5],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
