Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,36.563691,[62 42] ; [ 2 40],[45.5890411 58.4109589] ; [18.4109589 23.5890411],1
d3,1,0.0,26.852891,[69 35] ; [ 8 34],[54.84931507 49.15068493] ; [22.15068493 19.84931507],1
d5,1,1e-06,24.655424,[87 17] ; [18 24],[74.79452055 29.20547945] ; [30.20547945 11.79452055],1
a3,1,0.000209,13.750908,[76 28] ; [17 25],[66.24657534 37.75342466] ; [26.75342466 15.24657534],1
a5,1,0.000459,12.276643,[70 34] ; [15 27],[60.54794521 43.45205479] ; [24.45205479 17.54794521],1
r3,1,0.001719,9.827627,[90 14] ; [26 15],[83.2 20.8] ; [32.8  8.2],0
v2,1,0.00221,9.366185,[54 47] ; [10 30],[45.84397163 55.15602837] ; [18.15602837 21.84397163],0
p11,1,0.003375,8.592678,[82 22] ; [23 19],[74.79452055 29.20547945] ; [30.20547945 11.79452055],0
a7,1,0.003643,8.453708,[67 37] ; [16 26],[59.12328767 44.87671233] ; [23.87671233 18.12328767],0
u2,1,0.01151,6.384903,[17 10] ; [ 7 18],[12.46153846 14.53846154] ; [11.53846154 13.46153846],0
p10,1,0.011804,6.340069,[78 23] ; [23 18],[71.83802817 29.16197183] ; [29.16197183 11.83802817],0
s6,1,0.014291,6.00189,[59 43] ; [14 26],[52.43661972 49.56338028] ; [20.56338028 19.43661972],0
p5,1,0.025537,4.987089,[16 87] ; [ 1 41],[12.07586207 90.92413793] ; [ 4.92413793 37.07586207],0
v3,1,0.040596,4.192792,[40 62] ; [ 9 33],[34.70833333 67.29166667] ; [14.29166667 27.70833333],0
s2,1,0.043105,4.091267,[46 58] ; [11 31],[40.60273973 63.39726027] ; [16.39726027 25.60273973],0
r4,1,0.043276,4.084582,[66 38] ; [19 23],[60.54794521 43.45205479] ; [24.45205479 17.54794521],0
s8,1,0.050234,3.833635,[37 67] ; [ 8 34],[32.05479452 71.94520548] ; [12.94520548 29.05479452],0
s4,1,0.060629,3.520104,[12 92] ; [10 32],[15.67123288 88.32876712] ; [ 6.32876712 35.67123288],0
d2,1,0.066074,3.377949,[46 56] ; [12 30],[41.08333333 60.91666667] ; [16.91666667 25.08333333],0
p4,1,0.066744,3.361345,[56 46] ; [16 26],[51. 51.] ; [21. 21.],0
p9,1,0.071619,3.245529,[86 17] ; [28 12],[82.11188811 20.88811189] ; [31.88811189  8.11188811],0
v4,1,0.079798,3.069008,[87 17] ; [29 12],[83.2 20.8] ; [32.8  8.2],0
u3,1,0.105431,2.621399,[11 16] ; [ 5 20],[ 8.30769231 18.69230769] ; [ 7.69230769 17.30769231],0
n6,1,0.134845,2.235824,[87 16] ; [31 11],[83.82068966 19.17931034] ; [34.17931034  7.82068966],0
v1,1,0.136037,2.222222,[46 52] ; [14 28],[42. 56.] ; [18. 24.],0
b2,1,0.142087,2.155214,[27 39] ; [ 7 21],[23.87234043 42.12765957] ; [10.12765957 17.87234043],0
b3,1,0.142087,2.155214,[27 39] ; [ 7 21],[23.87234043 42.12765957] ; [10.12765957 17.87234043],0
n5,1,0.145926,2.114328,[83 20] ; [38  4],[85.95172414 17.04827586] ; [35.04827586  6.95172414],0
p6,1,0.19319,1.693118,[35 63] ; [10 31],[31.72661871 66.27338129] ; [13.27338129 27.72661871],0
s5,1,0.200765,1.636804,[23 71] ; [ 6 35],[20.19259259 73.80740741] ; [ 8.80740741 32.19259259],0
a4,1,0.202585,1.623642,[41 62] ; [12 30],[37.64827586 65.35172414] ; [15.35172414 26.64827586],0
r2,1,0.214272,1.542326,[80 17] ; [30 11],[77.31884058 19.68115942] ; [32.68115942  8.31884058],0
p3,1,0.230243,1.439358,[48 55] ; [15 27],[44.75172414 58.24827586] ; [18.24827586 23.75172414],0
b5,1,0.230494,1.437812,[68 36] ; [23 19],[64.82191781 39.17808219] ; [26.17808219 15.82191781],0
n2,1,0.262193,1.257143,[24  6] ; [9 5],[22.5  7.5] ; [10.5  3.5],0
p8,1,0.303962,1.05673,[43 58] ; [14 28],[40.25874126 60.74125874] ; [16.74125874 25.25874126],0
