Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,54.074256,[3 6] ; [337  18],[8.40659341 0.59340659] ; [331.59340659  23.40659341],1
r1,1,0.0,27.956662,[2 7] ; [304  48],[7.62880886 1.37119114] ; [298.37119114  53.62880886],1
v4,1,1e-06,23.658216,[6 3] ; [344  10],[8.67768595 0.32231405] ; [341.32231405  12.67768595],1
s2,1,0.000349,12.784908,[3 6] ; [289  66],[7.21978022 1.78021978] ; [284.78021978  70.21978022],1
p2,1,0.000426,12.41468,[4 5] ; [306  48],[7.68595041 1.31404959] ; [302.31404959  51.68595041],1
n6,1,0.000544,11.958576,[4 5] ; [303  49],[7.65373961 1.34626039] ; [299.34626039  52.65373961],1
r3,1,0.001334,10.294458,[7 2] ; [343  10],[8.70165746 0.29834254] ; [341.29834254  11.70165746],0
s7,1,0.012747,6.203859,[2 7] ; [215 126],[5.58 3.42] ; [211.42 129.58],0
p10,1,0.019204,5.482811,[5 4] ; [297  54],[7.55 1.45] ; [294.45  56.55],0
s1,1,0.021588,5.278688,[2 7] ; [ 17 333],[0.47632312 8.52367688] ; [ 18.52367688 331.47632312],0
d1,1,0.040698,4.18853,[3 6] ; [235 120],[5.88461538 3.11538462] ; [232.11538462 122.88461538],0
v1,1,0.062148,3.479126,[2 7] ; [183 158],[4.75714286 4.24285714] ; [180.24285714 160.75714286],0
p9,1,0.067458,3.343809,[6 3] ; [307  44],[7.825 1.175] ; [305.175  45.825],0
s5,1,0.071543,3.24725,[1 8] ; [138 199],[3.61560694 5.38439306] ; [135.38439306 201.61560694],0
n2,1,0.077389,3.118908,[1 2] ; [56 16],[2.28 0.72] ; [54.72 17.28],0
a8,1,0.122519,2.384819,[3 6] ; [ 48 280],[1.3620178 7.6379822] ; [ 49.6379822 278.3620178],0
p3,1,0.133116,2.255779,[2 6] ; [183 170],[4.09972299 3.90027701] ; [180.90027701 172.09972299],0
s6,1,0.13615,2.220937,[6 3] ; [298  53],[7.6 1.4] ; [296.4  54.6],0
a4,1,0.183449,1.769458,[2 7] ; [158 197],[3.95604396 5.04395604] ; [156.04395604 198.95604396],0
s8,1,0.186388,1.745938,[3 6] ; [196 157],[4.94751381 4.05248619] ; [194.05248619 158.94751381],0
a5,1,0.196216,1.670316,[5 4] ; [265  90],[6.67582418 2.32417582] ; [263.32417582  91.67582418],0
d5,1,0.212554,1.553944,[6 3] ; [292  61],[7.40883978 1.59116022] ; [290.59116022  62.40883978],0
d2,1,0.265285,1.240967,[3 6] ; [184 169],[4.64917127 4.35082873] ; [182.35082873 170.64917127],0
b1,1,0.269284,1.22039,[5 4] ; [133 222],[3.41208791 5.58791209] ; [134.58791209 220.41208791],0
v3,1,0.272877,1.202227,[2 7] ; [136 201],[3.58959538 5.41040462] ; [134.41040462 202.58959538],0
p12,1,0.294286,1.099911,[2 7] ; [ 39 315],[1.01652893 7.98347107] ; [ 39.98347107 314.01652893],0
a1,1,0.353784,0.859839,[1 8] ; [ 16 339],[0.42032967 8.57967033] ; [ 16.57967033 338.42032967],0
n1,1,0.374584,0.788401,[2 1] ; [29 42],[1.25675676 1.74324324] ; [29.74324324 41.25675676],0
p6,1,0.427322,0.630092,[2 6] ; [137 216],[3.08033241 4.91966759] ; [135.91966759 217.08033241],0
p11,1,0.445759,0.581412,[6 3] ; [275  80],[6.9478022 2.0521978] ; [274.0521978  80.9478022],0
s4,1,0.448529,0.574367,[1 8] ; [ 76 276],[1.91966759 7.08033241] ; [ 75.08033241 276.91966759],0
n5,1,0.459606,0.546854,[6 3] ; [274  81],[6.92307692 2.07692308] ; [273.07692308  81.92307692],0
n4,1,0.476806,0.506159,[6 3] ; [272  82],[6.89256198 2.10743802] ; [271.10743802  82.89256198],0
a6,1,0.483398,0.491189,[6 3] ; [270  82],[6.88088643 2.11911357] ; [269.11911357  82.88088643],0
d4,1,0.496114,0.46324,[7 2] ; [303  50],[7.70718232 1.29281768] ; [302.29281768  50.70718232],0
b3,1,0.500237,0.454434,[1 4] ; [ 71 135],[1.70616114 3.29383886] ; [ 70.29383886 135.70616114],0
b2,1,0.500237,0.454434,[1 4] ; [ 71 135],[1.70616114 3.29383886] ; [ 70.29383886 135.70616114],0
p7,1,0.545346,0.365722,[5 4] ; [222 118],[5.85386819 3.14613181] ; [221.14613181 118.85386819],0
p4,1,0.64025,0.218415,[5 4] ; [223 130],[5.66850829 3.33149171] ; [222.33149171 130.66850829],0
a3,1,0.708776,0.139503,[6 3] ; [256  98],[6.49586777 2.50413223] ; [255.50413223  98.49586777],0
n3,1,0.745055,0.105733,[2 1] ; [54 18],[2.24 0.76] ; [53.76 18.24],0
b4,1,0.748304,0.102962,[5 4] ; [216 139],[5.46428571 3.53571429] ; [215.53571429 139.46428571],0
v2,1,0.825043,0.048869,[5 4] ; [199 137],[5.32173913 3.67826087] ; [198.67826087 137.32173913],0
u2,1,0.838106,0.041746,[2 1] ; [59 38],[1.83 1.17] ; [59.17 37.83],0
b5,1,0.866519,0.028252,[6 3] ; [227 128],[5.76098901 3.23901099] ; [227.23901099 127.76098901],0
p8,1,0.873546,0.025331,[4 4] ; [186 166],[4.22222222 3.77777778] ; [185.77777778 166.22222222],0
p1,1,0.884418,0.021133,[1 8] ; [ 34 318],[0.87257618 8.12742382] ; [ 34.12742382 317.87257618],0
d3,1,0.910238,0.01271,[7 2] ; [280  73],[7.13535912 1.86464088] ; [279.86464088  73.13535912],0
u3,1,0.990053,0.000155,[2 1] ; [65 32],[2.01 0.99] ; [64.99 32.01],0
