Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,97.852577,[260 110] ; [ 6 67],[222.16704289 147.83295711] ; [43.83295711 29.16704289],1
d4,1,0.0,64.299771,[327  43] ; [35 37],[303.03167421  66.96832579] ; [58.96832579 13.03167421],1
d3,1,0.0,27.020082,[271  98] ; [31 42],[252.12217195 116.87782805] ; [49.87782805 23.12217195],1
a5,1,0.0,25.666696,[296  74] ; [38 35],[278.96162528  91.03837472] ; [55.03837472 17.96162528],1
a4,1,3e-05,17.411842,[186 183] ; [17 55],[169.85714286 199.14285714] ; [33.14285714 38.85714286],1
a3,1,0.000481,12.188831,[284  84] ; [42 31],[272.03628118  95.96371882] ; [53.96371882 19.03628118],1
a2,1,0.000555,11.920261,[107 263] ; [ 7 66],[ 95.21444695 274.78555305] ; [18.78555305 54.21444695],1
d2,1,0.001081,10.683542,[194 176] ; [23 50],[181.24153499 188.75846501] ; [35.75846501 37.24153499],0
u1,1,0.00229,9.300921,[ 83 287] ; [ 5 68],[ 73.49887133 296.50112867] ; [14.50112867 58.49887133],0
p9,1,0.002368,9.239605,[335  32] ; [57 15],[327.70842825  39.29157175] ; [64.29157175  7.70842825],0
r1,1,0.00291,8.862991,[313  53] ; [52 21],[304.30523918  61.69476082] ; [60.69476082 12.30523918],0
r4,1,0.003087,8.755556,[347  23] ; [61 12],[340.76749436  29.23250564] ; [67.23250564  5.76749436],0
n4,1,0.003594,8.478393,[336  33] ; [58 15],[328.92760181  40.07239819] ; [65.07239819  7.92760181],0
p2,1,0.008299,6.967737,[339  29] ; [60 13],[332.95238095  35.04761905] ; [66.04761905  6.95238095],0
r2,1,0.015035,5.912396,[350  15] ; [64  8],[345.78947368  19.21052632] ; [68.21052632  3.78947368],0
p10,1,0.023397,5.138821,[330  37] ; [58 14],[324.36446469  42.63553531] ; [63.63553531  8.36446469],0
p1,1,0.026982,4.891972,[ 30 339] ; [12 61],[ 35.06334842 333.93665158] ; [ 6.93665158 66.06334842],0
r3,1,0.034494,4.470024,[356  11] ; [67  6],[352.82045455  14.17954545] ; [70.17954545  2.82045455],0
p4,1,0.038607,4.278089,[276  93] ; [46 27],[268.81900452 100.18099548] ; [53.18099548 19.81900452],0
v1,1,0.039727,4.229487,[234 127] ; [38 35],[226.24884793 134.75115207] ; [45.75115207 27.24884793],0
b1,1,0.075051,3.168933,[146 224] ; [37 36],[152.84424379 217.15575621] ; [30.15575621 42.84424379],0
a1,1,0.094577,2.794687,[ 23 347] ; [ 1 72],[ 20.04514673 349.95485327] ; [ 3.95485327 69.04514673],0
a7,1,0.120067,2.416448,[266 103] ; [46 27],[260.47058824 108.52941176] ; [51.52941176 21.47058824],0
v4,1,0.130531,2.286182,[356  12] ; [66  5],[353.74943052  14.25056948] ; [68.25056948  2.74943052],0
a8,1,0.161149,1.963409,[ 65 270] ; [ 8 58],[ 60.98503741 274.01496259] ; [12.01496259 53.98503741],0
p3,1,0.165644,1.92193,[234 135] ; [40 33],[228.74660633 140.25339367] ; [45.25339367 27.74660633],0
v3,1,0.16652,1.913994,[169 189] ; [28 45],[163.63341067 194.36658933] ; [33.36658933 39.63341067],0
a6,1,0.195255,1.677513,[256 113] ; [45 28],[251.28733032 117.71266968] ; [49.71266968 23.28733032],0
n1,1,0.207047,1.591956,[24 38] ; [8 6],[26.10526316 35.89473684] ; [5.89473684 8.10526316],0
s7,1,0.209353,1.575892,[193 158] ; [43 25],[197.69928401 153.30071599] ; [38.30071599 29.69928401],0
n6,1,0.213201,1.549557,[335  33] ; [63 10],[332.11791383  35.88208617] ; [65.88208617  7.11791383],0
s1,1,0.243503,1.360201,[  7 358] ; [ 3 69],[  8.35240275 356.64759725] ; [ 1.64759725 70.35240275],0
