Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,121.609652,[473  23] ; [74 50],[437.6  58.4] ; [109.4  14.6],1
v4,1,0.0,46.786816,[475  19] ; [96 27],[457.17017828  36.82982172] ; [113.82982172   9.17017828],1
r2,1,0.0,41.418964,[478  13] ; [97 21],[463.58784893  27.41215107] ; [111.41215107   6.58784893],1
r3,1,0.0,31.198523,[474  19] ; [101  22],[460.18668831  32.81331169] ; [114.81331169   8.18668831],1
a5,1,2e-06,22.960659,[397  98] ; [74 50],[376.64781906 118.35218094] ; [94.35218094 29.64781906],1
u3,1,1.4e-05,18.805113,[81 52] ; [ 8 30],[69.22222222 63.77777778] ; [19.77777778 18.22222222],1
a7,1,4.9e-05,16.472049,[366 127] ; [69 55],[347.57698541 145.42301459] ; [87.42301459 36.57698541],1
s6,1,0.00011,14.956489,[328 160] ; [59 63],[309.6 178.4] ; [77.4 44.6],1
s8,1,0.000137,14.53871,[236 255] ; [36 88],[217.15772358 273.84227642] ; [54.84227642 69.15772358],1
u1,1,0.000171,14.12261,[104 392] ; [  8 116],[ 89.6 406.4] ; [ 22.4 101.6],1
d1,1,0.000321,12.943409,[312 184] ; [56 68],[294.4 201.6] ; [73.6 50.4],1
s7,1,0.000334,12.869448,[253 216] ; [41 75],[235.7025641 233.2974359] ; [58.2974359 57.7025641],1
p7,1,0.000374,12.657982,[317 162] ; [60 63],[299.9717608 179.0282392] ; [77.0282392 45.9717608],1
d3,1,0.000577,11.849734,[343 150] ; [66 58],[326.80226904 166.19773096] ; [82.19773096 41.80226904],1
p2,1,0.000682,11.536852,[419  73] ; [88 34],[406.26058632  85.73941368] ; [100.73941368  21.26058632],1
s2,1,0.001052,10.734393,[247 244] ; [42 82],[230.7300813 260.2699187] ; [58.2699187 65.7300813],0
a2,1,0.00117,10.537634,[138 358] ; [ 17 107],[124. 372.] ; [31. 93.],0
s5,1,0.001459,10.129815,[159 323] ; [21 96],[144.84140234 337.15859766] ; [35.15859766 81.84140234],0
